,Cellular_Processes,Environmental_Information_Processing,Genetic_Information_Processing,Human_Diseases,Metabolism,Organismal_Systems,Unclassified,Cellular_Processes;Cell_Growth_and_Death,Cellular_Processes;Cell_Motility,Cellular_Processes;Transport_and_Catabolism,Environmental_Information_Processing;Membrane_Transport,Environmental_Information_Processing;Signal_Transduction,Environmental_Information_Processing;Signaling_Molecules_and_Interaction,Genetic_Information_Processing;Folding_Sorting_and_Degradation,Genetic_Information_Processing;Replication_and_Repair,Genetic_Information_Processing;Transcription,Genetic_Information_Processing;Translation,Human_Diseases;Cancers,Human_Diseases;Cardiovascular_Diseases,Human_Diseases;Immune_System_Diseases,Human_Diseases;Infectious_Diseases,Human_Diseases;Metabolic_Diseases,Human_Diseases;Neurodegenerative_Diseases,Metabolism;Amino_Acid_Metabolism,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites,Metabolism;Carbohydrate_Metabolism,Metabolism;Energy_Metabolism,Metabolism;Enzyme_Families,Metabolism;Glycan_Biosynthesis_and_Metabolism,Metabolism;Lipid_Metabolism,Metabolism;Metabolism_of_Cofactors_and_Vitamins,Metabolism;Metabolism_of_Other_Amino_Acids,Metabolism;Metabolism_of_Terpenoids_and_Polyketides,Metabolism;Nucleotide_Metabolism,Metabolism;Xenobiotics_Biodegradation_and_Metabolism,Organismal_Systems;Circulatory_System,Organismal_Systems;Digestive_System,Organismal_Systems;Endocrine_System,Organismal_Systems;Environmental_Adaptation,Organismal_Systems;Excretory_System,Organismal_Systems;Immune_System,Organismal_Systems;Nervous_System,Unclassified;Cellular_Processes_and_Signaling,Unclassified;Genetic_Information_Processing,Unclassified;Metabolism,Unclassified;Poorly_Characterized,Cellular_Processes;Cell_Growth_and_Death;Apoptosis,Cellular_Processes;Cell_Growth_and_Death;Cell_cycle,Cellular_Processes;Cell_Growth_and_Death;Cell_cycle_-_Caulobacter,Cellular_Processes;Cell_Growth_and_Death;Meiosis_-_yeast,Cellular_Processes;Cell_Growth_and_Death;p53_signaling_pathway,Cellular_Processes;Cell_Motility;Bacterial_chemotaxis,Cellular_Processes;Cell_Motility;Bacterial_motility_proteins,Cellular_Processes;Cell_Motility;Cytoskeleton_proteins,Cellular_Processes;Cell_Motility;Flagellar_assembly,Cellular_Processes;Transport_and_Catabolism;Endocytosis,Cellular_Processes;Transport_and_Catabolism;Lysosome,Cellular_Processes;Transport_and_Catabolism;Peroxisome,Cellular_Processes;Transport_and_Catabolism;Phagosome,Environmental_Information_Processing;Membrane_Transport;ABC_transporters,Environmental_Information_Processing;Membrane_Transport;Bacterial_secretion_system,Environmental_Information_Processing;Membrane_Transport;Phosphotransferase_system_PTS,Environmental_Information_Processing;Membrane_Transport;Secretion_system,Environmental_Information_Processing;Membrane_Transport;Transporters,Environmental_Information_Processing;Signal_Transduction;Calcium_signaling_pathway,Environmental_Information_Processing;Signal_Transduction;MAPK_signaling_pathway_-_yeast,Environmental_Information_Processing;Signal_Transduction;Phosphatidylinositol_signaling_system,Environmental_Information_Processing;Signal_Transduction;Two-component_system,Environmental_Information_Processing;Signal_Transduction;mTOR_signaling_pathway,Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Bacterial_toxins,Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Cellular_antigens,Environmental_Information_Processing;Signaling_Molecules_and_Interaction;G_protein-coupled_receptors,Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Ion_channels,Genetic_Information_Processing;Folding_Sorting_and_Degradation;Chaperones_and_folding_catalysts,Genetic_Information_Processing;Folding_Sorting_and_Degradation;Proteasome,Genetic_Information_Processing;Folding_Sorting_and_Degradation;Protein_export,Genetic_Information_Processing;Folding_Sorting_and_Degradation;Protein_processing_in_endoplasmic_reticulum,Genetic_Information_Processing;Folding_Sorting_and_Degradation;RNA_degradation,Genetic_Information_Processing;Folding_Sorting_and_Degradation;Sulfur_relay_system,Genetic_Information_Processing;Folding_Sorting_and_Degradation;Ubiquitin_system,Genetic_Information_Processing;Replication_and_Repair;Base_excision_repair,Genetic_Information_Processing;Replication_and_Repair;Chromosome,Genetic_Information_Processing;Replication_and_Repair;DNA_repair_and_recombination_proteins,Genetic_Information_Processing;Replication_and_Repair;DNA_replication,Genetic_Information_Processing;Replication_and_Repair;DNA_replication_proteins,Genetic_Information_Processing;Replication_and_Repair;Homologous_recombination,Genetic_Information_Processing;Replication_and_Repair;Mismatch_repair,Genetic_Information_Processing;Replication_and_Repair;Non-homologous_end-joining,Genetic_Information_Processing;Replication_and_Repair;Nucleotide_excision_repair,Genetic_Information_Processing;Transcription;Basal_transcription_factors,Genetic_Information_Processing;Transcription;RNA_polymerase,Genetic_Information_Processing;Transcription;Transcription_factors,Genetic_Information_Processing;Transcription;Transcription_machinery,Genetic_Information_Processing;Translation;Aminoacyl-tRNA_biosynthesis,Genetic_Information_Processing;Translation;RNA_transport,Genetic_Information_Processing;Translation;Ribosome,Genetic_Information_Processing;Translation;Ribosome_Biogenesis,Genetic_Information_Processing;Translation;Ribosome_biogenesis_in_eukaryotes,Genetic_Information_Processing;Translation;Translation_factors,Genetic_Information_Processing;Translation;mRNA_surveillance_pathway,Human_Diseases;Cancers;Bladder_cancer,Human_Diseases;Cancers;Colorectal_cancer,Human_Diseases;Cancers;Pathways_in_cancer,Human_Diseases;Cancers;Prostate_cancer,Human_Diseases;Cancers;Renal_cell_carcinoma,Human_Diseases;Cancers;Small_cell_lung_cancer,Human_Diseases;Cardiovascular_Diseases;Hypertrophic_cardiomyopathy_HCM,Human_Diseases;Cardiovascular_Diseases;Viral_myocarditis,Human_Diseases;Immune_System_Diseases;Primary_immunodeficiency,Human_Diseases;Immune_System_Diseases;Systemic_lupus_erythematosus,Human_Diseases;Infectious_Diseases;African_trypanosomiasis,Human_Diseases;Infectious_Diseases;Amoebiasis,Human_Diseases;Infectious_Diseases;Bacterial_invasion_of_epithelial_cells,Human_Diseases;Infectious_Diseases;Chagas_disease_American_trypanosomiasis,Human_Diseases;Infectious_Diseases;Epithelial_cell_signaling_in_Helicobacter_pylori_infection,Human_Diseases;Infectious_Diseases;Hepatitis_C,Human_Diseases;Infectious_Diseases;Influenza_A,Human_Diseases;Infectious_Diseases;Measles,Human_Diseases;Infectious_Diseases;Pathogenic_Escherichia_coli_infection,Human_Diseases;Infectious_Diseases;Pertussis,Human_Diseases;Infectious_Diseases;Shigellosis,Human_Diseases;Infectious_Diseases;Staphylococcus_aureus_infection,Human_Diseases;Infectious_Diseases;Toxoplasmosis,Human_Diseases;Infectious_Diseases;Tuberculosis,Human_Diseases;Infectious_Diseases;Vibrio_cholerae_infection,Human_Diseases;Infectious_Diseases;Vibrio_cholerae_pathogenic_cycle,Human_Diseases;Metabolic_Diseases;Type_I_diabetes_mellitus,Human_Diseases;Metabolic_Diseases;Type_II_diabetes_mellitus,Human_Diseases;Neurodegenerative_Diseases;Alzheimers_disease,Human_Diseases;Neurodegenerative_Diseases;Amyotrophic_lateral_sclerosis_ALS,Human_Diseases;Neurodegenerative_Diseases;Huntingtons_disease,Human_Diseases;Neurodegenerative_Diseases;Parkinsons_disease,Human_Diseases;Neurodegenerative_Diseases;Prion_diseases,Metabolism;Amino_Acid_Metabolism;Alanine_aspartate_and_glutamate_metabolism,Metabolism;Amino_Acid_Metabolism;Amino_acid_related_enzymes,Metabolism;Amino_Acid_Metabolism;Arginine_and_proline_metabolism,Metabolism;Amino_Acid_Metabolism;Cysteine_and_methionine_metabolism,Metabolism;Amino_Acid_Metabolism;Glycine_serine_and_threonine_metabolism,Metabolism;Amino_Acid_Metabolism;Histidine_metabolism,Metabolism;Amino_Acid_Metabolism;Lysine_biosynthesis,Metabolism;Amino_Acid_Metabolism;Lysine_degradation,Metabolism;Amino_Acid_Metabolism;Phenylalanine_metabolism,Metabolism;Amino_Acid_Metabolism;Phenylalanine_tyrosine_and_tryptophan_biosynthesis,Metabolism;Amino_Acid_Metabolism;Tryptophan_metabolism,Metabolism;Amino_Acid_Metabolism;Tyrosine_metabolism,Metabolism;Amino_Acid_Metabolism;Valine_leucine_and_isoleucine_biosynthesis,Metabolism;Amino_Acid_Metabolism;Valine_leucine_and_isoleucine_degradation,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Betalain_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Butirosin_and_neomycin_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Caffeine_metabolism,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Flavone_and_flavonol_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Flavonoid_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Indole_alkaloid_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Isoflavonoid_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Isoquinoline_alkaloid_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Novobiocin_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Penicillin_and_cephalosporin_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Phenylpropanoid_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Stilbenoid_diarylheptanoid_and_gingerol_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Streptomycin_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;Tropane_piperidine_and_pyridine_alkaloid_biosynthesis,Metabolism;Biosynthesis_of_Other_Secondary_Metabolites;beta-Lactam_resistance,Metabolism;Carbohydrate_Metabolism;Amino_sugar_and_nucleotide_sugar_metabolism,Metabolism;Carbohydrate_Metabolism;Ascorbate_and_aldarate_metabolism,Metabolism;Carbohydrate_Metabolism;Butanoate_metabolism,Metabolism;Carbohydrate_Metabolism;C5-Branched_dibasic_acid_metabolism,Metabolism;Carbohydrate_Metabolism;Citrate_cycle_TCA_cycle,Metabolism;Carbohydrate_Metabolism;Fructose_and_mannose_metabolism,Metabolism;Carbohydrate_Metabolism;Galactose_metabolism,Metabolism;Carbohydrate_Metabolism;Glycolysis_/_Gluconeogenesis,Metabolism;Carbohydrate_Metabolism;Glyoxylate_and_dicarboxylate_metabolism,Metabolism;Carbohydrate_Metabolism;Inositol_phosphate_metabolism,Metabolism;Carbohydrate_Metabolism;Pentose_and_glucuronate_interconversions,Metabolism;Carbohydrate_Metabolism;Pentose_phosphate_pathway,Metabolism;Carbohydrate_Metabolism;Propanoate_metabolism,Metabolism;Carbohydrate_Metabolism;Pyruvate_metabolism,Metabolism;Carbohydrate_Metabolism;Starch_and_sucrose_metabolism,Metabolism;Energy_Metabolism;Carbon_fixation_in_photosynthetic_organisms,Metabolism;Energy_Metabolism;Carbon_fixation_pathways_in_prokaryotes,Metabolism;Energy_Metabolism;Methane_metabolism,Metabolism;Energy_Metabolism;Nitrogen_metabolism,Metabolism;Energy_Metabolism;Oxidative_phosphorylation,Metabolism;Energy_Metabolism;Photosynthesis,Metabolism;Energy_Metabolism;Photosynthesis_-_antenna_proteins,Metabolism;Energy_Metabolism;Photosynthesis_proteins,Metabolism;Energy_Metabolism;Sulfur_metabolism,Metabolism;Enzyme_Families;Cytochrome_P450,Metabolism;Enzyme_Families;Peptidases,Metabolism;Enzyme_Families;Protein_kinases,Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosaminoglycan_degradation,Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosphingolipid_biosynthesis_-_ganglio_series,Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosphingolipid_biosynthesis_-_globo_series,Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosphingolipid_biosynthesis_-_lacto_and_neolacto_series,Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosyltransferases,Metabolism;Glycan_Biosynthesis_and_Metabolism;Lipopolysaccharide_biosynthesis,Metabolism;Glycan_Biosynthesis_and_Metabolism;Lipopolysaccharide_biosynthesis_proteins,Metabolism;Glycan_Biosynthesis_and_Metabolism;N-Glycan_biosynthesis,Metabolism;Glycan_Biosynthesis_and_Metabolism;Other_glycan_degradation,Metabolism;Glycan_Biosynthesis_and_Metabolism;Peptidoglycan_biosynthesis,Metabolism;Glycan_Biosynthesis_and_Metabolism;Various_types_of_N-glycan_biosynthesis,Metabolism;Lipid_Metabolism;Arachidonic_acid_metabolism,Metabolism;Lipid_Metabolism;Biosynthesis_of_unsaturated_fatty_acids,Metabolism;Lipid_Metabolism;Ether_lipid_metabolism,Metabolism;Lipid_Metabolism;Fatty_acid_biosynthesis,Metabolism;Lipid_Metabolism;Fatty_acid_elongation_in_mitochondria,Metabolism;Lipid_Metabolism;Fatty_acid_metabolism,Metabolism;Lipid_Metabolism;Glycerolipid_metabolism,Metabolism;Lipid_Metabolism;Glycerophospholipid_metabolism,Metabolism;Lipid_Metabolism;Linoleic_acid_metabolism,Metabolism;Lipid_Metabolism;Lipid_biosynthesis_proteins,Metabolism;Lipid_Metabolism;Primary_bile_acid_biosynthesis,Metabolism;Lipid_Metabolism;Secondary_bile_acid_biosynthesis,Metabolism;Lipid_Metabolism;Sphingolipid_metabolism,Metabolism;Lipid_Metabolism;Steroid_biosynthesis,Metabolism;Lipid_Metabolism;Steroid_hormone_biosynthesis,Metabolism;Lipid_Metabolism;Synthesis_and_degradation_of_ketone_bodies,Metabolism;Lipid_Metabolism;alpha-Linolenic_acid_metabolism,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Biotin_metabolism,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Folate_biosynthesis,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Lipoic_acid_metabolism,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Nicotinate_and_nicotinamide_metabolism,Metabolism;Metabolism_of_Cofactors_and_Vitamins;One_carbon_pool_by_folate,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Pantothenate_and_CoA_biosynthesis,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Porphyrin_and_chlorophyll_metabolism,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Retinol_metabolism,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Riboflavin_metabolism,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Thiamine_metabolism,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Ubiquinone_and_other_terpenoid-quinone_biosynthesis,Metabolism;Metabolism_of_Cofactors_and_Vitamins;Vitamin_B6_metabolism,Metabolism;Metabolism_of_Other_Amino_Acids;Cyanoamino_acid_metabolism,Metabolism;Metabolism_of_Other_Amino_Acids;D-Alanine_metabolism,Metabolism;Metabolism_of_Other_Amino_Acids;D-Arginine_and_D-ornithine_metabolism,Metabolism;Metabolism_of_Other_Amino_Acids;D-Glutamine_and_D-glutamate_metabolism,Metabolism;Metabolism_of_Other_Amino_Acids;Glutathione_metabolism,Metabolism;Metabolism_of_Other_Amino_Acids;Phosphonate_and_phosphinate_metabolism,Metabolism;Metabolism_of_Other_Amino_Acids;Selenocompound_metabolism,Metabolism;Metabolism_of_Other_Amino_Acids;Taurine_and_hypotaurine_metabolism,Metabolism;Metabolism_of_Other_Amino_Acids;beta-Alanine_metabolism,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Biosynthesis_of_ansamycins,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Biosynthesis_of_siderophore_group_nonribosomal_peptides,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Biosynthesis_of_type_II_polyketide_products,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Biosynthesis_of_vancomycin_group_antibiotics,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Carotenoid_biosynthesis,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Geraniol_degradation,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Limonene_and_pinene_degradation,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Polyketide_sugar_unit_biosynthesis,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Prenyltransferases,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Terpenoid_backbone_biosynthesis,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Tetracycline_biosynthesis,Metabolism;Metabolism_of_Terpenoids_and_Polyketides;Zeatin_biosynthesis,Metabolism;Nucleotide_Metabolism;Purine_metabolism,Metabolism;Nucleotide_Metabolism;Pyrimidine_metabolism,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;111-Trichloro-22-bis4-chlorophenylethane_DDT_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Aminobenzoate_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Atrazine_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Benzoate_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Bisphenol_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Caprolactam_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Chloroalkane_and_chloroalkene_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Chlorocyclohexane_and_chlorobenzene_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Dioxin_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Drug_metabolism_-_cytochrome_P450,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Drug_metabolism_-_other_enzymes,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Ethylbenzene_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Fluorobenzoate_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Metabolism_of_xenobiotics_by_cytochrome_P450,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Naphthalene_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Nitrotoluene_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Polycyclic_aromatic_hydrocarbon_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Styrene_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Toluene_degradation,Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Xylene_degradation,Organismal_Systems;Circulatory_System;Cardiac_muscle_contraction,Organismal_Systems;Digestive_System;Bile_secretion,Organismal_Systems;Digestive_System;Carbohydrate_digestion_and_absorption,Organismal_Systems;Digestive_System;Mineral_absorption,Organismal_Systems;Digestive_System;Protein_digestion_and_absorption,Organismal_Systems;Endocrine_System;Adipocytokine_signaling_pathway,Organismal_Systems;Endocrine_System;GnRH_signaling_pathway,Organismal_Systems;Endocrine_System;Insulin_signaling_pathway,Organismal_Systems;Endocrine_System;Melanogenesis,Organismal_Systems;Endocrine_System;PPAR_signaling_pathway,Organismal_Systems;Endocrine_System;Progesterone-mediated_oocyte_maturation,Organismal_Systems;Endocrine_System;Renin-angiotensin_system,Organismal_Systems;Environmental_Adaptation;Circadian_rhythm_-_plant,Organismal_Systems;Environmental_Adaptation;Plant-pathogen_interaction,Organismal_Systems;Excretory_System;Proximal_tubule_bicarbonate_reclamation,Organismal_Systems;Excretory_System;Vasopressin-regulated_water_reabsorption,Organismal_Systems;Immune_System;Antigen_processing_and_presentation,Organismal_Systems;Immune_System;Fc_gamma_R-mediated_phagocytosis,Organismal_Systems;Immune_System;NOD-like_receptor_signaling_pathway,Organismal_Systems;Immune_System;RIG-I-like_receptor_signaling_pathway,Organismal_Systems;Nervous_System;Glutamatergic_synapse,Unclassified;Cellular_Processes_and_Signaling;Cell_division,Unclassified;Cellular_Processes_and_Signaling;Cell_motility_and_secretion,Unclassified;Cellular_Processes_and_Signaling;Electron_transfer_carriers,Unclassified;Cellular_Processes_and_Signaling;Germination,Unclassified;Cellular_Processes_and_Signaling;Inorganic_ion_transport_and_metabolism,Unclassified;Cellular_Processes_and_Signaling;Membrane_and_intracellular_structural_molecules,Unclassified;Cellular_Processes_and_Signaling;Other_ion-coupled_transporters,Unclassified;Cellular_Processes_and_Signaling;Other_transporters,Unclassified;Cellular_Processes_and_Signaling;Pores_ion_channels,Unclassified;Cellular_Processes_and_Signaling;Signal_transduction_mechanisms,Unclassified;Cellular_Processes_and_Signaling;Sporulation,Unclassified;Genetic_Information_Processing;Protein_folding_and_associated_processing,Unclassified;Genetic_Information_Processing;Replication_recombination_and_repair_proteins,Unclassified;Genetic_Information_Processing;Restriction_enzyme,Unclassified;Genetic_Information_Processing;Transcription_related_proteins,Unclassified;Genetic_Information_Processing;Translation_proteins,Unclassified;Metabolism;Amino_acid_metabolism,Unclassified;Metabolism;Biosynthesis_and_biodegradation_of_secondary_metabolites,Unclassified;Metabolism;Carbohydrate_metabolism,Unclassified;Metabolism;Energy_metabolism,Unclassified;Metabolism;Glycan_biosynthesis_and_metabolism,Unclassified;Metabolism;Lipid_metabolism,Unclassified;Metabolism;Metabolism_of_cofactors_and_vitamins,Unclassified;Metabolism;Nucleotide_metabolism,Unclassified;Metabolism;Others,Unclassified;Poorly_Characterized;Function_unknown,Unclassified;Poorly_Characterized;General_function_prediction_only
SAMN03939862,0.034574369,0.138360548,0.162938817,0.010709505,0.501670386,0.007376983,0.144369392,0.005237685,0.025892136,0.003444548,0.114176843,0.022132965,0.002050741,0.023543823,0.071536471,0.024999418,0.042859105,0.00147118,0.000136961,0.000537758,0.004574884,0.000771159,0.003217564,0.104963086,0.009743631,0.101760007,0.059842574,0.018934836,0.021962268,0.036417927,0.042049626,0.018307421,0.020214417,0.033179829,0.034294764,0.000334059,0.000381179,0.003367175,0.00138794,0.000429033,0.000653817,0.00082378,0.0404149,0.023052452,0.028036934,0.052865106,0.000116426,0,0.004620721,0.000376779,0.000123759,0.004922694,0.013326422,0.002149932,0.005493088,1.83E-07,0.0008753,0.002569064,0,0.031916199,0.008183711,0.002686039,0.017096595,0.054294299,3.54E-05,0.000356794,0.001048747,0.020692037,0,0.000853482,0.000772076,0,0.000425183,0.009225858,0.000397681,0.005106042,0.000650333,0.004334149,0.003564457,0.000265304,0.004579835,0.012574698,0.023830578,0.005096324,0.008668298,0.006658077,0.00621896,0.000634565,0.003275135,2.18E-05,0.001323402,0.015262021,0.008392177,0.009397288,0.000884101,0.017363732,0.010753508,0.000415099,0.004045377,0,5.52E-05,0.000105975,0.000654917,0.000294456,0.00025467,0.000105975,3.10E-05,0.000105975,0.000494305,4.35E-05,0.000250636,0.000145394,2.93E-05,0.000238902,0.000399331,0,0.000105975,0,8.62E-06,0.00052254,3.67E-06,0.00030509,0.000105975,0.00169853,1.47E-06,0.000759425,0.000436183,0.000334976,0.001052047,0.000563977,0.001049297,0.000440034,0.000112209,0.0089105,0.012386217,0.012379433,0.008494118,0.00951133,0.006180274,0.006060548,0.004277678,0.003741754,0.00711993,0.005592279,0.005201749,0.007521277,0.007585999,3.01E-05,0.000470469,9.79E-05,3.56E-05,0.00021745,0,0,0.000705887,0.001377489,0.000709004,0.00095799,0.000382646,0.002851602,0.001398207,0.000509339,0.010600963,0.001970985,0.009534431,0.003081703,0.008015398,0.006022412,0.00416712,0.011065566,0.007246073,0.002053308,0.004578918,0.007464989,0.008292803,0.011367539,0.0062978,0.004915544,0.009960898,0.009210823,0.007791898,0.013712919,0.004580385,0.000556093,0.00530699,0.003807025,7.33E-07,0.015217651,0.003716452,0.000583778,0.000334426,0.000547109,1.83E-07,0.00386533,0.003788507,0.004843122,0.000292439,0.001493731,0.006190542,2.31E-05,0.000767676,0.002821716,0.000172163,0.005626015,3.54E-05,0.006050281,0.003509269,0.005179014,0.000539958,0.007542545,0.000314441,0.000185914,0.001136204,0.000193615,0.000429033,0.001543968,0.000370728,0.001575321,0.004482477,0.000761442,0.003716818,0.004762815,0.005623998,0.007835901,0.000885018,0.002896522,0.004133934,0.003748354,0.001627025,0.002153782,0.000924988,6.38E-05,0.001195608,0.00439117,0.00065015,0.003770539,0.001290766,0.003866613,0.000684436,0.000594962,1.83E-07,0.000534824,0.00061183,0.002668438,0.003496802,0.001461279,0.003281735,0.004906193,0.001626291,0.000347443,0.019624222,0.013555607,2.15E-05,0.004183621,0.000688103,0.005367312,0.001190291,0.001885178,0.002721609,0.001379873,0.000658584,0.001895812,0.002198702,0.000817179,0.000840831,0.00174345,0.002329612,0.000670501,0.001706598,0.001141154,0.002294226,0.000560676,0.000334059,2.79E-05,8.03E-05,0.000152728,0.000120276,0.000664451,1.83E-07,0.000726789,3.01E-05,0.001586138,0.000294273,6.53E-05,0.00012761,0.00126033,0.000429033,0,0.000294273,1.83E-07,0.000294273,6.51E-05,0.00082378,0.000603213,0.002550912,0.000367061,0.000218733,0.003578024,0.007063642,0.012373016,0.002506359,0.00551949,0.004206356,0.001428093,0.007848552,0.006896796,0.000746407,0.000102308,0.007458389,0.001977952,0.001008594,0.001536635,0.007178784,0.000620448,0.001392707,0.002009487,0.000320675,0.011991653,0.017459623,0.035405483
