phylum	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Gemmatimonadetes	0	0	0	0	0	0.000499469931649	0	0	0	0	0	0	0.00108093394869	0	0	0	0	0	0.0007384194432	0	0	0.00110401953232	0	0	0	0.000366858480995	0	0.000540262316498	0.000177322400982	0	0	0.000279370002131	0	0	0.000184259732346	0	0	0.000327742414509	0	0.000183193465724	0	0.00126024400996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353054482158	0.000296873758978	0	0	0	0	0	0	0	0.000269951947603	0.000373547043481	0.000253705510315	0	0	0	0	0	0.000299700082711	0	0	0	0	0	0.000272222933582	0	0	0	0	0	0	0
Ignavibacteriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000313674573762	0	0	0	0	0	0.000376221388792	0	0	0.000789594869287	0	0	0	0	0	0	0	0	0.000689936939142	0	0	0	0	0	0	0	0	0.000479420447961	0	0	0	0	0	0.000342586612057	0	0
Lentisphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471420025527	0.000490808788749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291418177063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microsporidia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00170536100187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrospirae	0	0	0.000295553748656	0	0.000172889824908	0	0.000275196526791	0	0.000219279817536	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000630264663113	0	0	0	0	0.000580293895706	0	0.000204730344879	0	0	0	0	0	0.000557782643477	0	0	0	0	0	0	0	0	0.003034484935131	0	0	0	0	0	0	0	0	0	0	0	0.0001154823887	0	0	0	0	0	0	0.000189505879412	0	0	0	0	0	0	0.000883107737224	0	0.00133041763605	0.000477252741798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaeophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0737301871558	0	0	0	0	0	0	0	0	0.0718748932444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230052927423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planctomycetes	0.000615462317366	0.000256385891959	0	0.000202899216228	0	0	0	0	0	0.00020670925313	0.000340989187968	0.000186064984102	0	0	0.000254940297398	0	0	0.000248329720579	0.000750367747924	0	0	0.00131791848141	0.000148491163655	0.000226473910221	0	0.000623107358024	0	0.000644935774123	0.00021167783955	0	0.00109447185511	0	0	0	0.000154523199581	0	0	0.0010354920448	0.000127120624595	0	0	0.000318915494463	0	4.4056244068e-05	0	0	0.000576572176432	0	8.96170618015e-05	0.000861999801597	0	0	0.000704483369529	0	0	0.000332666587566	0	0.000136818746895	0	0.00060335489807	0.000600149310338	0	0.000670889207323	0	0.000165384014182	0.000123542553127	0	0	0	0	0	0	0.003036222852278	0.000801578991982	0	0	0.000174291051637	0.00033249402024	0	0	0.000191467848092	0	0.00135862455128	0.000328469054693	0	0	0	0.00354387097607	0
Proteobacteria	0.396138602064489	0.333939078400948	0.637956133882538	0.296009483449768	0.463670813525373	7.03787585871216	3.8180948060423	1.77823152875674	0.141090093082478	1.42130957365602	0.755862168800708	2.07364802963329	0.284310201939953	0.15515449499423	2.00553100597522	0.181171558067998	0.157999236731803	0.658049550032754	1.27954264465687	0.888321817400478	2.1920932015197	0.797698091790103	32.4393496701172	0.389876260765736	0.657702413171727	0.70469249532393	0.147546606764255	0.44381934117672	0.0891182449777265	11.1849574045929	31.1182733543818	0.239763121021469	0.139292897015797	0.424430375949994	4.98860470179031	0.139372754262195	0.729052656129724	2.71265088749301	24.8258863395759	1.17221561864988	0.334580525182683	1.23137159322051	0.612210292125268	39.8509252242032	1.43086590648427	5.36353602349478	5.09645742932123	0.565525880867054	1.69989870469648	1.08122404508059	0.1054365037106	0.0788154443314076	0.062925185265174	1.09251976663702	0.350390672005867	2.25868923974868	7.10748100101805	3.94480262410506	2.07378732527712	33.7126829656649	1.47459214722533	11.8392304814803	0.717282754327738	0.859757754626021	0.253101222453202	0.15761905460675	0.089592766026169	0.195004752183703	1.2472449759004	0.702189101322732	0.614596829033192	1.56669919889491	0.724374095649752	0.72675273249673	7.7767129894936	0.255798496725961	0.375635193972606	4.16292591417021	0.154847295841008	0.146978969046004	1.57049052077182	0.205292087697421	1.07062751915497	0.284543857916647	9.42132959331635	0.068479263719285	0.191173463615007	27.3024840051436	2.36765461403749
Spirochaetes	0.088767494581302	0.043321494520397	0.044593219843621	0.020986030015127	0.012212202795124	0.02031496669703	0.147995901796301	0.086956318675599	0.004645653478906	0.06667371922224	0.062062109129215	0.076115975247555	0.096685709862596	0.00161248525856	0.03239658477058	0.017939437893235	0.03066698376829	0.046274354902097	0.013374545229952	0.05312272836178	0.015019113114688	0.311203666753888	0.004634740596917	0.024485329580253	0.05721686927604	0.11672884159103	0.007582631984183	0.133321021316715	0.012835051329946	0.018397314046754	0.008163262477595	0.047030256893886	0.009854434453082	0.023166266449632	0.058610466580395	0.03457719177823	0.0034013165426	0.051764064014822	0.077856722378523	0.008347590690141	0.012444339885402	0.25123256706894	0.04482220973321	0.00014196544782	0.069939934904324	0.035188261174179	0.012293580716913	0.06586558210726	0.004406768050573	0.035830087147708	0.006180262457366	0.00640720646376	0.005515420057323	0.013581163592798	0.007699944870158	0.058525629984162	0.001901105351852	0.006608219672953	0.032058950557682	0.068648877695281	0.021985274563061	0.030071905745837	0.227874027834251	0.013854025726672	0.042001363019437	0.0084114163634	0.02376132571145	0.050706021743433	0.118947112348732	0.05906917909693	0.018508938360098	0.048562878446611	0.118266526691124	0.069349550637166	0.055123997199415	0.016180289889161	0.096766008313825	0.096569636638334	0.009021867503596	0.010221580734256	0.030271144125685	0.019611179869969	0.09442898651599	0.02653710447937	0.024257193753439	0.009674319730429	0.124525606119286	0.098108198423761	0.111459371355411
Synergistetes	0	0	0.000638077971756	0	0	0	0.011476037588232	0	0.000512124689084	0.000799068138445	0.00201445078523	0.00368887590523	0.000903853990998	0	0.00049999469971	0	0	0	0.00172878834965	0	0	0.00138473649796	0	0	0	0.00460138895508	0	0.00948687316408	0	0	0	0	0.0028366311803	0	0	0	0	0.008166694362782	0.000630065097135	0	0	0.00304186903522	0	0.000218361904581	0	0.00481051056531	0	0.00166208680856	0	0	0.000505377002347	0	0.00049346695705	0	0	0	0	0	0	0	0.000686193903264	0	0.00140980612166	0.00088517621607	0	0	0	0	0.00093705629234	0	0.000925386590408	0.000682854395169	0.010095497125	0	0.000709576645235	0.000751808515742	0.000863862246817	0.000698702706843	0	0	0.002783689602306	0	0.0080254451265	0	0	0.000542466682403	0.00122336332634	0.0021870930114	0.00214358019418
Tenericutes	0.01396042994056	0	0.01172389042794	0.00233135375841	0.000645747694732	0.00259942949193	0	0.00232916863668	0.00113697545232	0.00173141546064	0	0.00704146733669	0.0106019737687	0	0.003921915066876	0.00691384980794	0	0.00228109724229	0.00208666698459	0.024404342569788	0	0.03274055176499	0	0	0	0.02443073855199	0	0.09735522797363	0.000829117607654	0	0.00122605035582	0.00280244602434	0.01344517304224	0.00594990116989	0	0.00109875282566	0	0.01163126627451	0.0033416299948	0	0.002165902170507	0.02410775347456	0.01510248104747	0.004774946794401	0.00864885252766	0.01128475688591	0.00890411578653	0.00100675960232	0	0.01560988544319	0	0	0	0	0	0.00317503283864	0.000956097647987	0	0	0.020541913416072	0.00249727929227	0	0.039423768735	0.022795009362025	0.00616929767097	0	0.00109181646573	0	0	0.016372270531766	0	0.006274735802165	0.02260154873548	0.00793088819597	0.00631061370092	0.02528445411586	0	0.00725138313398	0	0.00842008570018	0.02497814481113	0	0.04654627562687	0.00126458002778	0.000785027292123	0	0	0.00520253998262	0.06049034048992
Thermodesulfobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000840130837203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000772305652401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermotogae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000386122107055	0	0	0	0.000716929445487	0.000789110076158	0	0	0	0	0.000550860057069	0	0	0.000588287269468	0.001957801232428	0	0	0	0	0.000642596261804	0	0	0	0	0	0	0	0	0	0.000976327985686	0	0	0	0	0.000456214931081	0	0	0.00146327962744	0	0	0	0.000492819872546	0.000901699063796	0.000247214601719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000682994938669	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified	0.72613605120056	1.54797567744271	2.97682290159069	0.0795430051391514	9.06868769751419	0.0701870941599796	4.57525778217553	0.853924121343464	0.217380818843994	0.348820226321044	0.0993545362534571	2.48533793496703	2.55529349990616	33.6092619893444	0.071160298194177	0.116156249702742	0.0099095782599451	0.0840092271492418	1.06123036597794	0.51420002678895	0.0812960345257614	0.323239724223806	3.48770437521223	1.77641664762793	0.0717608490314687	0.472399401468726	0.148818471681745	0.55199807910445	0.318212088772142	1.02705722511831	0.728070429642182	0.0763111833467091	0.141919513194314	0.210694628022053	0.123799094873738	0.451231767260685	0.154983349516916	4.58797757670938	1.49210467432838	0.0731070321989535	9.43014207991785	0.28911212376798	1.28973275328536	1.52083080005551	0.381858260441685	0.03826884116863	2.61933702289758	0.156652862138312	0.208982348327574	0.0291074731254749	0.002542560250933	0.153177950018211	8.79648938482822	0.0880167291522956	0.0998758846443263	0.138362302113867	44.1926716523338	12.6770510294885	0.357838015958298	10.3560213641021	0.799686252172999	0.327703263584482	0.179933894782643	2.08501866541397	1.57498912898916	0.0486375412650065	0.0753342445020654	0.0192613438610446	0.478865846394191	0.18500016045126	0.137913439292061	0.729512663826133	0.501943588510823	0.150499511141234	0.843541582304918	0.0330681948818296	0.266206167140274	0.15276528096494	1.50316217297787	0.0416783115062879	0.106558575540951	0.562115534936368	0.488840906453025	0.123358129156421	0.416857226284136	0.0117456401608964	0.0542534748333843	1.36009668862241	0.567073716339707
Verrucomicrobia	0.899615508011	0.051127682298821	4.56924824044808	0.003662117359424	0.003491316335205	0.00478139819975	6.20355802763	0.39950777617	0.000989910562492	0.00221771790741	0.007999955100258	3.83670295239	2.63420708203457	0.00233827638746	8.88488763127124	2.38181002280891	0.305644419772988	0.108750377858	2.3518744146095	0.511780455698	0.109653060526066	0.342607701856417	0.878564913976457	0.048653655527646	0.001206137269869	0.099257716029723	0.00129109603827	1.19865727843693	1.96415903788	1.66177721361	0.727925781327318	3.80785033752	5.00967601102409	0.642659832837	0.003355204972208	0.0222354047707	0.733367402006	0.099521252568522	0.0240442153754	0.002060370317895	0.00309305371289	13.7418078906417	0.018814148978689	0.0106056529459	0.445179208809453	0.73790290269714	0.00649404663777	0.0011532307139	0.13159836026	0.0418598796056	3.03717045385593	0.00167240445192	0.00102716882458	0.003623282843327	0.0301147345333	1.99055162331	0.799314757074925	0.438053537038	0.459242955019696	0.015868595129493	0.201395480431	9.09574345817065	0.015549774471227	4.61751051625738	0.055431902837573	0.166613026270058	0.00394221552797	5.48985519133	5.70341713706146	8.17125738581352	11.3430394395	0.000642531249069	0.005606202582166	0.048854275559221	7.99793680342967	0.00260819310659	9.37320684657	1.92365234819	0.004231795239646	0.001747574210578	0.166884197966452	0.077567759945219	0.0485329429645	0.176061249600606	0.002158980435855	0.000921087507273	2.57957794432	2.95246520173789	6.01713336343039
Xanthophyceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298212390887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160142175212	0	0	0	0	0	0
candidate division NC10	0	0	0	0	0	0	0	0	0	0	0	0	0.00121383161051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000744033707408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
