species	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_erythropolis	0	1	0	0	3	1	1	1	0	1	2	2	0	0	0	0	0	0	2	0	0	0	0	2	0	2	0	0	2	1	0	1	0	0	1	0	0	0	2	0	1	3	0	0	0	2	2	0	1	2	1	0	1	0	0	0	1	0	6	0	0	0	1	0	0	0	0	1	0	0	1	1	4	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_hoagii	1	1	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	3	0	2	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	3	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_jostii	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_opacus	0	0	0	1	0	0	3	1	0	0	1	0	2	0	0	1	1	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiaceae|g__Rhodococcus|s__Rhodococcus_pyridinivorans	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae|g__Kribbella|s__Kribbella_flavida	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae|g__Nocardioides|s__Nocardioides_sp_JS614	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	3	0	0	1	0	0	0	2	0	3	0	0	2	1	0	0	1	1	0	1	2	0	0	1	0	0	0	0	2	1	1	3	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	3	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis_alba	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiopsaceae|g__Nocardiopsis|s__Nocardiopsis_dassonvillei	0	1	2	0	0	1	0	1	2	2	0	1	0	1	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	1	1	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	2	0	1	1	0	0	0	0	1	0	0	1	0	5	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardiopsaceae|g__Thermobifida|s__Thermobifida_fusca	1	2	0	0	0	0	1	0	0	0	0	3	1	0	0	1	0	0	1	0	1	5	0	0	6	4	0	1	0	0	0	0	0	0	2	1	0	5	2	0	0	8	2	0	3	0	0	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	9	0	0	1	0	0	2	0	1	0	2	0	0	0	3
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Promicromonosporaceae|g__Isoptericola|s__Isoptericola_variabilis	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Promicromonosporaceae|g__Xylanimonas|s__Xylanimonas_cellulosilytica	0	2	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	1	0	0	1	0	3	1	0	1	1	0	0	1	0	2	0	0	1	2	0	1	0	0	1	0	1	0	1	0	1	0	0	0	2	1	0	0	0	0	3	0	0	0	1	1	0	2	0	1	2	0	0	1	0	0	0	0	1	3	3
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Microlunatus|s__Microlunatus_phosphovorus	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidipropionici	2	0	0	0	0	1	1	1	1	0	1	3	0	0	0	0	0	0	2	1	2	0	1	1	1	1	0	2	0	2	1	1	1	0	1	1	0	0	1	2	2	1	1	2	0	0	0	3	1	2	0	1	0	0	1	1	0	0	2	1	0	2	0	0	0	0	1	0	2	1	0	0	1	1	4	1	0	0	0	1	2	5	5	0	1	1	0	8	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	0	1	1	1	2	0	0	0	0	0	0	2	2	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	1	0	1	4	0	0	1	2	0	1	1	0	1	0	2	6	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	1	0	3	0	1	1	0	1	2	0	0	0	0	0	2	0	0	0	0	3	0	2	0	0	2	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_avidum	1	0	0	1	1	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	1	1	2	0	1	0	3	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_freudenreichii	3	1	1	0	2	1	5	0	0	0	0	2	0	0	0	0	1	0	1	0	0	2	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	0	0	2	1	1	3	0	0	0	0	0	0	2	0	60	1	0	2	1	0	2	0	0	0	1	5	0	0	2	2	0	1	7	2	0	0	0	4	2	20	0	0	0	0	45	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_propionicum	0	1	1	1	0	0	0	0	2	0	3	0	1	0	0	0	1	0	4	0	0	0	3	0	0	2	0	1	1	0	3	1	0	1	1	0	0	0	1	0	3	3	0	3	0	4	1	0	1	1	0	0	1	4	2	0	0	0	1	0	0	5	2	1	1	3	0	0	0	7	0	0	2	1	0	1	0	0	1	0	1	0	0	0	0	0	1	14	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Actinosynnema|s__Actinosynnema_mirum	0	0	1	0	0	2	1	0	1	0	0	0	1	0	0	2	2	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	3	0	1	0	2	1	1	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	2	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Amycolatopsis|s__Amycolatopsis_mediterranei	0	0	1	0	1	0	0	0	0	0	0	5	1	0	1	0	0	1	2	0	0	3	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	2	1	1	2	0	0	0	0	0	0	1	0	1	2	2	0	1	0	0	0	0	0	1	0	0	3	1	0	7	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Amycolatopsis|s__Amycolatopsis_orientalis	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_dioxanivorans	0	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	2	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Saccharomonospora|s__Saccharomonospora_viridis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Saccharopolyspora|s__Saccharopolyspora_erythraea	0	1	1	0	0	0	0	0	1	0	1	2	1	1	1	0	2	0	0	1	0	1	0	0	2	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	1	1	0	1	0	0	1	2	0	0	3	0	0	1	0	2	0	1	0	1	0	0	2	1	2	1	2	0	1	0	0	1	0	1	1	0	0	0	3	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Saccharothrix|s__Saccharothrix_espanaensis	1	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Pseudonocardiaceae|g__Thermobispora|s__Thermobispora_bispora	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	2	0	1	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	2	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Sanguibacteraceae|g__Sanguibacter|s__Sanguibacter_keddieii	1	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	3	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	1	1	1	0	1	0	0	1	0	1	1	0	1	1	2	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Segniliparaceae|g__Segniliparus|s__Segniliparus_rotundus	0	0	0	0	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	2	1	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	2	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Kitasatospora|s__Kitasatospora_setae	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	2	0	1	0	1	0	3	1	0	0	0	0	0	0	0	0	3	0	2	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	1	2	0	0	0	1	2	0	0	0	0	2	2	0	0	2	0	0	2	0	1	1	0	0	0	4	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_albus	1	2	0	0	0	0	0	1	0	1	1	2	0	0	1	0	0	0	1	0	0	6	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_avermitilis	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_bingchenggensis	0	5	1	0	0	0	2	0	0	0	2	1	0	0	0	0	1	0	2	1	0	0	0	0	2	2	0	1	0	0	0	0	0	0	2	3	0	2	1	0	0	4	2	0	0	2	3	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	3	0	0	5	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_cattleya	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	2	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_coelicolor	0	2	0	0	1	0	1	2	3	1	2	1	1	0	1	1	1	1	0	0	0	0	1	0	2	3	2	1	2	1	2	1	0	2	0	1	0	2	0	2	0	0	1	1	0	0	0	3	0	0	1	0	1	0	0	1	1	2	1	1	0	2	1	1	1	0	1	0	0	1	0	2	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_collinus	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_davawensis	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	1	1	1	1	2	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_fulvissimus	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_griseus	0	1	1	1	0	0	0	2	0	0	1	1	0	1	0	0	0	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	2	0	0	1	0	1	1	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	1	1	2
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_hygroscopicus	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	4	0	0	0	2	0	2	1	0	0	0	0	0	1	1	0	0	1	2	1	0	0	0	1	0	2	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_pratensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_rapamycinicus	0	0	0	0	2	0	2	0	0	1	0	1	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	3	0	0	0	3	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	2	0	0	0	1	1	0	6	1	0	0	0	0	0	0	1	0	1	0	1	1	0	3	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_scabiei	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	3	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	3	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_PAMC26508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_sp_SirexAA-E	1	0	0	3	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	2	1
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_venezuelae	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	4	0	0	0	3	0	0	1	0	2	1	0	0	0	0	3	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_violaceusniger	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	1	0	1	1	0	2	0	1	0	0	0	0	0	1	0	0	1	3	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Streptosporangiaceae|g__Streptosporangium|s__Streptosporangium_roseum	0	0	1	1	1	1	0	0	0	0	1	3	1	0	0	1	1	0	1	0	1	0	0	0	4	1	1	3	0	0	0	0	0	0	0	1	0	5	0	0	1	1	0	1	0	1	1	0	0	0	2	0	0	0	0	1	0	0	0	1	1	0	7	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	1	0	1	0	0	1	4	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Thermomonosporaceae|g__Thermomonospora|s__Thermomonospora_curvata	0	0	0	1	0	1	3	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	3	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	3	0	1	1	2	0	0	0	2	0	0	0	0	2	0	2	1	2	2	0	0	0	0	2	0	0	1	0	3	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Tsukamurellaceae|g__Tsukamurella|s__Tsukamurella_paurometabola	0	0	0	0	0	1	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	1	0	0	0	1	1	0	1	0	0	0	1	0	2	1	5	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	2	0	2	1	1	0	0	0	1	1	0	0	0	0	0	1	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|g__Tropheryma|s__Tropheryma_whipplei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	2	5	27	1	2	9	0	6109	0	2	554	85	0	3	10	0	26	31	0	1115	317	2	23	1266	19	1	2	622	399	0	2	0	6	706	2	0	35	9	46	1	6	259	1183	14	1	68	3772	11706	0	0	9	2	0	0	5	367	1	0	1189	30	6	0	12	53496	0	344	1	1	6	2	4275	111	1	2	16	0	4	75	1307	65	0	2049	10	0	0	0	1	5	2604
