genus	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Blastococcus	0	0	0	0	0	0.000712573100175	0	0	0	0	0	0	0.000342694171515	0	0.000203121321239	0	0	0	0.000351157496197	0	0	0	0	0.000507274077331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000477775478372	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187096867083	0	0	0	0	0	0	0	0	0.00067416487974	0	0	0.00124317240798	0.000232163752371	0	0	0	0	0.000181482105163	0	0	0.000942166105705	0	0	0	0	0	0	0.000359810388778	0	0	0	0	0	0.000695753106847	0.000829231308412	0
Blastocystis	0	1.05559912756	2.78724769088	0	0	0	0	0	0	0	0	1.92200442535	0	0	0	0	0	0	0.7252869848844	0	0	0	0.239668175483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.012054629306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19864972516	0.0457596446172	0	0	0	0.81995492724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.464855960797	0	0	0	0	0	0
Blattabacterium	0	0	0	0	0.00116451703212	0.00361350853384	0	0	0	0	0.00315384789406	0.00838979757569	0.0028301689244	0	0.00644511708094	0	0.00307491366022	0.00232594745588	0	0	0.00378408596424	0	0.00636781778798	0.00192931701356	0	0	0	0	0.00139282982868	0.00139717777046	0.0044220259189	0.00219439207936	0	0.00660111462057	0.00133306145793	0.00174383757221	0	0.00948445491261	0	0.00134283531398	0	0	0	0	0	0	0	0.00346957693173	0.00139083042727	0.00305253027346	0	0	0.00284634429378	0	0.00147264129289	0.00286989272437	0.001622357464425	0.0019557546473	0	0	0	0.00526007798487	0.00848033742344	0	0	0	0.00148965102439	0.00212041525972	0	0.00183547991283	0.00415960380641	0	0	0	0	0.00650470871927	0.01003135712674	0.00420287202735	0	0	0.00550998558001	0	0.01270377595191	0.00432262062149	0.00183353940117	0	0	0	0
Blautia	1.93710947975	1.12007426947	1.58711953513	1.13001997088	1.24257692181	4.3672911997	2.74865657551	1.50470589495	1.002359892	1.48637350686	1.29034155625	1.0027888967	0.764309105701	2.83950408937	1.49197004438	0.85177486711	1.44579232091	2.88152446243	2.40382006453	1.51163703172	1.95584561123	1.09493211597	0.708603169731	2.88774994314	4.65654478243	1.63217401968	2.54621537868	1.53590848837	1.52876213783	1.78513543214	1.31456795958	0.757597169079	5.9536705135	2.05540799372	4.53344278533	1.39028163298	1.87120499865	0.898755099401	1.79292860424	5.03043415526	1.67195687554	1.91318655724	1.14921079667	0.00599360970819	1.95128981872	3.25241661037	1.48346408331	0.611205109185	5.45845806154	1.88389385426	0.872844765856	1.24621076785	1.40005400332	5.80993785322	3.00632894127	2.86476947508	0.542123198813	0.495045861968	0.884019567292	0.532254198117	1.58718470676	13.1174319607	1.1832179738	0.989609678174	1.42396415552	1.94059497223	5.92888200106	0.803547199313	0.706815642	4.18813313778	4.01474077984	2.09633530664	0.832066569215	2.93291231776	0.65453047629	2.51675952102	1.37297772685	2.05057406015	1.66580324344	0.846528799577	2.38240366383	1.34089962536	1.25609327666	1.06934882051	1.14433586532	16.0696608985	2.40541478562	0.999754544063	0.986046882071
Bordetella	0.00128109721723	0.00414569373212	0	0.000209504054886	0	0.000219971086083	0	0.000609756080769	0.008988695987802	0.00039575449109	0.01427411481216	0.00193424423455	0	0.000305853823909	0	0	0.00110737238074	0	0	0	0.00229328297118	0	0.01341599439291	0	0	0	0	0	0.000804894330385	0.000404700812181	0	0.00317275414367	0.003057692389228	0	0.000811496566205	0	0	0.000287394884096	0.000713118497871	0	0.001552862635977	0.0177605913514	0.00101965468102	0.0235506125284154	0.00674979639619	0.00447658671622	0.00148715498408	0.000274393921044	0.00476307380754	0	0	0.00139273228992	0.001579084124786	0.003636603432404	0.00218318073538	0.000347850243156	0.00130725319357	0.000787785615907	0.0049207780688	0.001149815953835	0	0	0.00212752370792	0	0	0.000693046310853	0	0	0.00194650622456	0	0.00108265546036	0.00128811055334	0.007244889668374	0.001813233954054	0.0020539623597	0.00763898581365	0.006477376475342	0.000263601241114	0	0	0.002949929483355	0.00574080129228	0.004598288131409	0.000584221927262	0.004001686446898	0	0.002792236132848	0.002930930948787	0.00223676874792
Borrelia	0	0	0	0.0024641299831	0	0	0	0	0	0	0.00677762947666	0	0.00294347812073	0	0.000647714066509	0	0.000735633597384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159365480641	0	0	0.00466247384346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00935030138355	0	0	0	0	0	0
Botrytis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51325110911e-05	0	0	0	1.80770300039e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brachybacterium	0	0	0	0.0024516722959	0	0	0.00164322112949	0	0	0	0	0.000471563367225	0.00231086348484	0.00021540181833	0.000273938504508	0	0	0	0.00284152029245	0	0	0	0.000376336221854	0	0	0.00282342462081	0	0	0	0	0	0	0	0.000386623791999	0	0	0	0.000420396442745	0	0.000469965911735	0.000414446313002	0.000808259894547	0.000526365104197	0.0010049058833	0	0.00130381848739	0.000435077101032	0	0	0	0	0	0	0	0.000522196091751	0	0.00041373291315	0	0.000452864328277	0.000761602201569	0.000350875351631	0	0.0079297242069	0	0.00251489692129	0	0	0	0	0	0	0	0.00589964204707	0	0	0.000384426436996	0	0	0	0.00112954329239	0	0	0.00145986955206	0	0	0	0	0.0033550153642	0
Brachyspira	0	0.000507143110237	0.000854964363928	0.00383880833053	0	0	0	0	0.000342309544621	0	0	0.013001225879613	0.0018124366272	0	0.000358088496953	0	0.000297882586167	0.024402792862533	0	0	0.000877010778788	0.08873173960873	0	0	0.000432404107701	0	0.000414589302043	0	0	0.00307547509191	0	0	0.006158211301901	0.000505389093848	0	0	0	0	0	0.000635594826169	0.00027087914778	0	0	0	0	0	0	0	0.000593790706711	0	0	0	0	0.00101304113835	0	0	0	0.000386671003203	0.00049488427127	0	0.000417703150641	0	0	0.000295830560302	0.001046887010387	0	0.001052704705067	0.000967937404972	0	0.001143912351513	0.000342086396873	0.00129442014793	0	0.000415243021528	0.000504895307554	0	0	0	0.000303161699136	0	0.000634320220644	0.000456444925413	0.05544023044732	0.000385695516995	0	0.000775378044897	0	0	0.000645536563761
Bradyrhizobium	0	0.000206529879074	0.000176432261704	0.000450336029006	0	0.000127172624617	0.000645159497784	0.000116901566888	0.000261800327892	0.000481262651198	0.000438412221277	0.00161799614144	0.001148171756895	0	0	0.000981578435337	0.000408779684207	0	0	0.000495702702257	0.000325263171675	0.002868635912383	0	0.000311425053121	0	0	0.000377737371904	0	0	0	0	0.000326249203679	0	0	0	0.000384576162126	0	0.000667585540756	0	0.000100012975267	0	0.004119851655475	0	0.0001657590466374	0	0.001595808082586	0.000779756480526	0.000112467321345	0.000290006245159	0	0	0	0	0	0.000222256055193	0	0	0	0.000179786058314	0	0.000340212375754	0	0.004900637504756	0.000109716765916	0.00020952092861	0	0	0	0.000239513588992	0	0.000104172085989	0.000685449089152	0.003466819229986	0.000284901131885	0.000361024291682	0.000152616378689	0.000220805034683	0.000280543048347	0.000337307151211	0	0.000425775593003	0.00069699859521	0.002446031859832	0.000449802818892	0.000477706505873	0	0.000372512302224	0.00491328521465	0.000572773023013
Brevibacillus	0	0	0.000202643219737	0.000175948261371	0	0	0.0013207985807	0.00138441287093	0	0.000234586149711	0	0	0	0	0	0	0	0	0	0	0.000385194598578	0.000406523533841	0	0.000196391545961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41055198859e-05	0	0	0.000249792142668	0.000813244257375	0	0.00310727130526	0	0	0	0	0	0	7.91792463321e-05	0	0	0.000437260994291	0.000402898271067	0	0	0.000519730597063	0.000240647572989	0	0	0	0	0.000186839557796	0.000421565612635	0.00240562488733	0	0	0	0	0	0	0	0	0.00222881386337	0	0	0	0	0	0	0	0
Brevibacterium	0	0	0	0	0.000170914820779	0.000265175238494	0	0	0	0	0	0	0.000765176305193	0	0	0	0	0	0	0	0	0.000586138672687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000369717580508	0	0	0.000360158324828	0	0	0	0	0	0	0	0	0	0	0	0	0.000630456929246	0	0	0.00537075249407	0	0	0	0	0	0	0	0	0.000289042261407	0.000610468004325	0	0.000351086132592	0.000318229530443	0	0	0	0	0.000401696916288	0	0.000604242525163	0	0	0.000229618199325	0	0	0
Brevundimonas	0.000328751044721	0	0.000701827857883	0.000643113148132	0	0	0	0	0	0	0	0	0.000459499838328	0	0	0	0	0.000377635578824	0.000470847846686	0	0.000667035147631	0	0.000394876220281	0	0	0	0	0.00363568312805	0	0	0	0	0.000760963529398	0.00040567060195	0	0	0	0.00044110704389	0	0	0.000434863784255	0	0	0.000468627565684	0	0.000648139091834	0.001321632822595	0.000297251061468	0	0.000567873480435	0	0.000215535361896	0	0.000300486771167	0	0	0	0.00034474827005	0	0	0	0	0	0	0	0	0	0	0	0.000682922214026	0	0	0	0	0.00222505837342	0	0	0.000374872335531	0	0.000790126417178	0	0.001079929238797	0.000765894614103	0	0	0	0	0	0
Brucella	0.000726050806133	0	0	0	0	0	0	0	0	0.000450928436753	0	0	0	0	0	0.000428250817583	0	0	0	0	0	0	0	0.000377509639511	0	0	0	0.000764801734087	0.000499759060375	0.00107667659055	0.00064599608901	0	0	0	0.000521680518952	0	0	0	0	0.00076849122122	0	0	0	0.00012292575453	0.000535861977757	0	0	0	0	0.000597288882559	0	0	0	0	0	0	0	0.000751197488121	0.00049851791381	0	0	0	0.00237272643426	0.000246778553495	0	0	0	0	0	0	0	0	0	0.000350576545125	0	0.000424258986726	0	0	0	0	0	0.00038536200898	0	0.00154892382706	0	0	0	0	0
Bryopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00728471497792	0	0	0	0	0	0	0	0	0	0.138238666134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Buchnera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00214059077863	0	0	0	0.00398692454386	0	0	0	0.01066185222024	0	0.00968175985953	0	0	0	0	0	0.00445142204938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01244759873554	0	0	0.00139640037164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00403952153533	0	0	0	0	0	0.01007047835282
Burkholderia	0.001928414865476	0.008033342271426	0.004215982112734	0.001761418257269	0.0023134436293597	0.000487847758614	0.000951726295575	0.0013195670243292	0.017899783567884	0.001869033907991	0.039421040198005	0.011535520922228	0.004032401835116	0	0	0.002070686150019	0.000973004228493	0.00585002705483	0.00473825427268	0.001761398128841	0.008270599741388	0.003173706149333	0.009285628584004	0.003480458524691	0.003539721054423	0	0.00033077010802	0.022313645164265	0.005084902552464	0.002607289467951	0.0002843130937578	0.002242827130502	0.006444849265565	0.005351357906013	0.0007771204633905	0.000312111924117	0	0.01141649593987	0.002177814800718	0	0.0023658958632908	0.010268495971071	0.005107405365361	0.0622593750894132	0.013953345224304	0.016393123165286	0.005438066707346	0.002796334761401	0.001270677770702	0.010322152157223	0.002814356191105	0.0005029327715246	0.0015197602566	0.001235196514342	0.015688486088372	0.00072028038308	0.0026329798087386	0.0013530825411746	0.009152331130349	0.000684972910676	0.005315707766087	0.001734156842731	0.004987189521207	0.001113639090881	0.002311197904091	0.006455588620037	0.000838568361492	0.007130746778217	0.003380587640875	0.002700689507166	0.001124997678264	0.001195208385006	0.013498827887769	0.002879037918289	0.003111293269098	0.010149941470783	0.00986478739699	0.002976491465533	0.002490904722235	0.00449685171265	0.001423024594145	0.003887550413378	0.018682181091107	0.007997489082704	0.010333548629659	0.000155046511266	0.001120854025235	0.035909003261477	0.001478362063429
Butyrivibrio	0.0065128334688	0.0157326115849	0.0150624473195	0.00628760294271	0.00457497709306	0.00893834927087	0.00134855504486	0.00356203558296	0.00171927114124	0.00838305848406	0.00845347620977	0.00309601256425	0.0231369862311	0.00441938707408	0.00179852191823	0.00709074522312	0.0225945459733	0.00467579813864	0.0256516977682	0.0179043336812	0.0137651300027	0.0203382628895	0.00277965692684	0.0109483208427	0.0155006864626	0.00926848723605	0.0104115037642	0.0136494442516	0.00242664365586	0.00220714379579	0.00176942961779	0.00852858181444	0.00238073765558	0.0145955032875	0.00349141916946	0.00101495160996	0.00130509274406	0.0120753504648	0.011633670841	0.00404975103046	0.00272101499277	0.00331660462122	0.00820754661398	0	0.0159392468792	0.027820385916	0.00856939447485	0.00348740495368	0.00820146535664	0.0373094271291	0.00530193204226	0.00606888266146	0.00621237988883	0.00705073380802	0.00364271513495	0.0208792542338	0.000226360935133	0.00199201097011	0.0144945717161	0.0171883248082	0.0169893803743	0.0231311941214	0.00709936182935	0.00241446973551	0.0192632532023	0.00334047327678	0.000216752369827	0.00255757292354	0.00865101440636	0.00934753274604	0.00220951385177	0.0100293970908	0.00242085252638	0.0106886185121	0.0323699523517	0.0182984333013	0.00543768977049	0.00469127704945	0.00551960129752	0.0151408540665	0.0171242827114	0.00487161189437	0.0263578146037	0.0147724284951	0.0125391304284	0.00022764165935	0.000770061461735	0.00642456852914	0.0106654861558
C2likevirus	0	0	0	0	0	0	0	0	0	0	0	0.386167497284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2311325626244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106543223398	0	0	0	0	0	0	0	0	0.1518971592232	0	0	0.3430778211015	0	0	0	0	0	0	0
Cafeteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0318146972199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237287259618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194255359541	0	0	0	0	0	0	0	0	0	0
Caldanaerobacter	0	0	0.0004744213263	0	0	0	0.000441744020595	0	0	0	0	0	0	0	0	0	0	0	0.00074618387091	0	0	0	0	0	0.00146467358342	0.000741431943446	0	0	0.000305727609133	0	0	0	0	0	0	0.000415582595795	0	0	0	0	0	0	0	0	0	0	0	0.00913890933292	0	0	0	0	0	0.000384932934003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000570073846969	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldicellulosiruptor	0.000492133845455	0.00207389283674	0.003244218921863	0.000874958066136	0	0.002897584297023	0.000799957072977	0	0.000389743506649	0.00116655340777	0	0.00486631927932	0	0	0.000353365082639	0	0.003374943830308	0.002012107316413	0.004839999686575	0.000426395009163	0	0	0.000458022382208	0.000416313910358	0	0.00343626681597	0	0	0	0	0.00323478265038	0	0.00310588197434	0.002278179662329	0	0.000398825786768	0	0.00312842830149	0.000409545359569	0.000303114641617	0	0	0.01179622328474	0.000271783793223	0.00236377323409	0	0.000561224702738	0	0	0.002194332557	0	0.00152862425451	0	0.000373647425643	0.000388598205468	0.00123854841272	0	0	0.00282182262382	0.00370765113109	0	0.000593137379613	0	0	0	0	0.000377030078199	0	0.000583152803335	0	0.000947159638843	0	0.00818043155971	0.002653969161746	0	0	0	0.003331924673269	0.000294813674818	0	0.000655821773004	0.000424973426028	0.009928611134329	0.000448662357951	0.00131805251451	0	0.00114199289693	0.00816648539375	0
Caldilinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000497514596245	0	0	0	0	0	0.000486926871112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00018157420971	0	0	0	0	0	0	0	0	0.000535131939283	0	0	0.0015195651832	0	0	0	0	0	0	0	0	0.000245339116292	0	0	0.000298001963773	0	0	0	0	0	0	0.000245348707927	0	0	0	0	0	0	0
Calditerrivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000741417978192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00037823913278	0	0	0	0	0	0	0	0	0	0
Campylobacter	0.051053831990703	0.056253292071804	0.036352991296101	0.071183795110586	0.025648520437849	0.022115201257236	0.015260436209343	0.019200491942	0.015182678656794	0.047836683422384	0.02669957034716	0.02926979092144	0.032870267260051	0.05455613091328	0.025416976931195	0.0356914491974	0.024021609521551	0.16483418764393	0.03061015669658	0.111729668646293	0.02440142218992	0.08756065952964	0.022561925326837	0.169792787129546	0.040816973943522	0.124197465943437	0.046007002281793	0.06858599968157	0.023701295558034	0.142012911215628	0.012812191400438	0.043718370253685	0.0119197624263	0.025357212430904	0.033970589423276	0.023306026954799	0.004873358627014	0.050900247744235	0.037352198725732	0.007274022064668	0.052310327185839	0.373524180979	0.0529249217561	0.030980469838784	0.0488211801852	0.03488110116028	0.109570471183841	0.079924184591521	0.00706636337121	0.07325335070195	0.00799486721127	0.04602745886583	0.00769961557605	0.31834263925041	0.02649383567094	0.058769275982514	0.012575046333236	0.01438367668441	0.435792406262518	0.045401942405208	0.056889900144048	0.87746910331847	0.07579684733061	0.009492521832738	0.043676822731666	0.019482820674	0.013329299026447	0.060259448065	0.01769042440988	0.04814229537434	0.008190248062814	0.0317323155371	0.0755755534321	0.171067607141368	0.043883671124265	0.0312438430384	0.123928081429936	0.007523440867391	0.00900786199952	0.0466597812431	0.0403468388018	0.00945254863301	0.03491633629989	0.020473877436	0.016312593014512	0.008143377396816	0.114592504315361	0.03618002204281	0.05650863303854
Candida	0	0	0	0.000227170835568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117019543526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130060667281	0	0	0	0	0	0	0	0	0	6.23480638131e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010800527798	0	0	0	0	0	0
Candidatus Accumulibacter	0	0	0	0.000835144514498	0.000140663591354	0	0	0	0.000178406604684	0	0.00245617847361	0	0.000314871602758	0.000440250470567	0	0.000267562806035	0	0.00155264542067	0	0	0.000457084874708	0	0	0	0	0	0	0	0	0.000666276470236	0	0	0	0	0.000161022301088	0	0	0	0	0	0	0	0.000717209930754	0.000988906976456	0	0	0	0	0	0	0.000176055943007	0	0	0	0	0	0.000281870275618	0	0	0	0	0	0.00343789530463	0.000154182454607	0.00228448407438	0.000213314899661	0	0	0	0	0	0.000237882954546	0.000502417645841	0	0	0.000261904195452	0.00120375942542	0	0.000474010002902	0.000769541578705	0	0	0	0.00024045746377	0	0	0	0	0
Candidatus Amoebophilus	0	0	0	0.000587915586923	0	0	0.000630475984188	0	0	0	0	0.000904654196329	0	0	0	0	0	0	0	0	0.0012870937555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125063241534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000919208917665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113325553804
Candidatus Arthromitus	0	0	0.003329961573952	0	0	0	0.00513351732388	0	0	0	0	0	0.0010313243491	0	0.000653413996109	0	0	0.00181199575247	0.00331604734224	0	0.00149712694559	0	0.000839782859506	0	0.00173276740046	0.00105006439454	0	0.01270710530439	0	0	0.00043738000536	0	0	0	0	0	0	0	0	0	0	0.00192790834038	0.0060347363743	0	0.00325047910788	0.00145471569575	0.00793143325216	0	0.000541753172507	0.00362308787471	0	0	0.00120373096074	0	0	0.00121368969098	0	0	0	0.00509847660813	0	0	0.001719494338	0.00959511828533	0.00193509900775	0	0	0	0	0.005917170114569	0.0011676070915	0.001612012355756	0.00168047143961	0.002224263645663	0.01054091336861	0	0	0	0	0	0.00108283491769	0	0.00174108272863	0.00168373756378	0	0	0	0	0.0053635857122
Candidatus Azobacteroides	0.00097585666777	0.00125723252837	0	0	0	0.00283613540014	0	0	0	0.0024116805734	0.00151996168758	0.00139168206225	0	0	0.000808449785078	0	0.000804469433004	0.00112096433912	0.00279530677132	0.000975532021842	0.00396002207083	0.0062689436934	0	0	0.00107195089241	0.00138875270077	0.000936010609065	0	0	0	0	0.00105756269807	0	0.0011410076218	0	0.000912457504821	0	0.00124067777327	0.00285241460953	0	0	0	0	0	0	0.00384784087877	0.00256800692881	0.00167212376294	0.00134059031024	0	0	0	0.000744670333276	0	0.00154110981552	0	0	0.00614005467235	0	0.00112382364297	0.00103550650218	0	0	0.000667891191509	0	0	0	0.00510955198982	0	0.000960409070258	0	0	0.00870553840827	0.000937486499473	0.00125166011578	0.0011345227679	0.00130361836401	0	0	0.00111117278384	0	0.0010305072768	0	0	0	0.000818613768166	0.00369225279597	0	0.00871676387858
Candidatus Blochmannia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00323329309689	0	0	0	0	0	0.00316448462606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Cardinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183307143696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Carsonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00248255603521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Desulforudis	0	0.00196640614088	0.000543070056434	0	0	0	0.00202265738823	0.000371013240373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223548232063	0.000724037857577	0.000975993948646	0	0	0	0	0	0	0	0	0	0	0.000646837753334	0	0	0	0.00994895220111	0	0	0.0022412624803	0	0	0.00130766360302	0	0	0	0	0	0	0	0.000782904227707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000652563489629	0	0.000679652357727	0.00384797993736	0	0	0	0	0	0	0.00100037589325	0	0.000481246733589	0	0.000908911578018
Candidatus Endolissoclinum	0.000807016362932	0	0	0.000747943355743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00346750457066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000754586366206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Endoriftia	0.000373165966117	0	0	0.000345850490481	0	0	0	0	0.000295527352039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000386034576118	0	0	0	0	0	0	0	0.000404410216162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395975963549	0	0	0.00025540048039	0	0	0	0.000390776835919	0	0	0	0	0	0	0	0	0	0.000403194310326	0	0	0	0.000394064268084	0	0	0	0	0	0	0
Candidatus Hamiltonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000528513291342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Koribacter	0.000211551773907	0	0	0	0	0.00020494453566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218847126433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258554226265	0	0	0	0	0	0	0	0	0	0	0	0	0.000501135862508	0	0	0	0	0	0	0	0.00046120712154	0	0	0	0	0	0	0	0	0.00022339051107	0	0	0	0	0	0.000228575163127	0	0.000481772746559	0.000931371893385	0	0.00186799045717	0	0	0	0.000200106904656	0.000715490489673	0
Candidatus Methylomirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0.00121383161051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000744033707408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Midichloria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000968578343109	0	0	0	0	0.001094359739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
