order	MMRS11288076ST	MMRS11664448ST	MMRS11932626ST	MMRS12272136ST	MMRS14379078ST	MMRS14602194ST	MMRS15137911ST	MMRS16644320ST	MMRS17603756ST	MMRS17963147ST	MMRS18295921ST	MMRS20257302ST	MMRS21365932ST	MMRS24340226ST	MMRS25211151ST	MMRS25641480ST	MMRS29805707ST	MMRS31306426ST	MMRS32573774ST	MMRS33294861ST	MMRS34525504ST	MMRS34569532ST	MMRS35808664ST	MMRS36405092ST	MMRS38861560ST	MMRS38954404ST	MMRS39415781ST	MMRS39582183ST	MMRS40913371ST	MMRS41266697ST	MMRS41711735ST	MMRS42570301ST	MMRS42780924ST	MMRS43563715ST	MMRS43939546ST	MMRS44197125ST	MMRS44203591ST	MMRS44587603ST	MMRS47662059ST	MMRS47685461ST	MMRS48639115ST	MMRS51307502ST	MMRS51410669ST	MMRS51728985ST	MMRS51737257ST	MMRS54246132ST	MMRS54316675ST	MMRS55294627ST	MMRS56137463ST	MMRS57276462ST	MMRS57569834ST	MMRS59699117ST	MMRS61683006ST	MMRS62192467ST	MMRS62376181ST	MMRS62666492ST	MMRS64281211ST	MMRS64281551ST	MMRS65205033ST	MMRS65742083ST	MMRS65862658ST	MMRS65945127ST	MMRS66868025ST	MMRS67096717ST	MMRS67690541ST	MMRS68630931ST	MMRS68910755ST	MMRS71238091ST	MMRS71762412ST	MMRS72802364ST	MMRS72980899ST	MMRS73787048ST	MMRS77018926ST	MMRS77321055ST	MMRS77487595ST	MMRS78791111ST	MMRS79893829ST	MMRS80093644ST	MMRS81130264ST	MMRS81135225ST	MMRS81671217ST	MMRS84085284ST	MMRS84159866ST	MMRS84954772ST	MMRS85382779ST	MMRS85438660ST	MMRS85548821ST	MMRS86168210ST	MMRS95277876ST
Methanosarcinales	0	0	0	0	0	0.000282700875087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Methylococcales	0.000236623289085	0.000659773078405	0.001479384452735	0.000237312922539	0	0.000496117660949	0	0	0	0.00189841005559	0	0	0.000505589275597	0	0	0	0.000211085563856	0	0.00183365856354	0	0	0	0	0.000639086139282	0	0	0.000939512735951	0.000536636261316	0.000176132273906	0.000189327731459	0	0.002056982125109	0.000396681963532	0.00239512132922	0	0.000239420665345	0	0.000325542719946	0.000582988631728	0.000257057293116	0	0.000625892842422	0.00570642456488	0	0	0	0	0.000219375138977	0	0.00502917593269	0	0	0	0	0.000285625638944	0	0	0	0	0.00206416870963	0	0.000497310082155	0	0	0	0.000242460467049	0	0.000915077145656	0.000371039923974	0	0.000175147038498	0.000540770591777	0.000571063799378	0	0	0	0.00444675096367	0	0	0.000411884257913	0	0	0.004755186084944	0	0.000607359811207	0	0.000342156689087	0.0012233953518	0.001749875610577
Methylophilales	0	0.00610248335377	0.00237029909049	0.00193517756141	0	0.001187573459634	0	0	0	0	0.00302048300083	0.00535995264103	0	0	0	0	0	0.00267310979628	0	0	0.00163240064754	0.00344557936344	0	0	0	0	0	0	0	0	0	0.0008467210824	0.00382793994784	0	0.000939728139881	0	0	0	0	0	0	0	0	0.000815010588615	0	0	0	0.00241249051798	0.000286843157036	0	0.00181863879421	0	0.000306968070506	0.002554705339251	0.000708375653261	0	0	0.00506210775789	0	0.00105532304805	0	0	0	0	0	0	0	0.00168500797776	0	0.00356955761798	0.000618215307822	0	0	0.000375291973239	0.000535629918261	0.0037413846041	0.00122415871388	0	0.00062921207368	0	0.001301420541662	0.000967694608668	0	0.00222872990379	0.000384061803942	0	0	0	0.000746042709985
Micrococcales	0.008730870209409	0.020379243178722	0.004542565333679	0.010063764358877	0.00454405826098	0.00426375832874	0.007625245263767	0.044106584665501	0.068838844879354	0.009760921098703	0.161748964106033	0.010253090352641	0.045704952060229	0.006506774124603	0.007535477876431	0.006702187676032	0.013300833664557	0.01125508345158	0.040592963925231	0.008367755910025	0.018094272675553	0.021527091323399	0.00434847723517	0.007247051709371	0.007064579084247	0.008222168645311	0.010316243424177	0.006736613221268	0.002550279381964	0.001716309462578	0.0307798423541	0.025718280785882	0.005357894285275	0.042775903652165	0.00440588271362	0.006855000994944	0.001347076542249	0.183095456262828	0.007112783331521	0.002591120346383	0.004403757785498	0.084880165113977	0.008215120129111	0.407018817408143	0.019277105722088	0.034039522108712	0.015724899804754	0.004146548766406	0.0026095467334	0.030538756851666	0.019157545580317	0.0112631875696	0.004852043946459	0.02667884846263	0.072179846280527	0.02169444171097	0.00041373291315	0.016412113095367	0.140590161488743	0.03485831060815	0.021506623865034	0.028512226038924	0.111073296924063	0.005386130955726	0.024483272333223	0.006765061154826	0.000761979213549	0.018595491925307	0.00355244462137	0.008217605318175	0.005119839258706	0.007692579691804	0.03553057994651	0.010160141900013	0.010348250852954	0.01714348087279	0.004241521284367	0.011047514557688	0.00016832133869	0.005042739379574	0.0056632356144	0.006621877113736	0.024382352674404	0.002895530132212	0.013942687941669	0.00108712878034	0.004655704166059	0.112920756013253	0.018423816810647
Micromonosporales	0.000355109107648	0.000236741253826	0.001708616932104	0.000441648617247	0.0001959383557518	0	0.000351738574158	0.000643112177007	0	0	0.0008274228964	0.000262058568253	0.002134278250767	0.000239407452037	0.000214350967843	0.000614608973533	0	0	0.002658043660854	0	0.00157567153314	0.000277022801918	0.000155064421668	0.000557112989501	0	0	0	0	8.89881871197e-05	0.000464047287564	0	0.000569587804349	0	0.000420904035117	0.0003428147720524	0.000954531761257	0	0.000442052485514	0.00049732367931	0.000256762969484	0.000213252796814	0.002929341341744	0.000740712564344	0.000131052861093	0.00126050686993	0	0.000527302607663	0	0	0.001784817057624	0	0.000220601935819	0.000103968128442	0	0	0.001895574920016	0	0.000402826578268	0.000243172166392	0.000446952964802	0.000469541862948	0	0.012256555936363	0.000117502151934	0	0.00016256687451	0	0.000577287836865	0	0	0.000131424740119	0.000919201082447	0.00435308486432	0.000871059938532	0.002410872453118	0.000213634579528	0.000482665800179	0.000705989818884	0	0.00019548871872	0.002197447788599	0.000436297681045	0.001185422848706	0.000138086564773	0.000337572425464	0	0.000487183752226	0.009701070290912	0.001398974287611
Monomastigales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00860409588403	0	0	0	0	0	0	0	0	0	0	0.0218739252598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166143269834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016673118876	0	0.0151240237577	0	0	0	0	0	0	0.012134137454	0	0	0	0	0	0.0110216535956	0	0	0	0	0	0	0.0186457978719
Mortierellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85214443277e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36056019033e-05	0	0	0	0	0	0	0	0	0	0	3.04416889849e-05	2.80386168536e-05	0	0	0	0
Mucorales	3.26712945817e-05	0	0	0	0	0	0	0	0	0	5.08877150589e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.73881005673e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycoplasmatales	0.01245348439475	0	0.00125431569584	0.00233135375841	0.000645747694732	0	0	0	0.00113697545232	0	0	0.00704146733669	0.00390554278381	0	0.003921915066876	0.0021334953823	0	0	0.00208666698459	0.000879522070098	0	0.01983297754469	0	0	0	0.01660442818817	0	0.08984646284386	0.000829117607654	0	0.00122605035582	0.00128393613026	0.00140292081275	0.00594990116989	0	0.00109875282566	0	0.00228377969232	0.00100763164939	0	0.001287790486226	0.00654140878176	0.01510248104747	0.000704103721491	0.00667880162189	0.01128475688591	0.00890411578653	0.00100675960232	0	0.01341400375548	0	0	0	0	0	0.00317503283864	0.000956097647987	0	0	0.00101321912019	0.00249727929227	0	0	0.020062487710565	0.00446866213965	0	0.00109181646573	0	0	0.0017317749796	0	0.00401485733495	0.02260154873548	0	0.00183070910035	0.01388135871666	0	0.00422349449517	0	0.00155646757862	0.0100243495911	0	0.03197892118495	0.00126458002778	0	0	0	0.00520253998262	0.05637170110849
Myxococcales	0.001323625588377	0.001576871774376	0.002480707035606	0.002366606140112	0.0002956568713112	0.001403340460609	0.002626339552799	0.0008046845327923	0.000939927455603	0.001023098448597	0.003325890441476	0.003342042793874	0.007600658281594	0.000154489689581	0.0004034018683435	0.00046566223247	0.0002038524671471	0.000273879778357	0.0045207251931	0.000112862453907	0.002041610781406	0.004304645277487	0.000270503765276	0.0010667611936704	0.001268495296195	0.002819950936016	0.000913322278078	0.013302913137409	0.0010733287177285	0.001172795921109	0.0027379474149154	0.001756859355829	0.000782753224454	0.001995234138354	0.0009313381592956	0.001191800404259	0	0.006620747619042	0.001646934609456	0	8.19616496584e-05	0.016158548036151	0.006600818718756	0.0010312314106879	0.002072723040627	0.001487127197282	0.003716013632859	0.000544860313854	8.00191790071e-05	0.002745018050457	0.000176994698557	0.000295298242581	0.000362341478143	0.000205395314452	0.0010976308497734	0.002006418443139	0	0.001717928445723	0.001939680645232	0.002045681953263	0.001420170028826	0.0026116687712	0.025705187639513	0.0009894064191922	0.000682171803284	0	0	0.001129381318493	0.001693801840183	0.001187151510849	0	0.00142537079287	0.018434359478341	0.001996317709194	0.003644468132622	0.004384446507897	0.00177203330471	0.0063601793732813	9.3116904134e-05	0.000268904704098	0.001074635077907	0.0007786821719292	0.00302019078061	0.001423185909482	0.00151530625071	0.000389361963664	0.000902003622572	0.028843411621787	0.003784776471356
Nakamurellales	0	0	0.000421078324502	0	0.0004926356585	0	0	0	0	0	0	0.000281289434944	0	0	0	0	0.000162600897416	0	0	0	0	0	0.00067345818538	0	0	0.000280697346809	0	0.000413375202368	0	0	0	0	0.000216302852779	0	0	0	0	0	0	0	0	0.00192852104151	0.000313978890271	0	0	0.00155546588679	0	0	0	0	0	0	0	0	0	0.000303518852257	0	0.00062051978543	0	0	0	0	0.00430010200971	0	0	0	0	0.000413100960634	0	0	0	0	0.000439895010176	0	0	0	0	0.000852455629957	0	0	0	0	0.00261245408315	0	0.000193914486728	0	0	0.000667093361936	0.000352369790838
Natranaerobiales	0	0	0	0	0	0	0	0.000273131612447	0	0	0	0	0	0	0	0	0.000617530568933	0	0	0.00074884242924	0	0	0	0	0	0	0.00179626204623	0	0	0.000276939027916	0	0.000405905599287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000799572660857	0	0	0	0	0
Natrialbales	0	0	0	0	0.000767695164061	0	0	0.000224145178951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000635940609024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263338753096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000302505032976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103956004625	0
Nautiliales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000666700787111	0	0	0	0	0	0	0.00340507462358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104638030309	0	0	0	0	0	0	0	0
Naviculales	0	0	0.000194382082491	0	0	0	0	0	0	0	0	0.000389554315424	0	0	0	0	0	0	6.5204297569e-05	0	0	0	0.000103629338397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.68651701666e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288444375228	0	0	0	0	0	0	0	0	0	0	0.000904488967158	0	0	0	0	0.000153974913174	0
Neisseriales	0.001692022202734	0.004685795427215	0.000896482230129	0.007234338509133	0.003090234189704	0.005277636666393	0.002239407909616	0.00093090481755	0.009061992707225	0.00327278469923	0.006596252898991	0.017221403040454	0.002751277797497	0.002845965704642	0	0.00297311011507	0.00375319740282	0.02009004189617	0.013595245979422	0.002516006765716	0.008490300534629	0.00998925594919	0.024548240963325	0.008624049987886	0.005262874313449	0.001551245257851	0.000723964138203	0.02232517977897	0.003378800977834	0.00368857694321	0.020209328834835	0.019568897745109	0.000784239591926	0.013893147909402	0.000179834005224	0	0.00103713888037	0.008766799004421	0.006299510765231	0.00053028442434	0.00223775441257	0.025827568433112	0.0145817179184	0.160449717100988	0.000799678962734	0.010442697545235	0.00463335072886	0.000888833452405	0.000756811694583	0.033142950366149	0.003589823175248	0.000550282686154	0.00326348055967	0.06063571183024	0.010928989466277	0.007742792315074	0	0.00708052384469	0.030011735753076	0.040277020643989	0.049271260858784	0.002328365693851	0.00893604400689	0.001619692771536	0.009237798123775	0.003431914860653	0.003214965075002	0.007947803740867	0	0.00352005310563	0.012309244701568	0	0.019344021493483	0.010173111631672	0.004933947322509	0.011896456825632	0.017703153807904	0.001960761770301	0.009270211708852	0.009034745733345	0.00095833844388	0.017144039830092	0.00582954238626	0.01226769268982	0.007078835747842	0	0.00118991645126	0.0976046245536	0.00914370702397
Nitrosomonadales	0	0	0	0	0	0	0	0	0.00125104160724	0	0.000669283876474	0	0	0	0.00105645704122	0	0	0	0.000513035776951	0	0	0.00552080091334	0	0.00133354964234	0	0	0	0.000774563256683	0.000246398538382	0	0	0.000684788062179	0	0	0.000264169485828	0	0	0.00318790384168	0	0	0	0.00315101140767	0	0.00867665317998	0	0	0	0.000270681443623	0	0	0	0	0	0	0	0	0.000713005311367	0.0009012156088	0	0	0.000380102741019	0	0	0	0	0	0.00100941838105	0	0	0	0	0.000453744951246	0	0.000303518441253	0	0	0	0	0	0.002316879059409	0	0	0.000938342877539	0	0.000363347959669	0	0.000338828246208	0	0
Nitrospirales	0	0	0.000295553748656	0	0.000172889824908	0	0.000275196526791	0	0.000219279817536	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000630264663113	0	0	0	0	0.000580293895706	0	0.000204730344879	0	0	0	0	0	0.000557782643477	0	0	0	0	0	0	0	0	0.003034484935131	0	0	0	0	0	0	0	0	0	0	0	0.0001154823887	0	0	0	0	0	0	0.000189505879412	0	0	0	0	0	0	0.000883107737224	0	0.00133041763605	0.000477252741798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nostocales	0	0.000216726957458	0	0	0	0	0	0	0	0	0.000262017299561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016135339078	0	0.00046491968868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.59248898771e-05	0	0	0	0	0	0	0.000175720638283	0	0	0	0	0	0	0	0	0.000759776967351	0.00190872841633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00456274082313	0.000733940247504
Oceanospirillales	0.000419114578634	0.000416595682039	0	0.00027278163597	0	0	0.000164657281216	0	0	0.0002997138478	0	0.000345905167037	0	0.000199663546118	0	0	0	0.000481435965109	0.000463125438068	0	0	0.001731195999838	0	0	0	0	0	0	0.000500527831074	0	0	0.000318969275463	0.000279840161529	0.00034413692454	0	0	0	0.000374198230652	0.000888598569628	0	0	0.000719438586281	0.000975812776992	0.00248255603521	0.000356165728645	0.00116053924693	0	0	0	0	0	0	0	0	0.000302507720658	0	0	0	0.000453788036896	0.000372389408063	0	0	0	0	0	0.000847626457117	0.000251929102783	0.001031511146075	0	0	0	0.000310796995652	0	0	0.00049138204799	0	0.00302376241828	0	0	0	0	0	0.003233362927005	0.000745586968943	0	0	0.000298344901293	0.002580740771402	0
Oedogoniales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00871044680157	0	0	0.013023090728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00893050586232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881277349909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Onygenales	0.000248096521504	0	8.82740161749e-05	3.8322672948e-05	0	0	0	0	3.27465143786e-05	0	0	5.89689534826e-05	0	0	3.42559835054e-05	0	5.97706497761e-05	0	0.000355331837864	4.13356642132e-05	0	0	9.41216163203e-05	0	9.0842332491e-05	0	0	8.66591490865e-05	2.84428654633e-05	3.05737448053e-05	4.90209017541e-05	4.48115034599e-05	0	4.2387419681e-05	2.95556271989e-05	0	0	0	0	0	2.5913235687e-05	0	0	1.39625981729e-05	5.32333187554e-05	0	0	0	0	6.76783851481e-05	0.000185874103798	0	0	0	3.26502853948e-05	0	0	4.33615081317e-05	0	0	0	0	0	2.8300174064e-05	0	0	0	4.33008287995e-05	0	0	3.06065752383e-05	4.36633924248e-05	9.2218708454e-05	3.97235829055e-05	0	9.6144977563e-05	0.000110474960843	3.91693924493e-05	0	9.41661863423e-05	6.06812651075e-05	0	0	0	0	0	0	0	0.000147740193717
Opitutales	0	0.000258494480821	0.000214168288081	0.000185955088838	0	0	0	0	0	0	0.000312513157618	0	0	0	0.000166222081237	0.000238304458701	0	0	0.000287365843742	0	0.000407102038066	0.000859288057307	0.000228355594457	0	0.000220399475156	0.000285535810023	0	0.000841001346064	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00245220441159	0.000958173111889	0	0	0.000395569478119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000437422414027	0	0	0.000189988632762	0	0	0.00552409225949	0.000197465813516	0	0.000423740276589	0	0	0.000257348759671	0	0	0	0.000140725460356	0	0.000294446842452	0	0	0.000214163121524	0.000394514096215	0.000168311856575	0	0.00407155348549	0
Oscillatoriales	0	0	0.000272569922805	0	0	0	0.000253795786399	0.000290401836032	0	0	0	0	0.000913522696588	0	0	0	0.000842030785774	0	0	0.001887867212644	0	0	0	0.000528321930451	0	0	0	0.000646488258527	0	0	0.000605461221135	0	0	0	0	0	0	0	0	0	0.00049913101528	0.001663541532204	0	0	0	0	0.000671977331713	0.000218774578041	0	0.000651797820611	0	0	0	0	0.000193190578805	0	0	0	0.00034972486741	0.000229305502415	0	0	0.000434091896729	0	0	0	0	0	0	0	0	0	0	0.00016317488178	0	0.000284443208382	0	0	0	0	0	0	0.00131862586691	0	0	0	0	0	0.000355714516795
Parvularculales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117211077592	0	0	0	0.000304494177018	0	0	0	0	0	0	0	0.000523567582149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000325175141089	0	0	0	0	0	0	0.000566170728676	0	0	0	0	0	0	0	0	0	0	0	0.000395620482935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pasteurellales	0.044729001792305	0.024340040743714	0.001589223071653	0.0132716018812	0.336211061399508	0.00832353671928	0.006823106298942	0	0.006240707380014	0.189288462098653	0.404591360091674	0.00326746508538	0.01257430025829	0.05175144891185	0.022820184079657	0	0.027379289030243	0.000657964907968	0.540646467202544	0.10627436774336	1.23243397720122	0.0409152636879	0.684960268844608	0.13515288051647	0.005121831906043	0.011799720620578	0.000549403859476	0.017927137387179	0.004915430046769	0.00211761100081	0.197648052244532	0.05051394540773	0.00320999934631	0.180323244057239	0.006944401784593	0.003920557453324	0.000787066753196	0.105777840803023	0.015728880828116	0.00162819815389	0.201588253896849	0.00980076495667	0.011647835810934	0.23899505393721	0.00598043912984	0.497681853262028	0.005865227780954	0.016552121387433	0.00586311069234	0.528893870508557	0.006375507476493	0.000711663139891	0.022065219699658	0.323751416827459	0.143017968144377	0.684631140982778	0	0.428099593191934	1.03351935481381	0.808017493899324	1.17634799525669	0.0055124243267	0.00374625690699	0.00313622084854	0.023763777800191	0.047151020357823	0.00510544287922	0.032761443555594	0.0024193762774	0.140192525381811	0.133832691844908	0.008516230875931	0	0.218842441008705	0.00275314708822	0.049968721116498	0.00688658502565	0.0117587981835	0.004059934788062	0.001300400650444	0.049729544664443	0.014544418431544	0.1470980836928	0.011383015448479	0.274402540712473	0	0.003725754976697	0.25916913197538	0.852054578237306
Pelagibacterales	0	0.00105705312379	0.000974915980643	0	0	0	0	0	0	0	0.00144920278813	0.00132689497458	0.00127659149023	0	0	0	0	0	0.00133258831449	0	0	0	0	0	0.00100328098235	0	0	0	0	0	0	0.001897505071342	0	0	0.000652836576893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134291276393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000974337320508	0	0	0	0.00098249557708	0	0	0.00119339148112	0	0	0	0	0.00105944426731	0	0	0	0	0	0	0	0	0
Pelagomonadales	0	0	0.0135239444588	0.0117423840654	0	0	0	0	0	0.0156557424601	0.0197340634514	0	0	0	0	0.015048055399	0	0	0	0	0.0771210163915	0	0	0	0	0.0189858097687	0	0	0	0	0	0	0.0972592184369	0	0	0	0	0.112756327152	0.0493782015289	0	0	0	0.0201683764097	0	0	0	0.0500116668311	0.0217096238057	0	0.0207372171668	0	0	0	0	0	0.0790188443289	0	0	0.0520562903718	0.0145908987443	0	0.0348375448328	0	0	0	0	0	0	0	0	0	0.0133788247012	0	0.0243432689345	0	0	0	0	0	0	0.0185932416936	0.0267586955037	0	0.0135236182096	0	0	0.0359531188597	0	0
Peronosporales	3.58680364306e-05	0	9.31984398099e-05	4.67443480922e-05	0	5.06692170521e-06	0	3.18709052991e-05	2.29208384884e-05	0	0	0	0	9.4900702907e-06	0	0	0	0	0.000299638738368	0	3.63880835664e-05	0	0	0	0	0	0	3.05317096781e-05	2.999620857984e-05	0	0	1.56828482774e-05	0	0	1.04130243431e-05	4.89047603583e-06	1.00090009812e-05	0	2.83884373786e-05	0	0	0	6.91078099978e-05	0.00013774028422	5.26691944892e-05	0.000114121091463	0	0	0	0	0	8.9898482077e-06	0	0	0	0	0	1.51753880277e-05	2.698242718563e-05	3.73187610505e-05	9.27521905638e-05	1.98953911823e-05	0	2.97129510373e-05	5.5400062873e-05	2.74056914595e-05	2.58833335583e-05	4.57671814574e-05	0	0	0	1.10459371423e-05	0	0	0	0	0	0	0	0	0	0	0.0001723413459034	3.10999086065e-05	0	0	2.75601468316e-05	7.83440912245e-05	0
Petrotogales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000789110076158	0	0	0	0	0.000550860057069	0	0	0	0.00111599462051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000456214931081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000682994938669	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phycisphaerales	0.000615462317366	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254940297398	0	0	0	0.000440742488125	0	0	0.00131791848141	0	0	0	0	0	0.000644935774123	0.00021167783955	0	0.00109447185511	0	0	0	0	0	0	0.000782482143802	0	0	0	0	0	0	0	0	0.000404903595891	0	0	0.000503676901711	0	0	0.000704483369529	0	0	0	0	0	0	0.000354391749557	0	0	0.000670889207323	0	0	0	0	0	0	0	0	0	0.00274524477807	0.000591262664407	0	0	0	0.00033249402024	0	0	0	0	0.00135862455128	0.000328469054693	0	0	0	0.00208155869693	0
Planctomycetales	0	0.000256385891959	0	0.000202899216228	0	0	0	0	0	0.00020670925313	0.000340989187968	0.000186064984102	0	0	0	0	0	0.000248329720579	0.000309625259799	0	0	0	0.000148491163655	0.000226473910221	0	0.000623107358024	0	0	0	0	0	0	0	0	0.000154523199581	0	0	0.000253009900998	0.000127120624595	0	0	0.000318915494463	0	4.4056244068e-05	0	0	0.000171668580541	0	8.96170618015e-05	0.000358322899886	0	0	0	0	0	0.000332666587566	0	0.000136818746895	0	0.000248963148513	0.000600149310338	0	0	0	0.000165384014182	0.000123542553127	0	0	0	0	0	0	0.000290978074208	0.000210316327575	0	0	0.000174291051637	0	0	0	0.000191467848092	0	0	0	0	0	0	0.00146231227914	0
Pleosporales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86097288156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38546622871e-05	0	0	0	0	0	0	0
Pleurocapsales	0	0	0	0	0	0	0	0	0	0	0	0	0.000670066939355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100471980911	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234366174071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276046410551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Polyporales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56614584348e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prochlorales	0	0	0	0	0	0	0	0	0	0	0	0	0.00288260905944	0	0	0	0	0	0	0.000687229457648	0	0.00151551538626	0	0	0	0	0	0	0.000446165302464	0	0	0	0	0	0	0	0.0010219388976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000807776270131	0.001453839048382	0	0	0	0	0.00130191366236	0	0	0.00103727092324	0	0	0	0	0	0	0	0	0	0	0	0.000940724415922	0	0.00464513355875	0	0	0	0	0	0.00122813332184
Propionibacteriales	0.003295206518205	0.000601503364461	0.00195067706256	0.001199412824451	0.000816570043497	0.001329546675663	0.005324935347759	0.000333164666937	0.000548883950953	0.002700306435116	0.006205060967369	0.001720781795207	0.000638572396925	0.000962081154643	0.000728775702375	0.002148046603769	0.000571358103188	0.000751108683303	0.003324926893413	0.001673343206694	0	0.001675174421378	0.001734810642385	0.00189049741947	0.000749899309097	0.001165122468358	0.001577460386003	0.007286004467077	0.000380214653483	0	0.000706071016513	0.000375556231464	0.000501019630946	0.000939377138169	0.001327712863575	0.001197123648734	0	0.00177380755997	0.001877999889956	0	0.000868694543876	0.01220102746547	0.000743206519931	0.001927594325431	0.002492704902683	0.007050010265232	0.002695373799369	0.000718225140286	0.001655536560439	0.00166951353921	0	0.000798643234581	0.000965641636857	0.00180077919618	0.000531792901258	0.003392900705151	0.000190548121781	0.030348730986753	0.00462096194022	0	0.0004627976218	0.000620887530103	0.011981079010426	0.002522824126524	0.000725508283106	0.000149334259581	0.000372918224995	0.001047632583028	0.005261972776538	0.00238738874038	0.000934746557473	0.000222102987258	0.00527891483451	0.000979914921749	0.00236468185932	0.004511738809977	0.000913009239824	0.000353247739391	0.00022930736433	0.002200295271179	0.001883910226548	0.00144736545896	0.028126248040296	0.000348971542244	0	0	0.001087739712886	0.101400789736771	0.000751511427318
