kegglevel2	Adenoma10.2757.S10.L001	Adenoma11.2775.S11.L001	Adenoma1.2065.S1.L001	Adenoma12.2799.S12.L001	Adenoma13.2803.S13.L001	Adenoma14.2817.S14.L001	Adenoma15.2847.S15.L001	Adenoma16.2873.S16.L001	Adenoma17.2937.S17.L001	Adenoma18.2967.S18.L001	Adenoma19.2971.S19.L001	Adenoma20.2995.S20.L001	Adenoma21.3129.S21.L001	Adenoma2.2113.S2.L001	Adenoma22.3133.S22.L001	Adenoma23.3141.S23.L001	Adenoma24.3217.S24.L001	Adenoma25.3273.S25.L001	Adenoma26.3373.S26.L001	Adenoma27.3379.S27.L001	Adenoma28.3391.S28.L001	Adenoma29.3399.S29.L001	Adenoma30.3509.S30.L001	Adenoma3.2123.S3.L001	Adenoma4.2143.S4.L001	Adenoma5.2243.S5.L001	Adenoma6.2453.S6.L001	Adenoma7.2475.S7.L001	Adenoma8.2555.S8.L001	Adenoma9.2717.S9.L001	Cancer10.2567.S70.L001	Cancer11.2573.S71.L001	Cancer12.2575.S72.L001	Cancer1.2355.S61.L001	Cancer13.2579.S73.L001	Cancer14.2611.S74.L001	Cancer15.2613.S75.L001	Cancer16.2619.S76.L001	Cancer17.2625.S77.L001	Cancer18.2629.S78.L001	Cancer19.2633.S79.L001	Cancer20.2667.S80.L001	Cancer21.2671.S81.L001	Cancer22.2703.S82.L001	Cancer2.2455.S62.L001	Cancer23.2705.S83.L001	Cancer24.2727.S84.L001	Cancer25.2735.S85.L001	Cancer26.2763.S86.L001	Cancer27.2771.S87.L001	Cancer28.2777.S88.L001	Cancer29.2801.S89.L001	Cancer30.2863.S90.L001	Cancer3.2513.S63.L001	Cancer4.2521.S64.L001	Cancer5.2523.S65.L001	Cancer6.2535.S66.L001	Cancer7.2537.S67.L001	Cancer8.2543.S68.L001	Cancer9.2547.S69.L001	Healthy10.3087.S40.L001	Healthy11.3123.S41.L001	Healthy1.2027.S31.L001	Healthy12.3211.S42.L001	Healthy13.3241.S43.L001	Healthy14.3245.S44.L001	Healthy15.3247.S45.L001	Healthy16.3251.S46.L001	Healthy17.3257.S47.L001	Healthy18.3293.S48.L001	Healthy19.3339.S49.L001	Healthy20.3341.S50.L001	Healthy21.3347.S51.L001	Healthy22.3363.S52.L001	Healthy2.2779.S32.L001	Healthy23.3367.S53.L001	Healthy24.3403.S54.L001	Healthy25.3405.S55.L001	Healthy26.3407.S56.L001	Healthy27.3439.S57.L001	Healthy28.3499.S58.L001	Healthy29.3529.S59.L001	Healthy30.3291.66.S60.L001	Healthy3.3021.S33.L001	Healthy4.3023.S34.L001	Healthy5.3043.S35.L001	Healthy6.3061.S36.L001	Healthy7.3063.S37.L001	Healthy8.3073.S38.L001	Healthy9.3075.S39.L001
Human_Diseases;Cancers	0.000899321282485	0.000886803216447	0.000878016103676	0.000799504076229	0.000756745272154	0.00104008579662	0.000996308767543	0.00102985473952	0.000844108831993	0.000840359056424	0.00112205812116	0.00096602723488	0.00103027136067	0.0010213961609	0.000977073043594	0.000883769368514	0.00111385075705	0.00098516149296	0.000886549345491	0.0010181071908	0.000889145806409	0.000910518007656	0.000895182774072	0.000922621409351	0.000874362088405	0.00106139627891	0.000955949637599	0.000852963463815	0.000928416549272	0.000950486389351	0.00102843905984	0.000950770544859	0.000919202769848	0.000964430911908	0.00093377241152	0.00106600921525	0.000931148905857	0.000941940528349	0.00101172765866	0.000997808818411	0.000854498837863	0.00109236683527	0.00112322365103	0.00108315442058	0.000899972456298	0.000945821359692	0.0009095858204	0.000926656139639	0.00102240489984	0.000971351268021	0.00125453119484	0.000850922558404	0.00102028200819	0.000959425060659	0.000840990518547	0.000928871954522	0.00103539661179	0.000901207175398	0.000861264543921	0.000863773505111	0.00107238335053	0.000748362701698	0.00116114744505	0.000856272561819	0.00102451006438	0.00104890342378	0.000894788234584	0.00103890930454	0.000984624764227	0.000972717776873	0.00101630359491	0.00102855099844	0.000935313549951	0.000875419242212	0.00102989454422	0.00109379470797	0.000975964804755	0.000923859803525	0.000892142170111	0.00095766825622	0.0010464345896	0.000972423777804	0.000987687843124	0.000927852762466	0.000899153307261	0.000904876922001	0.00106860651698	0.000841931103215	0.00108460486274	0.00109240644404
Human_Diseases;Cardiovascular_Diseases	0.0	5.97173883129e-07	8.60800101643e-08	0.0	3.45191137942e-07	0.0	2.57821642597e-07	0.0	0.0	2.31598392604e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.57379123825e-07	6.01341610314e-07	0.0	5.98233433762e-07	0.0	4.29550275466e-07	8.58811700038e-08	0.0	1.01617642787e-06	1.72119128124e-07	0.0	0.0	2.55255497991e-07	0.0	8.48220666303e-08	0.0	5.09337687831e-07	7.68255937807e-07	0.0	0.0	0.0	5.10071922691e-07	8.65327220893e-08	0.0	0.0	0.0	0.0	6.86019976216e-07	1.71204880024e-07	0.0	2.81684346058e-06	3.43781069214e-07	0.0	0.0	8.58737065702e-08	8.48537930961e-08	0.0	0.0	0.0	8.54922476912e-08	0.0	1.70699542943e-07	0.0	0.0	0.0	0.0	3.43815523718e-07	0.0	1.69835398928e-07	0.0	0.0	8.46770523071e-08	0.0	1.86182688717e-06	4.25830503619e-07	0.0	0.0	0.0	5.11557272418e-07	6.3246690211e-06	4.19663765391e-06	0.0	0.0	0.0	0.0	1.44249942724e-06	1.20377524553e-06	1.7071450679e-07	0.0	0.0	2.14493810052e-06	0.0	8.47878332851e-08
Human_Diseases;Immune_System_Diseases	0.000396078581991	0.000431500785838	0.000406211567965	0.000479531154023	0.000446159545791	0.000378725500714	0.000436062338179	0.000476859142592	0.000428184815335	0.000502311180404	0.000411435505377	0.000443452987737	0.00055641392782	0.000304997864673	0.000400907224961	0.000427782437568	0.000421276024646	0.000279170556309	0.000394651908255	0.000392518115039	0.000400474552944	0.000470848305559	0.000421045180012	0.000410769636128	0.000449346532111	0.000473114808544	0.000457320523425	0.000332920368884	0.000425842889236	0.000475796248255	0.000380607447106	0.000441922967144	0.000388429292259	0.000407130591806	0.000413663141624	0.000399499321292	0.000453810583498	0.000389827868784	0.000438151781592	0.000423145011016	0.000498064704963	0.000416778394683	0.000489149901213	0.000415253249485	0.000475497596014	0.000476120771346	0.000417352435006	0.000521286757993	0.000430585789191	0.00043255955046	0.000410819276703	0.000459080835324	0.000402716102034	0.000435409642055	0.000417633585087	0.000464563208375	0.000451826529048	0.000606989040396	0.000456450577831	0.000553360192367	0.000489972609521	0.000562971305796	0.000411292886215	0.000433551375408	0.00048479995614	0.000455413622226	0.000396446681958	0.000571123245398	0.00045547786436	0.000477848671666	0.000406216775382	0.000441756564454	0.000372647885717	0.00050256972397	0.000347926984745	0.000358090090692	0.00044067558747	0.000488694172515	0.000487321036212	0.000428558897967	0.000363511747811	0.000344510480605	0.00043656820901	0.000425792501134	0.000366438688824	0.000374575769727	0.000528046185989	0.000455413257502	0.000419726643268	0.000443355580248
Human_Diseases;Infectious_Diseases	0.00322606862344	0.00338426970625	0.00418960017471	0.00352021601941	0.00389099450689	0.00356449539824	0.00383397970651	0.00398239046885	0.0031132997256	0.00310762154284	0.00368494958531	0.00355518758835	0.00362903188441	0.00349741727671	0.00341401016687	0.00356079585708	0.00391475557216	0.00383709377102	0.00402924650694	0.0036114055305	0.00359521201307	0.00314604100689	0.00317506381614	0.00322183209269	0.00318218102867	0.00394903096146	0.00322783606927	0.0033369360329	0.0031744026836	0.00367125474243	0.00353655544141	0.00362690674704	0.00327083484907	0.00344439611396	0.00324169861046	0.00393518691079	0.00400349378335	0.00375140449523	0.00341323128268	0.00565863429558	0.00351836612547	0.00348498040165	0.00401353110489	0.00358217746696	0.00377053729428	0.00345208959836	0.00336161675913	0.00421826576167	0.00511632176258	0.0033935132701	0.00393805806348	0.00315620221128	0.00351786855418	0.00331668115464	0.00345288753176	0.00345296761909	0.00418210977256	0.00388108707713	0.00323390284106	0.00357258888766	0.00350953405036	0.00376279961059	0.00356051190185	0.00308944034225	0.00345290942583	0.00358378167048	0.0034451344137	0.00333805520949	0.00370766941232	0.00374636762673	0.00358638635565	0.00346379048253	0.00314362595155	0.00358468423677	0.00341767552571	0.00390582503445	0.00346720065106	0.00328853665301	0.00342276481999	0.00327760270588	0.00351182258655	0.00353697996523	0.0035279293345	0.00322293625202	0.00341027834488	0.00335951104274	0.00365074813871	0.00329445332735	0.00363299366975	0.0035797423213
Human_Diseases;Metabolic_Diseases	0.000992511199936	0.00102372665679	0.00100119659822	0.00104008328888	0.000919157702556	0.00103180064245	0.000985824020744	0.000986776408216	0.000995439668811	0.000872868608571	0.000975828611179	0.00100121112467	0.00121770830078	0.00104099888641	0.0010800661948	0.00095098007614	0.000980914390251	0.00105276640948	0.000975633809762	0.00097144181177	0.00100110092044	0.000930390084587	0.000979632358228	0.00101691893402	0.000895932102428	0.00106834015117	0.000901129695291	0.000937417843844	0.00101073242657	0.00103812411033	0.0010175597045	0.00108165099367	0.00105940708468	0.00107427807325	0.00098498947404	0.00107143074972	0.000951327805975	0.000998072986487	0.00105822921561	0.000775246657198	0.00099688724295	0.00113744001808	0.00105565492772	0.000938540557921	0.000998416322885	0.000972272513656	0.000999238041504	0.000949361605109	0.000879735756119	0.000933025377227	0.000888877418286	0.000935078790843	0.00116996409921	0.000945556330416	0.000965110297465	0.00103481306229	0.000959821464829	0.000922470852878	0.00101455273348	0.0012060153986	0.00104350695791	0.00104012899571	0.000994588712643	0.000952626862341	0.00111453225519	0.0010607919017	0.000992263978251	0.0011028028657	0.00113653539607	0.0010538201427	0.00106868863323	0.00108688977744	0.00105154051846	0.00107448296805	0.000964381358304	0.000983809894404	0.000975964804755	0.000957775487422	0.00103026765289	0.000964685394725	0.00100666752602	0.00102028432584	0.00106244325462	0.00093086220058	0.000952074804365	0.00108036613866	0.0012170851563	0.000916489151589	0.00104100350974	0.0011131794632
Human_Diseases;Neurodegenerative_Diseases	0.000599090288085	0.000792449742912	0.000914944428037	0.000744605081814	0.000718170162489	0.000822536439304	0.000818927477436	0.00111224311869	0.000591347751575	0.00079077984497	0.000993968905662	0.000859540727859	0.000938869526957	0.000805423774545	0.000676435184027	0.0006988541946	0.000984305624099	0.000807140932315	0.000844025903048	0.000763196491446	0.000703351594266	0.000609438911051	0.000606696809069	0.000576005007216	0.000576609614842	0.00080616663278	0.000707925973973	0.000686288492038	0.000690405087774	0.000887097940684	0.000795297874624	0.000833461626709	0.000674915154135	0.000754583784522	0.000737781785608	0.000826614583792	0.00087713814767	0.000744013348505	0.000774799250568	0.00134636262299	0.000940891802748	0.000763018531529	0.00126278625332	0.000921401768774	0.000747590269081	0.000735667369463	0.000616551131992	0.0010965203362	0.00126391110097	0.000789238981564	0.00107191655046	0.000580420382708	0.000822996939239	0.00059644100987	0.000781792303275	0.000727592331832	0.000909979484425	0.000837246711267	0.000674092495084	0.00105525289246	0.000805592422767	0.000781753544315	0.000893870868325	0.000682731676223	0.000812399507653	0.000884842428415	0.00080938010696	0.000823375024876	0.000947366861212	0.000768132165709	0.000857455910035	0.000754741984614	0.000606905788979	0.000769012806177	0.000770738352348	0.00104920396573	0.000902803768511	0.000895853670611	0.000710505880528	0.000645320017885	0.000881928104378	0.000722266949044	0.000762912491197	0.000623297625347	0.000674236944565	0.000688922958786	0.000953780781097	0.000625978735255	0.00100011663786	0.0008785715285
Metabolism;Amino_Acid_Metabolism	0.100883701041	0.0983832028978	0.0973177554913	0.0960433498219	0.100644618561	0.0978920005384	0.0958877362065	0.0942719179638	0.101245302742	0.0966997915271	0.100084688774	0.0993468119359	0.0999294984381	0.099246459247	0.0997941498869	0.0991871447863	0.0997891754698	0.101752691778	0.10255666399	0.0993480326149	0.101856164514	0.0992692471986	0.0990707882531	0.100224184206	0.0998037646404	0.0970731324392	0.100192265672	0.100181022766	0.100075742637	0.100350295628	0.0996730838714	0.0986388178858	0.100152444374	0.098755823852	0.0985111541372	0.102364585317	0.101573456177	0.0979549275302	0.100551923324	0.0892126404924	0.100526298195	0.101127839685	0.096944353412	0.101227060562	0.100224774445	0.100005649761	0.100741773939	0.0952707673705	0.0904843806509	0.0984862216279	0.0983596773282	0.0999113096359	0.100349877645	0.101017519631	0.0988958721332	0.101005219105	0.100702857416	0.0955488006905	0.100645816116	0.102082215594	0.0997248323927	0.0990744534225	0.0977092389823	0.0978529923898	0.098044572491	0.099650920321	0.0972953243087	0.100368776597	0.100980009865	0.101897761319	0.0996176399973	0.100953085317	0.100847211274	0.0981954629867	0.0986150648806	0.0992867015913	0.0991147429146	0.0998986469184	0.100358273102	0.0984105753412	0.0987629469196	0.0991019310022	0.0990554174339	0.0998949448146	0.0995879293235	0.0996465255307	0.101702287307	0.0999604645009	0.100787750904	0.0995452404562
Metabolism;Biosynthesis_of_Other_Secondary_Metabolites	0.00922580182765	0.00927718158497	0.00895679721762	0.00877356160352	0.00918985106987	0.00933104811129	0.00829988025904	0.00830872244571	0.00864394880714	0.00869163034289	0.0104298176705	0.0103266416238	0.0111781494187	0.00928415896903	0.00933177532785	0.00946093583366	0.0108516939679	0.00981455233577	0.0095278282857	0.00923582072032	0.00925937162586	0.00884059022467	0.0089153159673	0.00945517329274	0.00889883870496	0.00959109653312	0.00902997187832	0.00863067060043	0.00938435371081	0.0103119817782	0.00998231849772	0.00966547449252	0.0091687459075	0.0103201153412	0.00932756606446	0.0100010368685	0.0093172421918	0.00847823958969	0.0101778051214	0.00682457619301	0.00908397606696	0.00995327922684	0.00934363112447	0.00971777871402	0.0098471307386	0.00951128710973	0.00936840095615	0.0081581761741	0.00724011526292	0.00916220288646	0.0103603035325	0.00879922109113	0.0105659943163	0.00936207778919	0.00900265614618	0.0105274416732	0.010209740696	0.00904409434397	0.00901959314959	0.0111276442906	0.0103699082733	0.010077747136	0.0104350151711	0.00849052435821	0.0100495731222	0.0107658659381	0.00868120502795	0.0108260398123	0.0105739622298	0.0100144826869	0.0106706376613	0.00924631322337	0.00931851652811	0.00923387536852	0.00908145657366	0.00981652827906	0.00896906441992	0.00886749536272	0.0102066114927	0.00944720779929	0.00946354146264	0.00907974421956	0.0108366496678	0.0090313237796	0.00916549115503	0.00914988849194	0.0107697746532	0.0091467024408	0.0109883892311	0.00979129898776
Metabolism;Carbohydrate_Metabolism	0.107989968067	0.113598596266	0.103639901838	0.112191276661	0.107764185781	0.106049290005	0.104951799814	0.102033125952	0.107725006233	0.111074417539	0.109829263208	0.113761498609	0.117155500802	0.113574168367	0.111058195897	0.110190069138	0.109038681007	0.10900597866	0.104194632631	0.106967030185	0.105322414491	0.107918911305	0.11267945644	0.110233892214	0.106619889071	0.101814696333	0.106557833447	0.10321725653	0.108425305001	0.110966712131	0.106322154881	0.112165308029	0.113647494854	0.112461761473	0.109567466785	0.106542301184	0.105229271804	0.109038074767	0.111584353952	0.102666315459	0.106602519189	0.110241365621	0.103368658273	0.104808214818	0.10627838622	0.109090807924	0.10699164373	0.104751152793	0.102479933499	0.10775414224	0.107872703245	0.108310359254	0.112357028783	0.104333173472	0.109540360455	0.112505045774	0.103854614619	0.112404289096	0.108179128345	0.113884862818	0.114601562609	0.108459319333	0.109448992579	0.111656412082	0.111812637423	0.111764939656	0.105800529105	0.113801844087	0.114242976568	0.109193825463	0.1098631041	0.109337773099	0.112102328525	0.11077900613	0.103200306353	0.107014115229	0.1075756971	0.108667564119	0.111655811431	0.10758642526	0.105627863728	0.108366109262	0.113432724372	0.104790784722	0.106083274878	0.109281224281	0.110153478378	0.108890528194	0.111440732062	0.110999822369
Metabolism;Energy_Metabolism	0.0600385687949	0.0589788548406	0.0647504166057	0.0576274144852	0.0686306431524	0.0575746466766	0.0587635681862	0.0564970174036	0.0596575310284	0.0597923574589	0.057899050709	0.0594849945384	0.0614224534628	0.0559849560638	0.0581395487402	0.0622746641008	0.0589266727918	0.0595148901116	0.0665241887945	0.0579690646927	0.0620354396905	0.0592434580395	0.0593191748408	0.0597088834452	0.0613119883377	0.0632871292025	0.0592679308759	0.0581234288306	0.0609430495283	0.0632993644989	0.059443692664	0.059827124146	0.0574892471508	0.0589354638589	0.0585297493454	0.0603767492073	0.0653643519379	0.0576581934492	0.0601956278845	0.0528701952057	0.0601773312438	0.059777141547	0.0593049152672	0.0603729622214	0.0653372285548	0.061056625158	0.0614580490789	0.0560082374746	0.0535534414548	0.059122273653	0.0569375651483	0.0610939898023	0.0597881523231	0.0618097631409	0.0629289841808	0.0610778901247	0.0648146652034	0.0599654342403	0.0597188083499	0.0640132014118	0.0587723828875	0.0587855555123	0.0582508968269	0.057962827697	0.0600841436741	0.0602440127078	0.0600129344448	0.059883601266	0.0609336068402	0.0639079834514	0.059081098725	0.0597362695425	0.0583047046753	0.0584052630024	0.0581503216663	0.0591853859683	0.0598388901676	0.0600007845143	0.0615192472187	0.0601641753686	0.0572492765241	0.0600924221369	0.0604213795386	0.0609583185943	0.0599051715058	0.0567411158371	0.0607056946209	0.0619712084101	0.060349531858	0.0598932775542
Metabolism;Enzyme_Families	0.0216345494375	0.0214077452941	0.0204286801722	0.0219406700315	0.0204091671375	0.0212108488029	0.021664838568	0.0212019042849	0.0215973539996	0.0217433148695	0.0209736722156	0.0214629376389	0.02188597954	0.0214061762624	0.0215781717167	0.0214014667022	0.0207223887648	0.0209120538108	0.0202699370945	0.021965658376	0.0212063496839	0.0221691862376	0.0225787088595	0.0221472937641	0.0220090069476	0.0228132454871	0.0219431234062	0.0214511547826	0.0215722590338	0.0210109308913	0.0215647521806	0.0219133568036	0.0217994598967	0.0218661216074	0.0218056643681	0.0220885173933	0.0207672653245	0.0217948043556	0.0215104980878	0.0211208202748	0.0203457958413	0.0219934213525	0.0217615540602	0.0210588821434	0.0209694868605	0.021516173297	0.0214703408253	0.021749787307	0.0212552959474	0.021719290887	0.0209831103103	0.0218149270486	0.0213905381402	0.0217438575651	0.0211786099849	0.0221047096802	0.0209832172733	0.0211925161682	0.0216943756122	0.0217437457262	0.0219117097981	0.0216088030836	0.0210603224179	0.0221969880729	0.0229867095434	0.0212575326245	0.0211584401501	0.0219566389329	0.0212018637419	0.0213627716482	0.021425819189	0.021332149411	0.02195444109	0.0216367154468	0.0211319639175	0.0208335109574	0.0219272001536	0.0218029885884	0.0221030632802	0.0219173475216	0.0213635803205	0.021353667229	0.0216888274177	0.0218442215091	0.0217329810014	0.0216025521925	0.021801331691	0.021825603148	0.0212979885271	0.0219697146338
Metabolism;Glycan_Biosynthesis_and_Metabolism	0.0177804133483	0.0200815927208	0.0200946897328	0.0196503285204	0.0162818892967	0.0234860204679	0.0189138816415	0.0240777040603	0.0172710926035	0.0160949731826	0.0264809123223	0.0251376994614	0.0305270330822	0.0203051707795	0.0196539021551	0.018899582402	0.0265791343994	0.021548638177	0.019425138038	0.0213692458261	0.0176857459262	0.0161342420469	0.0220242453639	0.0197316282142	0.0174233082465	0.0269411234999	0.0187924827659	0.0184801304532	0.0194647835406	0.0230214933638	0.0231665672651	0.0254835175881	0.0198621923401	0.0246283447782	0.0189301677547	0.0261270523049	0.0212637521351	0.0183740820255	0.023455742377	0.0212680124351	0.0255596870554	0.0227991363265	0.032036765555	0.0254406139677	0.0192057295016	0.0186735730715	0.0174369300894	0.0199330086338	0.0215912559973	0.0215639295579	0.0282121372603	0.0170532300192	0.0232716618794	0.0174171561672	0.0155389762587	0.0247820764271	0.0251208710771	0.0207435221816	0.0169637791786	0.0274077093902	0.0227587225858	0.0203707929875	0.0265041899559	0.0172605707372	0.0298443022214	0.0266893781884	0.016371505809	0.0265188947743	0.0248319689743	0.0234485406765	0.0236769371526	0.0210543375904	0.018740116842	0.0203285823913	0.0182480206541	0.024960243474	0.0185848689815	0.0172971700788	0.0234456702737	0.0190865311589	0.021492313443	0.0179805241756	0.0257995265208	0.0174296337479	0.0175567920218	0.0176226952878	0.027782754781	0.0168202613942	0.029114845879	0.0255729431849
Metabolism;Lipid_Metabolism	0.0282193129974	0.0294451085871	0.026244762139	0.0273528030347	0.0259116864719	0.0291372643343	0.0281373649648	0.0299901408002	0.0280597380407	0.0271005287992	0.0327515777798	0.030497123717	0.030208011198	0.0306752693813	0.0286876782909	0.0265737764394	0.0322828506067	0.0300215589333	0.0265784401164	0.0298828195649	0.0267948754982	0.0276185894029	0.0278076243628	0.0283064336333	0.0276172968735	0.0265052684937	0.0285043906299	0.0273224095359	0.0283323860133	0.0286596618886	0.0289377252951	0.029109067182	0.0290460029359	0.0299240984978	0.0286178751304	0.0270217749155	0.0278817444324	0.0285138251576	0.0297214658753	0.0262973807756	0.0265977498927	0.0290459738825	0.028719005082	0.0324148221365	0.026073046721	0.027849213014	0.027939388951	0.0283233609962	0.0272833251055	0.0295794423694	0.0337387135066	0.0276151806851	0.0289881770664	0.0282250918889	0.0273408622985	0.0278583551273	0.0286826491004	0.0289595191257	0.0279003281955	0.0282076564328	0.0284103293298	0.0274979961246	0.0323615620895	0.0273672859185	0.0294107743025	0.0306852654544	0.0275683838658	0.0298103502798	0.0293802274849	0.027463746051	0.0289977845106	0.0305965178477	0.0284884068538	0.0283019770247	0.0297424752483	0.0318356584748	0.0278299111888	0.027965536869	0.0283914839625	0.0284609147525	0.0299392456137	0.0284375411302	0.0293993262679	0.0275666250906	0.028299855934	0.0282166215038	0.029815035018	0.0278147851098	0.0312079653055	0.0285090610638
Metabolism;Metabolism_of_Cofactors_and_Vitamins	0.0448040319771	0.0423286232523	0.0444183182049	0.0415099775711	0.0448003729445	0.0438118952265	0.0436083823316	0.0429246024718	0.0444406795123	0.0430407599447	0.0425190617874	0.0429664132378	0.0432243904909	0.0406971414005	0.0416025087429	0.0440113544946	0.0424753734957	0.0416895841328	0.0451511334688	0.0436025263118	0.0446951308413	0.0441231201936	0.0434348352043	0.0440359993253	0.0445585584466	0.0458834989292	0.0447305771955	0.045043481548	0.0444776400261	0.0436931046131	0.0444434415039	0.044190515451	0.0423382792873	0.0428921755884	0.0426980431497	0.0441872848752	0.0462059030925	0.0425907608901	0.0441042189154	0.0399862516811	0.0497261401956	0.0434218575737	0.0510751468875	0.0447732533932	0.0444558095087	0.0455778207502	0.0447712092394	0.0428460669311	0.0410209885218	0.0431683285127	0.0410944925087	0.0449046492712	0.0433585063424	0.0453410740253	0.0436514655103	0.0448496463272	0.0455323161979	0.0453480537847	0.0444930919175	0.0444989800464	0.0436961277431	0.0440256135801	0.0417888033572	0.0421734435858	0.0449225115379	0.0431955107749	0.0422758334091	0.0436701415677	0.042964120216	0.0450741929208	0.0434530930911	0.0424170616316	0.0426725639755	0.0425958797993	0.0429733274437	0.0422172017613	0.0432474884868	0.0441021225223	0.0451453627803	0.0433075539068	0.0421210528109	0.0417580717669	0.0440082816438	0.0452499974635	0.0440385384585	0.0421831778593	0.0452261200308	0.0448522858348	0.0431559236128	0.0442847701126
Metabolism;Metabolism_of_Other_Amino_Acids	0.0137752187177	0.0133513577473	0.0131488076326	0.0134680679699	0.0125092090523	0.0146894075073	0.0137796214508	0.0141754259274	0.0134977675058	0.0126837004139	0.0142002736204	0.0145533825868	0.0157037616867	0.0129886460843	0.0133748949002	0.013845320043	0.0151180357092	0.0131061739504	0.0129754056436	0.0137531488467	0.0137287736095	0.0133871843777	0.0133551476145	0.0138839793487	0.0133401045921	0.0148383775626	0.0127794149654	0.0134716334663	0.0134630280987	0.0143018804673	0.0147190028255	0.0148981477829	0.0133476561998	0.0146786028256	0.0137393184682	0.0151152381036	0.0129936660579	0.0136500879911	0.0145463161033	0.0156426067048	0.0160838271107	0.0144028766707	0.0147395127853	0.0144717889136	0.0137176554444	0.013199725045	0.0141449005304	0.0145031587485	0.0151518927898	0.0134312098275	0.0141283966876	0.0133915751711	0.0145173808994	0.0140639197792	0.0136418144074	0.0149617852866	0.0141457182875	0.0148862685525	0.0141085732736	0.0151038466702	0.0151215481451	0.0153289456803	0.0141127476721	0.0128191618018	0.0152420090922	0.0147067265348	0.0136931749133	0.0148664982376	0.0148874112743	0.013945266711	0.0153213119685	0.0135537590997	0.012934438025	0.0143670892238	0.0138998704645	0.0134088539651	0.0135716286288	0.0136234848639	0.0146681754963	0.013724239293	0.0139152433018	0.0134762483484	0.0151784880909	0.0136602695184	0.0137228856283	0.0139446627979	0.015744570066	0.0134613741263	0.0152565714831	0.0150255062999
Metabolism;Metabolism_of_Terpenoids_and_Polyketides	0.0154616390178	0.0158780004469	0.015642201207	0.0152154147469	0.0157308779427	0.0155923184834	0.0152314151203	0.01557166059	0.015476814744	0.0150605861395	0.0170522174764	0.0165301392934	0.0168663761633	0.0164497683583	0.0156999865683	0.015671925333	0.016860875564	0.0167691078476	0.0162202449728	0.0162480830511	0.0157053368746	0.0151831233303	0.0154506656784	0.0155298060906	0.0151956434784	0.0176399759742	0.0153973469041	0.0153423452371	0.0155714487637	0.0165648055421	0.0162824851813	0.0161256079091	0.0157718726863	0.0165213016906	0.0157751967034	0.0165306821578	0.0166265550204	0.0154161081042	0.0162083004514	0.0141362450787	0.0164572703848	0.0165388022808	0.0183462699639	0.0168318257594	0.0154954762128	0.0154443066245	0.0157966359754	0.015488029653	0.0144507512991	0.0158781507612	0.0171119515215	0.0153393625835	0.0163738121848	0.0156518893919	0.015521379098	0.0161475792711	0.016948923597	0.0156448989581	0.0154900446746	0.0168318169328	0.0166219419332	0.0156198623346	0.0166229527971	0.0150724427904	0.0167215373353	0.0166405573047	0.015544024278	0.015692854962	0.0168077174665	0.016506841959	0.016212703905	0.016222524032	0.0157073918634	0.0156730019203	0.0159274567125	0.0171082656401	0.015877483298	0.0157496385325	0.015883747997	0.0158763614425	0.0162955739683	0.0159563648546	0.0163040619087	0.0153127089947	0.0156754327997	0.0154912680059	0.0166794950745	0.0155652152128	0.0170021524987	0.0161925260373
Metabolism;Nucleotide_Metabolism	0.0401756565645	0.0398031749005	0.0420368286437	0.0412599773141	0.0424667945542	0.0403307638536	0.0394607196266	0.0395121648754	0.0407883333442	0.0395899438949	0.0377726068949	0.0384265016616	0.0408368229599	0.0395528215983	0.0402447015131	0.0408431926183	0.0374328631077	0.0412772627764	0.0433999407936	0.0394481985287	0.0424498753025	0.0400943992179	0.0408838220284	0.0400202816971	0.0396072048679	0.0447086296158	0.0393750044643	0.0419574171222	0.0398957905052	0.0405737122573	0.0396580550619	0.0398276924538	0.0403911683265	0.039956522935	0.0402559282469	0.0417045609336	0.0426694435123	0.0392283233364	0.039448707465	0.0340800472676	0.0439444636382	0.0407397061042	0.0454113731096	0.0378712668882	0.0420351880226	0.0402844226672	0.0403137861892	0.0392215576274	0.0360303187401	0.0390155853478	0.0356867728418	0.0402193798407	0.0411792912281	0.0395760483262	0.039747202265	0.0406422830215	0.0412092297089	0.0399402177214	0.0402439535448	0.0418357912729	0.0405690585665	0.0413278374102	0.0372659426608	0.0405769362014	0.0417942404073	0.0384185505092	0.0414564252832	0.0409642918481	0.0408517664692	0.0420584274039	0.0393861861416	0.0390828087882	0.0410814657415	0.0409214729042	0.0392530474494	0.0387711814552	0.0405438634172	0.0402681942656	0.040355334843	0.0393307190214	0.0390721596311	0.04020884292	0.0398499800596	0.0400523539051	0.0396347016841	0.0404311821167	0.0409675057542	0.0393715400004	0.0387578704047	0.0399228600293
