genus	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
Citrobacter	0	0	0.000921332968552	0	0	0.05600242237657	0	0	1.5437578855919	0	0.000472812283074	0.000633366691592	0.000605971955812	0.010348729190432	0	0.000384603428429	0.01220238776004	0.001012329471581	0.002538145016031	0.000763122471314	0	0.000864807899863	0	0.002579322594861	0.000205182894911	0.04861022798441	0.000668320360485	0.017018977330929	0.048828393023425	0.003897515837405	0.012414063588781	0	0	0	0.0807670753246	0	0	0	0.001350430082081	0.91371382017649	0.01540723930613	0.001501500780898	0.003417473961157	0.006148785854597	0	0.020207303448	0.0027892331719	0	0.000912945519698	0.0080330236094	0.063352538430302	0.000957042364006	0.25926738809918	0.00358224344592	0.000231115898854	0.08970063811726	0.91943292207036	0.020480503859155	0.06014596103133	0.004049166967182	0	0	0.006744325774029	0	0	0.000274087221207	0	0	0.00143430817434	0.027958716294351	0.00042986851869	0.00233703253975	0.00576905704073	0.000142299646468	0.000584588130403	0.02376578941996	0.000501392520774	0.005252875788106	0.00139064876029	0	0	0.001554865452181	0.1232709736533	0.00339181103386	0.07676325809639	0.00301698510541	0	0.39802720575197	0.000372982442502	0.00319776319659	0.000324151878326	0.001490823763996	0.00616487732606	0.01292547522501	0.000233784638248	0.00220634807365	0.007067099462533	0.00509340593539	0.01227096852901	0.032075869275261	0.07441331820904	0.05048251832488	0.00488996409399	0.00233783689801	0	0.00580765217565	0.000794445326119	0	0	0	0	2.4827206646151	0.00178785771478	0.02192779102887	0.00658290039086	0	0.00105305245099	0.002426238624453	0.01722352722361	0.3027798594798	0.0370122132002	0	0.000194571350009	0.010655694514066	0.03543952303882	0.66409757801563	0	0.001786083183759	0.000555810248506	0.06425553700936	0.000223150644318	0.006505791865375	0.00632335040052	0.000167780928252	0.000766138568842	0.004405097941453	0.00147522075308	0.001288215138042	0.010673005498691	0.001363879069354	0.014500786429391	0.00343890587636	0.003399023965455	0	0.01282186328917	0.0163665338246	0	0.010536875690263	0	0.000613538826372	0.000629319040783	0.0119799208855	0.03774884659012	0.000295676666931	0.002202563221813	0	0	0.0236232473462	0	0	0	0.002069932440844	0.00485896934845	0.0019634164434	0	0	0	0.000815129338543	0	0	0	0.000991381921094	0	0	0.000320704929162	0.000336658111395	0.00771139794754	0.000172926093375	0	0.06730791612943	0.001068822096239	0.016243696366589	0.000209818570817	0	0	0.00378468106955	0.00382203154773	0.01276263054566	0	0.0152570557144	0	0	0.00151289458533	0	0	0.000277327942878	0	0.01282762642336	0.000629551565236
Clavibacter	0.000417219935356	0	0	0	0	0	0	0	0	0	0	0.000316368689388	0	0	0	0.0002774651998	0.00431799436704	0.000529206228541	0	0	0	0	0	0	0	0	0	0	0.000809176658097	0	0	0	0	0	0	0	0	0	0	0.00113129374694	0	0	0.000644580755252	0	0	0	0	0.000166270128008	0	0	0	0.001945236679064	0.000304165682197	0.00128559308381	0	0	0	0	0.00188351523779	0.000669112431487	0	0.000374335924373	0.000722733608102	0	0.000278782701887	0	0	0	0	0	0	0	0.000419431068454	0	0	0	0	0	0	0	0.000272913782525	0.000273520815173	0	0	0	0	0	0.00123910265234	0.000558917771012	0	0	0.000261270043649	0	0	0	0	0	0	0	0	0	0	0	0.000308466227656	0	0.000357277523072	0	0.000885464992785	0	0	0.0010376778013	0.000220456988112	0	0	0	0	0.000367174610723	0	0.00132842243311	0	0	0	0	0.002011451651467	0.00093684839195	0	0	0	0	0	0	0.000455927995841	0	0	0	0.00165899757641	0	0	0	0	0.000195631662418	0	0.000459818471542	0	0	0	0	0	0.000408418693453	0	0	0	0	0	0	0.00103228162144	0	0	0.00205689797023	0	0	0	0.00052297311853	0	0	0.000793279756601	0	0.00125087576894	0.000840005384303	0.000409028405642	0	0	0	0	0	0	0	0.00025978388826	0	0	0	0.000320491984298	0.00134578137336	0	3.26712274387e-05	0	0.005299979843578	0	0.000720672733988	0	0	0.000341559256756	0	0.00139833996593	0	0	0	0	0
Clavispora	0	0	0	0	0.00013511007185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180645805982	0	0	0	9.03324313706e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291339709935	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103347004143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.75182467918e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium	0.71454054046155	1.22471066611619	0.336784214254436	0.163493988108789	0.227743143511156	0.336018971419859	0.683972581421986	0.195452557162761	1.23470515474355	0.58048753899476	0.334448971798021	0.128674794451368	0.415372713934437	0.235521690228803	0.225024671206686	0.230397700276753	0.344991564124819	0.604188770999582	0.624398799205778	0.246470595028625	0.40136036346548	0.244449420905855	0.575277136001153	0.085643988535057	0.133298209596713	1.50822447906575	0.244015899351575	0.182938040921521	0.085064104655066	0.31883345123547	0.559575228674447	0.753012779649719	0.177800508668515	1.15144704652742	0.387566247116265	1.0223856696748	0.332531168995227	0.52893924613789	0.336038196566292	0.327772532933718	0.203245176239037	0.339002790486268	0.579779386186968	0.23390558095416	0.284303232199344	0.405013104176488	0.087973780001453	0.123408004867708	1.07984204910532	0.413410165353559	0.601165881918352	0.734549320028136	0.295581339407479	0.517001320381483	0.378709205621203	0.555698586904456	0.3166183546049	0.238311561213946	0.315361765722098	0.697485234223756	1.52994781272812	0.74068490076527	0.154933031386499	0.245089505162035	0.046377698503061	0.105677166597922	0.084865168852769	0.0917114221755562	0.239550790639459	0.095555207211374	0.559999067233367	0.308474680972914	0.524533667428909	0.063764001186686	0.539558119498805	0.240675648567851	0.399810657895733	0.223135469429858	0.667507863095211	0.495085385554525	0.371349663220781	0.331277799512839	0.936142929857718	0.645813995744434	0.458410682170142	0.417461917269236	0.36997995700483	0.841575928364345	0.182875813300991	0.461538402231665	0.601127808844054	0.206645048549786	0.224067514493231	0.390956973119808	0.277196258321649	0.391746297426112	0.120759599439862	0.641712528551705	3.78670996735337	0.991774456402793	0.385148690387181	0.298065822565391	0.175480613429688	1.49043330779414	0.369434161424694	0.169540257359821	0.295195005109717	0.212696485662646	0.321319731740006	0.369285060430766	0.861584302930683	0.048521849811725	2.27678061136463	0.214922192817246	0.43626428854168	0.438605257743947	0.257434839428838	0.41555888374496	0.368852598042516	0.417136261868597	0.291867122095615	0.317257539995913	0.203987248558491	0.282791141090579	0.309951764827968	0.318304577414935	0.458318482555007	0.356158758515952	0.441478230584161	0.472095711328662	0.147871128618553	0.297785843379339	0.271967832422367	0.032821436486478	0.501043930879631	0.573547254283952	0.151064003852122	0.342790307216344	0.182921060688475	0.052008201735675	0.223849901107348	0.645029510637001	0.620371775551781	0.38935422067673	0.11875327885348	0.250023758959471	0.347063419343565	0.638689276512605	0.415785034883613	0.333960382483635	0.182769276995258	0.79353731882326	0.124916095948037	0.286978138331266	0.640603004000178	0.550027165796128	0.199636845513681	0.236355369380245	0.853937189785866	0.342556349549722	0.17568450197978	0.218868930372518	0.6037274966436	0.606529536245245	0.330927673626255	1.1281080366383	0.042472416167421	0.149176023744274	1.53747686598438	0.512051156435398	0.304250361984689	0.502662678004936	0.404056644463541	0.52392629313208	0.703019720801013	0.432037257684175	0.499196806179356	0.272505840040945	0.338891488367327	0.171658983028714	0.103709789527738	0.179341979069629	0.237925550789668	0.16999688073115	0.0146315269183339	0.795997523891417	0.530594449715283	0.244587740073746	0.840957700303745	0.135041001629636	0.442256574989733	0.224061226153899	0.329345181884661	0.289208034228775	0.080150497861697	0.264513516144495	0.065052050472386	0.16342720420778	0.139586198916018
Coccidioides	4.9001702158e-05	0	3.77298750239e-05	0	1.88739168278e-05	3.85081253201e-05	9.80729855569e-05	3.30497879614e-05	0	0	0	3.72504705217e-05	5.70609820694e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.29319818195e-05	0.000127472847558	2.38188956907e-05	4.27664923432e-05	0	0	0	5.42990550081e-05	0	0	0	0	0	6.66014460111e-05	2.94498206307e-05	0	0	0	2.21435412428e-05	0	0	0	0	7.11321117047e-05	8.50941507895e-05	0	0	0	0	0	0	4.71833005499e-05	3.68692244669e-05	0	0	0	2.8365814809e-05	0	6.54850152978e-05	1.7206171413e-05	0	1.16289987727e-05	0	2.55663223922e-05	0	3.74860665103e-05	4.93854328048e-05	0	0	0	0	0	0	0	3.20532140313e-05	0	0	0	0	5.91464187732e-05	0.000118669078822	0	0	0	0	0	0	0	0	0	6.03735533295e-05	0	0	3.71887991394e-05	0	3.51114673449e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85442204857e-05	0	0	2.91594771902e-05	3.62895273517e-05	7.32867731426e-05	2.14813811453e-05	0.000110031093865	0	0	0	0	0.000169793857967	3.93727675062e-05	0	0	0	0	0	0	0	3.48233764217e-05	0	2.29765733661e-05	0	0	0	7.06016071559e-05	4.44264031129e-05	0	0	0	3.76696194258e-05	0	5.60679466733e-05	5.34028193706e-05	0	4.74142889577e-05	6.07724111127e-05	4.42067332214e-05	4.57644288544e-05	4.84374211331e-05	0.000105101201787	9.41990881359e-05	3.61921019048e-05	0	0	0	0	0	0	0	9.60792445853e-05	0	0	0	0	5.25332634773e-05	0	0	3.05111324729e-05	0	0	4.79017885744e-05	0	0	0	0	0	6.9182943853e-05	0	0.000169283333186	0	0	8.02309935389e-05	0.000123910302957	0	0	0	0	3.26569559499e-05	2.77695673778e-05
Coleofasciculus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000904526050185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collimonas	0	0	0	0	0	0	0	0	0	0	0.000215826005672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121051042862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000205485071084	0	0	0.000245032615035	0.000158092597733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455837728745	0	0	0	0	0	0.000887555352626	0	0	0	0	0	0	0	0	0	0.00122692766628	0	0	0	0	0	0	0	0	0	0	0.00117227698631	0	0	0	0.000683024184311	0.000340476443971	0	0	0.00351189123636	0	0	0	0	0	0.000296536535102	0	0	0	0	0	0.000889664878254	0	0	0.000182187830979	0	0	0	0	0	0	0.000725786745067	0	0.000187352433259	0	0.000633465214576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264256400229	0	0	0	0	0	0	0	0	0	0	0.000259958783809	0	0	0	0	0	0.000339239526732	0	0	0	0.00496585931398	0	0.000680196810829	0.000378792003567	0	0.00240276065345	0.00084126283514	0	0	0	0	0	0	0	0	0	0.00536586434311	0	0	0	0.000291089550023	0	0	0
Collinsella	0.0354159154697	0.0297457088632	2.2159591834	0.108607380039	0.0230333301559	0.055207136036	5.19298684197	1.02047074785	0.045387959087	1.6412499134	1.81556174006	4.79356971242	0.127778715273	0.598704659754	0.0923569036486	0.0174187414634	1.97052371676	3.65855948033	0.140403879915	5.50808156979	0.267694630548	0.722256901077	0.215066275596	0.00803440549408	0.63227937407	0.000434440532656	5.75708222301	1.58233445502	1.4423975453	1.16391723117	0.392300056388	0.000905623781719	2.78131460652	0.020587315536	1.82919652672	0.0782610474693	0.191866221765	2.14230166102	1.08407475555	0.0935103063729	0.0094211493657	0.0565985808694	0.598283126931	0.00342472849898	0.0390922632751	0.928520121685	2.18750721034	3.08504576324	1.32956776603	2.1145786075	0.0156274773399	1.36347434923	0.474481639098	1.68761079255	0.324896142485	0.611562698255	0.0430443061053	4.56962352684	0.34553970416	1.71418019527	0.0657064108117	0.405791131365	0.0732671381214	0.0377067807038	1.11262433834	0.338211291103	0.00474233158105	0.0154318437905	1.02991811389	0.55191742391	0.113464699241	1.65311745417	0.838498955081	0.903449498988	0.0254855360792	0.00822927638687	0.951367984635	0.889819813646	0.957433041654	0.773090283154	0.0151910938208	0.0197923476962	42.3174846148	2.04068788744	0.879270621856	0.421172878575	2.95969625142	0.0334202553653	0.0346979381038	2.60664451316	0.033272126408	0.129796033209	3.99472937455	3.23572695741	0.544094658416	0.00749519025883	1.5096962106	2.76119061822	0.00637608822342	2.33311201607	0.884972917719	0.0137284147273	0.00847849037309	1.07913674741	1.89509173329	0.0144543787815	1.47452020885	3.14071187102	0.223337481628	0.0575974142179	0.116534400163	0.0116576510755	4.0649707051	0.582340317102	9.8404355664	0.0279437175911	2.55473720881	5.61753890193	1.26576371903	0.894544197102	0.01626741908	0.0159089130067	0.0178006938974	1.7635599736	1.27413549022	0.0170219830652	3.48710661677	0.0206995141754	1.50431846126	1.510172574	0.0102630417194	0.58389489774	4.749387759	0.000748767130866	0.939186223419	2.44633809025	0.0104239794621	0.904917242779	2.22019612611	3.28858922673	1.85364287234	1.40978586305	4.65841737198	0.762090163151	0.00125476766209	0.32372313674	0.00703241833713	0.27022051625	4.42595768293	0.0361521160631	6.39823485811	3.90482616281	4.64553821773	0.0672963343645	0.339315463361	4.88267348013	0.919751289547	0.562295067958	1.38253229164	0.802787068587	1.36276143169	0.616209011721	1.15566896382	2.07519747449	2.32757037632	1.76790911599	0.00146765047694	0.187992931939	1.56284915774	3.08386995612	0.0168982015797	4.22326871561	2.3160823772	7.55886310514	1.96501755206	5.15809186744	0.35284121507	0.00650711232842	0.137701322513	0.370246732203	2.46489844059	0.0764555507302	0.371271228414	0.633461425276	0.000273471731208	0.604905964696	2.3804174278	1.52058696128	0.523494568665	0.304454652037	3.12209785975	0.370735563451	0.859835549256	0.0229216763242	1.92593510674	0.0587883699736	0.0213512093301	2.09755124031	0.166814786666
Colwellia	0	0	0	0	0	0	0	0.000177812082427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020367224812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000856784824522	0	0	0.000261647681049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180857138857	0	0	0	0	0	0	0	0	0	0.000452776781482	0	0	0	0	0	0.000299589340255	0	0	0	0	0	0	0.000253401565597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas	0	0	0.000383958916373	0.001181027393826	0	0	0	0	0	0	0.000416651227917	0	0	0.000183627664054	0.000662116966523	0	0.00243471877994	0.00119258111199	0.001575131121395	0	0.00311266923908	0	0	0.000503168492596	0	0	0.000338552931144	0	0	0	0	0	0	0.002597350332166	0	0	0	0	0.000224497687611	0	0	0.003751802250439	0.000770411648177	0	0	0.000342052705351	0	0	0	0	0	0	0	0	0	0.00169108537592	0	0.00158432118995	0.00106113863348	0.000376965918272	0	0	0.00955902003461	0	0	0.000247606689381	0	0	0	0	0	0	0.000236894914561	0	0.000275513054348	0	0	0.000214688863974	0	0.00041291476396	0	0	0	0	0.00381949594138	0	0	0.0016329737854	0	0.000279183283014	0	0	0	0	0	0.000233420347709	0.000649578889853	0	0	0	0	0	0	0	0	0	0.000125679872328	0.000125027787395	0	0	0	0.000124201504937	0.00203641911913	0	0.00196641094776	0.000378736424651	0	0.001066286682322	0	0.000765667237953	0	0	0	0	0	0.000286249072723	0	0	0	0.000814477047008	0	0.000577590036872	0.000326880371625	0	0	0.0007005641827	0.000498204493503	0	0	0	0.002628689549945	0	0.00924019194505	0.000525749567397	0	0	0	0	0	0	0	0	0.000543454984779	0	0.00102029181606	0.00130774066349	0.000237817381174	0.000246197260643	0	0	0	0	0.000330430898003	0	0.00273059483448	0	0	0.000263447577563	0	0.003715025824475	0	0.000327450264695	0	0	0.000534605929798	0.000284933657964	0	0.0001641396478	0.00163008934144	0.00171800807571	0	0	0.000970765809821	0.0001462977544	0	0.000944359912276	0.000744362015923	0.00460947564846	0	0.000167700623695	0.00083694528991	0	0.00088879443175	0	0	0	0	0.00210820149109	0.00043198857116
Conexibacter	0.000445503496229	0	0	0	8.57969781053e-05	0	0	0	0	0	0	0	0	0	0	0	0.00153819228131	0.000282540699836	0	0.000472307140321	0	0	0.000885337552242	0	0	0	0.00143037979756	0	0.000649655063346	0	0	0	0	0	0.000264929849862	0	0	0	0	0	0.000267745761402	0	0	0	0.000100660024123	0.0012966002534	0	0	0	0	0	0.000260128169617	0	0	0	0	0	0.000214485665119	0.000335199955918	0.000357235959188	0	0	0.00012894521123	0.000229631461187	0	0	0	0	0	0.000464877157724	0	0.000170404016134	0.000224496109404	0	0	0	0	0	0	0	0	0	0	0	0	0.000537735123322	0	0	0	0	0	0	0	0	0.000200144028704	0	0	0	0	0	0	0	0	0.00016468865848	0.000787523286489	0.000191229071807	0	0	0	0	0	0	0	0	0.000310581879789	0.000320030861108	0	0.000311588052331	0.000177756066675	0.00120932183747	0	0	0	0	0	0	0	0	0	0.000257282754242	0	0	0	0	0.00030510849482	0.00532776700766	0.000210490466042	0	0.000158299969829	0	0	0	0	0	0	0	0	0	0	0.000684953641067	0	0.000254873455098	0.000242758329715	0	0	0	0	0.00104017881827	0	0	0.000214104925227	0	0.000279212871912	0	0.000517535733375	0	0	0.000890448867514	0	0.000873513316738	0	0	0	0.00147799535808	0	0	0	0	0	0.000203511190624	0.000217751765201	0.000171539995441	0.000179626575873	0	0	0.000275958867952	0	0	0	0	0.000793140543844	0	0	0	0	0	0	0.000148451864029	0
Coprinopsis	0	0	0	0	0	3.07579009257e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43777824923e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
