family	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
Deferribacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272527812225	0	0.000566270567044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000770003109685	0	0	0	0.000381731306113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00621362742406	0	0	0	0	0	0.00030015591266	0	0	0	0	0.00121760976327	0	0	0	0.0019302387891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000956710674928	0	0	0	0	0	0	0.000425399825589	0	0	0	0	0	0.000535433778332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401667234151	0.00042977366007	0	0	0	0	0	0	0	0	0	0	0	0	0.00036929983356	0	0	0	0	0
Dehalococcoidaceae	0.00289149068188	0	0.00742121036994	0.00659627335008	0.000371237135547	0.000757428692175	0	0.0123512711102	0.003424915641	0.000620501997708	0.012217317715321	0.0146538295155	0.00785645555702	0.00150591551502	0.00887647130649	0.001979543303166	0.00230790439759	0.00782759555401	0	0.000681212608895	0	0.0150064106186	0.000766157932703	0.00137977702286	0.010702050280884	0	0.00123782937469	0.00585037694321	0	0.00420593940826	0.00292042066241	0	0	0.0010680255629	0.01040932733231	0	0.0381455563112	0.000721968288187	0.0165697852413	0.00131000524512	0.00984738576533	0	0.004526453468	0	0.00696877486264	0	0	0.00041609107052	0	0.00699560182328	0.00167374419836	0.0247622148393	0.00808059878804	0.000989960265699	0.0017122449979	0.00133621473638	0.000626819884137	0.00928063501688	0.00290077049842	0.00927440036692	0	0.000864762798942	0.00111587265465	0.00397439293389	0.000644022905319	0	0	0.001610245589962	0.00053131069934	0.0040229776905	0.0124651145059	0.00147465097798	0.00194275589741	0	0.0010884861537	0.00296627049741	0.0103677732925	0	0	0	0.000630464967638	0	0.0498039828523	0.026477443641534	0	0.00232673983716	0	0.000956563213987	0.00194163155307	0.0114477968119	0.0120075562732	0	0	0.000851553792421	0.007828543265792	0	0.00534378070137	0.00160133722229	0.00052924434578	0.00292591376615	0.00833383246798	0.00138123746977	0	0.00213778668601	0.000851888654791	0.00248230186256	0	0.0425517220478	0.00363861976854	0	0.00259678916693	0	0.00248187621782	0	0	0.00276949941101	0	0.00943752810424	0.0123061962276	0.00104652910816	0.000519334550423	0	0.000720750546459	0	0.0115425970434	0.00523297065392	0	0.000780979044735	0.00128594520879	0.002316162968	0	0.00325276543344	0.00726718485197	0	0.00528072695097	0.02059458999486	0.033772099992399	0.00264479754338	0.00821942618322	0.00223560913273	0.000451933605458	0.00119345888648	0.0905175900566	0.00719412239153	0	0.000908617288344	0.000614444981851	0	0	0.000740935850271	0.00946411792253	0.01332265810209	0.00105039721612	0	0.000932606886913	0	0	0.001872821725708	0	0	0.0129698249594	0.002904840719161	0.00483253322276	0	0.0279917322621	0.00275231954894	0	0	0	0	0	0.00737629691774	0.00396997811543	0.00106586264303	0	0.00116835885946	0	0	0.00401046897175	0	0.000942195673541	0.000742240786861	0.00155446163648	0	0.000907975940113	0.00477621389143	0.00952547089048	0.00147620630791	0.00832422070642	0.00756414534927	0.00343186007346	0.00486138916313	0	0.00404809249319	0	0.0010273057486	0	0	0
Deinococcaceae	0	0	0	0	0.000265355651215	0	0	0.000621873070194	0	0	0.000664750112379	0.000607207888669	0.00050801732813	0	0	0	0.003075234808129	0.00286471657013	0.001269206000721	0.000286174992224	0	0	0.001126910195701	0	0	0	0.00052000771426	0.000278786905735	0.000196815818384	0.000657041762769	0.000324721257835	0	0.00021706403914	0	0.000481569880603	0.001632849332946	0	0.000240826727815	0	0	0.000259228565108	0.001894197879466	0.001747805401696	0	0	0.006042574902345	0.000283858433392	0	0	0.00058776548503	0	0.000879157679222	0.00032645880964	0.000881390137982	0	0	0	0.000389876173622	0.001195627089738	0.001207353810531	0	0	0	0.001663330659519	0	0.000112891224594	0	0.000102362887139	0	0.000211254826001	0.000581838914933	0	0.000494539211361	0	0.000839975729302	0.000371996348593	0.000362955388012	0	0.00071993650836	0.00037885562892	0.000320976658264	0	0	0	0.000700889221375	0.000914649022094	0.000675044849749	0	0.000487780637287	0.000381863787094	0	0.000201331473276	0.000917868946359	0.000999521956637	0.000804701375277	0.002720611398231	0.000780864761587	0	0	0.000372403730277	0.000397130542051	0.000812340538605	0	0.000362790248351	0.001099105904201	0	0	0.000386383025266	0.000659032228844	0	0	0	0.00104262736488	0	0	0	0.00081143143955	0.000603352398841	0.00278511894908	0.002304345610489	0.00023241172936	0	0.000689491119762	0.001231644505036	0	0	0	0	0	0.002423485499769	0.000650675292373	0.003725003706752	0.001904903359911	0	0.000994976243076	0.00617658867476	0.000382613996319	0	0	0	0	0.001466291143191	0	0.000909514717238	0	0.000782116324327	0	0	0	0.000622529026683	0	0.000883704126568	0.000534768790634	0	0	0.000398733207252	0	0.00034315519798	0.000744166912496	0.000262693279547	0.000886236792455	0.00063380200021	0.000540661796223	0.000462104737136	0.001314225889157	0.000655774504872	0.000204707400052	0.000895037230117	0.000868417140046	0.001697829480012	0	0.00214313914775	0.004572663225765	0.000476993067234	0.000856327760539	0.00207020120876	0	0.00025211385051	0	0	0	0.000247589018625	0.000326511900193	0	0.000169306614178	0	0.003870197112783	0	0.001546985584818	0	0.000820754509498	0.000263201350654	0.000363568598493	0.000270064180097	0	0.001297258204002	0.00116422032482	0.000327022450218	0.000244438334457
Dermabacteraceae	0	0	0.00211202982287	0	0.000150931078923	0.0003079420639	0	0	0	0	0	0	0.000456305687191	0	0	0.00156752573046	0.00225494558721	0.00397628668119	0	0	0	0.00122020860984	0.00124596418122	0.000186988508416	0	0	0	0	0.000190475122791	0.00170997702543	0	0	0	0	0	0	0	0	0	0.000532598940429	0.00211954090832	0.00355349939871	0	0	0.000177077635841	0.0045618687161	0	0	0	0	0	0	0	0	0	0	0	0	0.00147418044664	0.00188531146228	0.000583516741716	0	0.0009073438381	0.00323167784758	0	0.000137594439945	0	0	0	0.000204448957677	0	0.000299768856383	0	0	0	0	0	0	0	0	0.000256323381141	0	0	0	0	0	0	0	0	0.000930848861095	0	0	0.000244328536793	0	0	0	0.000482795681762	0.000651043582489	0	0.000297391666454	0	0	0	0	0	0	0	0.000208432919487	0.00142205016796	0	0.00146557717385	0	0	0.000458087814456	0	0	0	0	0	0.00042547943698	0	0.000580400726223	0	0.00137425975226	0	0	0	0	0	0.000905205860239	0	0	0.000485903819655	0	0.00053673632019	0.00989311380384	0.00037028755376	0.000537637682941	0.000278475836415	0	0	0	0.000432953565589	0.00123941694022	0	0.00106580817574	0	0	0	0	0	0.000448364574326	0.000427052064425	0	0.000758325879468	0	0	0.00146387730459	0	0	0	0	0.00392945308214	0	0	0.000372996591921	0	0.00039161171893	0	0	0.000308246341676	0.00194700383594	0	0.000866679452522	0	0	0.000946265008073	0	0.00380451420087	0	0	0.000905301695771	0	0	0	0	0	0	0.000676863110991	0.000559144992084	0	0	0.000330295611762	0	0	0	0	0	0
Dermacoccaceae	0	0	0.00039163401482	0	0	0.00119913662948	0.00305397648851	0	0	0	0	0	0	0	0	0.00169555480054	0.000585388869768	0.00129031603877	0.00047861196656	0	0	0.00158384429107	0	0.000242713155081	0.000401100222712	0	0	0.000441053701152	0	0	0	0	0.0006009666595	0	0	0	0.00251628383731	0	0.00194316655918	0	0	0	0	0	0	0.000740169515314	0.00157178918408	0.00081284460591	0	0	0.000441636288092	0.0011879617683	0	0.000522424367511	0.00090359031675	0.000652582461964	0	0	0	0	0	0	0.000294435587986	0	0	0	0	0	0.00140192321688	0	0	0	0	0	0	0	0.000455942323521	0	0.00169792705811	0	0	0	0	0	0	0	0.00041059282372	0.00353359992877	0	0	0.00253466334306	0.00222960952377	0.000317141147034	0	0	0	0.000626674142558	0	0	0	0	0	0	0	0	0	0	0	0.000461459217297	0	0	0	0	0	0	0	0	0	0	0.000552277021974	0	0	0	0.0013378532852	0	0	0.00145248580034	0	0	0	0.000408687147871	0.00167167104763	0.00063070853997	0	0	0.000675861647228	0.00144191203868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000984315391059	0.000630814264275	0	0	0.00100555550178	0	0	0	0.000637559203094	0.000639694952043	0.00059087474636	0	0	0.000508316348813	0	0	0	0	0.000513422188026	0.0022499190581	0	0	0	0	0	0.000464700755473	0	0	0.000410162238524	0.00031657442339	0	0.000630128957642	0.00071811512869	0.000779027374582	0	0	0.000452767497441	0	0	0	0	0.00108426484284	0.000603390338038	0	0.000288246572646
Desulfarculaceae	0.000387490371052	0	0.000596712466257	0	0	0	0.00077553096913	0.000261347545827	0	0.000748384546952	0	0	0.000451220674812	0.000302712939046	0	0	0.00133789005671	0.00294898158717	0.000364618133434	0.000273869110048	0	0	0.000308019828826	0	0.00030556781849	0	0.00199058693167	0	0.000376704984634	0.000338184251911	0.0003913672948	0	0	0	0.000921723548251	0	0.00115017941053	0	0	0	0.00116440056376	0.00322107468342	0	0.000326527967734	0	0.00056387897912	0	0	0	0.00168747250469	0	0.00181003582363	0.000423737924779	0	0	0.000994306101049	0	0.00186555505547	0.00174930284132	0.0012428678612	0	0	0	0.000798916110457	0.0012945883387	0.000136061105055	0	0	0	0.00202170604569	0	0.000592856540963	0.000390524794841	0	0	0	0	0	0	0.00034034806906	0	0.001270153619	0	0	0.00062964959449	0.00140313499823	0	0	0	0	0	0	0.000241605770741	0	0.00104448855647	0	0.000716123202393	0	0	0.000294077571653	0	0	0	0.000286486054195	0.00136994521065	0	0	0	0	0	0	0	0.000997793085666	0	0.000540276289009	0	0.000341011092935	0	0	0.000420737948401	0	0	0.000289764617019	0	0	0	0	0	0	0.00358047344634	0	0.00509407720399	0	0	0.00318452999457	0.0308932617013	0	0.000265823158587	0	0	0	0	0.00385315907647	0	0	0.000702620630247	0	0.000665489650832	0	0	0	0.00177347222678	0	0	0	0.00192227805115	0	0.000361891010655	0.000383028210472	0.0011081439184	0	0.000286195996845	0	0.00146200510441	0.000450142625266	0.000737679930947	0	0.00232348588729	0	0	0	0	0	0.000857021287242	0	0.000469717378804	0	0	0	0	0	0.0014920218819	0.000937414441748	0	3.04195977654e-05	0.000960094859347	0	0	0.000669320234811	0	0.000344929193858	0.000317220995262	0	0	0	0.00165203818862	0	0	0
Desulfobacteraceae	0.000217361469122	0.000681509278163	0	0	0	0	0.000718816572754	0	0	0.000231218454003	0	0.000463354764639	0	0.000450381456507	0	0	0.000663511856358	0.000275703612308	0.00020453136148	0	0	0	0	0	0	0.000162646327266	0	0	0	0	0	0	0.000128409377178	0	0.000427159061568	0	0	0	0.000207599542897	0.000244074466023	0	0.000657036878281	0.002085649277807	0	0	0	0	0	0.000840115504375	0	0	0	0	0	0	0.00111550557654	0	0	0.000270229456368	0	0	0	0	0.000740491564226	0.00014523902746	0.000126110988618	0	0	0.000197982986277	0.000488178778226	0	0.000441031019785	0	0	0.001126099982	0.000617103503785	0	0	0.000454872454104	0	0	0	0	0	0	0	0.00017546387286	0	0.000241170884007	0	0.000447439107063	0.000224907748376	0	0	0	0	0	0	0	0.000206827268889	0	0	0	0	0	0.000308327773937	0	0	0	0	0	0	0	0	0	0	0.0012642921294	0	0	0.00038996948173	0	0.000160972877095	0	0.00015744572968	0.000162691764833	0	0	0.000291017221539	0	0	0	0	0.000445350924751	0	0	0.000288824585548	0.000544780733458	0	0	0	0	0	0.000673451851605	0.000378658943156	0	0	0	0.00123364510008	0	0	0	0	0	0	0	0	0.000392183946881	0	0	0	0.00103563481787	0	0.000858748981591	0.000451696338953	0.000834218227936	0	0	0	0.000437622435867	0	0	0.000892254725891	0	0	0	0	0.000174963025787	0	0	0.00137248422454	0.000351091580381	0	0	0	0	0	0.00337569435693	0.0001664558564	0	0	0	0	0	0.000182583883872	0	0.00038280625664	0	0	0
Desulfobulbaceae	0	0	0	0.000347730312633	0	0	0	0	0	0	0.000290629685789	0.000279565923913	0	0.000357237488914	0	0.000550063566003	0.00084650960437	0.00104649498991	0	0.000273577028617	0.00165150716337	0	0	0	0.000360606588256	0	0	0	0.000222278478079	0	0.00092372047312	0	0	0	0.00163161611239	0	0	0.000289944631762	0.000351242831941	0.000310763106935	0	0.000833742781643	0.001842812754862	0.000385342072331	0	0.001200610805709	0.000284113413554	0	0	0.000663806489503	0	0.000534014712517	0.000134053699428	0.000469682284185	0	0.00117340017203	0	0	0	0.00117958076173	0	0	0	0.000379117564927	0	0	0	0	0	0.000669047041652	0	0.000281334079034	0	0	0.000384361149329	0.000835299523313	0	0	0	0	0.000539681679252	0.000299786649897	0.000994917057756	0	0	0	0	0.000453837200219	0.000554015967493	0.0010862713468	0	0	0.000285123718592	0	0	0.00317874485386	0.00028170368863	0	0	0	0	0	0	0	0	0	0.000175332745267	0.000438849657411	0	0	0.000570094157068	0	0	0	0.00377790059008	0	0	0	0.000586944374264	0.000399313881351	0.000417132628808	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000503728840102	0.00182288726563	0	0	0	0	0	0	0.001724228323663	0	0	0	0	0	0	0	0	0	0.000400789797493	0	0	0	0.000825076486241	0.000686926884726	0.000452019119248	0	0	0.000675491041596	0	0	0.00042722126573	0	0	0	0.00350243419073	0.000896613702783	0	0	0	0.00101138766504	0.000980483226922	0	0.000960135761718	0.000569461168865	0	0	0	0	0.000368753735577	0	0	0.0010221167177	0.000645616810636	0.00140075915095	0.00468024483303	0	0	0	0	0.000384119927773	0.000448340641059	0.000391979011964	0	0.000304755458083	0.000467557691403
Desulfohalobiaceae	0	0	0	0.00037022213149	0	0	0	0	0	0	0	0	0	0	0	0	0.000560331503498	0	0.000458125148366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000367920492933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000492914688208	0	0.000444680681126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000369494325134	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000569151280776	0	0	0.000428464037359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460063832365	0	0	0	0	0	0.00107584645824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000372840689846	0	0	0	0.000398572923817	0	0	0	0	0	0	0
Desulfomicrobiaceae	0.000718581688266	0	0	0.00109285296332	0.000415162650104	0.00141174859678	0	0	0.00127671948533	0.000462614016929	0.00454299718051	0.00163876997027	0	0	0	0.000479084111332	0.000413508466914	0.000455728349632	0.0003380831286	0.00279332180075	0	0	0.000571207506437	0.000171448330914	0	0	0	0	0.000174645180925	0	0.00471751313285	0	0.000636768517998	0.000398132155625	0.00427322659411	0	0	0	0	0	0.000215932313532	0.0179199700712	0.0155423421394	0	0.000649444511094	0	0	0	0	0	0.000311964155544	0.00461535487282	0.00248836977046	0.000369031442934	0	0	0	0	0.00054066590334	0.000576209212352	0	0	0.000207984153579	0.000740775165427	0.000240074991156	0.000126159287923	0	0	0	0.00281186524624	0.00154889017665	0	0	0	0	0	0	0.00032816150006	0.000599692999809	0	0	0	0	0.00024650727657	0	0	0.000290035594851	0.000356581890553	0	0.00341395275934	0.00044761047197	0.000449987771794	0	0.00349180819883	0.000322825376814	0.000713586816107	0.00022133583104	0	0	0.000272676140759	0	0.000514889409368	0	0	0	0.000308445860532	0.000342590677393	0.000573331641441	0.000325966726295	0.000299525318041	0.000895850988955	0.000189847537573	0.00231294728076	0.0016800688313	0.00050095780036	0	0	0.000502580721774	0	0.000390118836319	0	0	0	0.000157506029892	0	0	0.000256502646159	0	0	0.00248992895637	0.000288689458736	0	0.000445521489904	0	0.0014763882607	0.00811608654761	0.00509270732101	0.000246477936418	0.000510664722208	0.000500026168326	0	0	0.0166728159186	0.000757607931835	0	0.00325743783854	0	0.00493647029752	0	0.000552403233586	0	0	0.000391560766376	0	0	0	0.000324133117749	0	0.000355153416312	0.000256874746837	0.00103603145612	0	0	0	0.00125215078279	0.000341997717737	0	0	0.00723374455598	0	0	0.00267778935281	0.000362672460674	0.00437058462881	0	0	0.000867623136901	0	0	0.000656512984422	0.000351226045105	0	0.000869194310981	0	0	0	0	0	0	0.000256337879915	0.00319827047291	0.000294135306782	0.00333130067761	0	0.000438016651394	0.000382952867783	0.000213112194746	0.000239447708004	0
Desulfovibrionaceae	0.082305064177328	0.01192814996553	0.018713079446629	0.015937243020759	0.028396543980483	0.028143290114952	0.02856477502023	0.01992705220795	0.032497748233031	0.016319829259494	0.055119503337022	0.040939833242692	0.102305953710136	0.041415657112832	0.001013649716148	0.020978494128321	0.27952830975662	0.314798314588792	0.072720383674787	0.033318031402653	0.029300069303025	0.001787051154205	0.045406254685579	0.006892895378208	0.023552893301737	0.000944810035885	0.004148569198853	0.006696552497743	0.037599622758218	0.092059592228344	0.093750788372985	0.00436129301719	0.0141825314223	0.007302246337076	0.065053250832832	0.026238930908423	0.006608224819457	0.017055570254487	0.044183030154086	0.008364340235726	0.004342821861204	0.9782604493102	0.224012534475107	0.012480084324818	0.001297063581904	0.020668335486466	0.009422415466739	0.00361681012775	0.011788026897024	0.063391063842891	0.02299602834504	0.034161506748004	0.071581493925873	0.018223126697528	0.006138110263457	0.079564957078413	0.015086842650499	0.052142104232346	0.041960777836664	0.122476777216156	0.018529587989364	0.022123943692561	0.033631596907686	0.036024619692546	0.007339723104984	0.005093630964712	0.015933831209321	0.0053588886923812	0.007665623635985	0.032378784943866	0.000545095420459	0.027239963187431	0.005657552927668	0.000388722572894	0.021644072860415	0.103498227714285	0.028520030866307	0.010818463831834	0.03128459003824	0.012784163482478	0.001322367203533	0.004664078682083	0	0.048040618324629	0.070974879212298	0.024450653789452	0.008129027163137	0.003624289709689	0.046489475118861	0.075032738647405	0.014172921042611	0.008557675436151	0.00445490134816	0.027931346250195	0.007292845936951	0.035950793885724	0.030729330413649	0.005321688229587	0.001870989911552	0.033859036996899	0.021474686164229	0.119326917114014	0.000299762614984	0.020825627069877	0.002321539035998	0.00417736888013	0.011667794460083	0.033475345505207	0.023864108821718	0.023039583613725	0.02806312693222	0.007484435882377	0.01890869304616	0.051804105855042	0.016873573569254	0.009724552742373	0.015401672954111	0.01017484997515	0.003408232748219	0.010390078179101	0.01999047371154	0.003737935830539	0.001617240148469	0.009313106057547	0.006851861190805	0.032114769645697	0.005157203023908	0.000935287060851	0.002973607686783	0.30519053007235	0.024414884019375	0.045958591928303	0.067421757712239	0.006493547789891	0.25286945715738	0.714759724023735	0.261737419274073	0.02772208863663	0.089035780359027	0.017749042093396	0.00164224735459	0.030848379781346	0.95986838566885	0.05057899170813	0.036577945641163	0.332216071714037	0.001145664885066	0.0169831157633	0.010541256640688	0.010711393185586	0.017823833169218	0.0131877889351	0.009024894056548	0.00392151704001	0.059542477116772	0.026938821892195	0.047721836307325	0.005492419981671	0.035745150705288	0.020265199211338	0.040385928767864	0.017546748372899	0.014579537986704	0.034960780383935	1.60243329080954	0.031226802748464	0.014997965244535	0.006549151427455	0.04563231830456	0.028271755484125	0.014809057603599	0.082128209010644	0.034054158511254	0.054781952065866	0.014277839496133	0.011733564007176	0.08666343246583	0.003468643319795	0.00808183033531	0.028407726765615	0.018582470820868	0.022521665591038	0.02141659085619	0.006147175998105	0.000323458292249	0.015551457001679	0.041977388369199	0.023675623293686	0.120931939981576	0.001644331995718	0.02858653998433	0.012052810497316	0.02268083506342	0.00562161669288	0.002310116270953	0.042283927220859	0.007331248538668	0.009776146977175	0.000933993117843
Desulfurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009762876117	0	0	0	0	0	0	0.000629019849881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000992962585078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105142484146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103570184081	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfurobacteriaceae	0	0	0.000619888612325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796608712371	0	0	0.000927862025663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00132011876969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000968563619902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
