species	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__Bacteroides_thetaiotaomicron_unclassified	0.00679	0.3509	0.25787	1.11714	0.79355	0.23176	0.23723	1.15176	0.56937	0	2.78864	0.56691	0.23879	0.06652	0.06687	0.94845	0.11104	0.3493	0.24339	0	0	2.84553	0.48573	0	1.94491	0	5.16579	1.0312	0	0.46712	0	0	0	0.38396	0.02789	0.04244	0.89375	0	2.08422	0	4.94917	0.45159	0.055	0	0	0	0	0.01273	0	0.07642	1.66387	0.24488	0.05434	0.052	0.79167	0.78566	0.04423	0.88128	0	0.35576	1.73694	0	0	0	0.41522	0	36.63156	0	2.5835	0.45132	0	0.51099	0	0	0.51331	3.63791	3.50687	1.76428	0.03329	2.25869	0	3.43349	0	0.56771	0.05968	0.0181	0	1.24438	0.8561	0.00893	0.01288	0.50385	0	1.20799	1.15844	0	0.28228	0	0.43925	0.11397	0.50735	0.23098	0.41568	0	0	0.78785	0	0	0.49217	0	0	10.47251	0	0.60901	0.25482	9.84937	1.00103	0.67121	0.6861	0	0.37308	0.17738	0	0	0	1.60864	0.05232	0	0.31403	0.02863	1.2523	0.06482	0.09116	5.32897	0.87963	0	2.60943	0.46639	3.18041	2.10137	0.33208	0	1.39939	1.22804	1.55842	0.94571	5.49285	0	0.36985	0	0.372	0	0	1.15236	3.76694	1.1552	0.86208	0	0.59561	6.34571	0.24035	0	0.02961	0.16194	0.90903	0.2328	1.61558	0.32969	1.17794	0.06203	3.12392	0.57226	0.74399	0.16371	0.08852	0	3.64722	4.81299	0	0	6.03135	0.9391	0	0.34965	0	0	0.1121	1.09104	0	4.47097	1.27368	1.12278	0.57383	0	5.40135	0.68651	2.41479	0	6.6394
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__GCF_000011065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.93956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	2.15415	2.29715	0.28215	12.92109	4.71144	4.46386	0	8.19848	1.74433	2.45565	2.05017	0.9543	5.57702	2.70552	3.32943	3.13182	10.14585	4.71405	8.92216	1.83168	6.50346	1.36217	0.49869	7.11574	2.28319	0	1.22089	12.5348	1.66245	3.89411	9.24003	4.72173	2.13939	2.61877	0.47025	1.19206	8.13771	0.81829	3.65639	0.10507	26.0484	4.33331	2.24653	7.01687	0	22.45285	7.90513	0.89227	2.034	0.69294	7.12521	4.2934	0	0.26538	3.21148	0.49511	1.21163	0.82456	2.39917	1.3086	3.33142	9.97927	8.16741	6.23509	1.22924	0.97598	0	0.52319	2.66539	7.38005	3.44129	3.63759	17.08052	13.74464	11.03692	24.73175	2.91609	3.19745	0.42759	4.21685	2.04043	2.93255	0	2.69257	2.52678	1.24526	0.46129	2.67431	17.62918	1.94168	1.14834	1.23819	0.87938	3.77542	9.00605	4.98628	0.34841	0	2.46638	0.65923	3.84308	1.3085	0.58717	4.52533	5.79726	17.29457	1.64609	0.14285	6.78946	26.76872	1.18547	0	0.68616	3.27068	0.77291	0	5.34183	2.47465	3.83529	0.26548	0.94675	21.02472	5.69957	1.48177	0.22426	0.46523	0.31823	2.02775	6.96111	0.90811	15.0905	11.2607	0	11.36412	5.66738	0.18217	5.57134	0	16.58568	5.68689	5.3424	0.61868	6.61247	7.219	10.42801	2.48094	3.78121	8.79568	3.88876	9.53339	1.98626	0.77767	0.0663	3.0854	4.40659	7.29952	16.48539	22.24668	4.50257	7.79787	0.88488	4.79336	0.05264	0.42898	7.88345	4.843	3.13088	7.53947	0.79563	17.79892	7.75703	8.16242	1.75993	5.72187	1.95732	0.11665	0.94215	0	3.83758	2.28555	11.00493	6.87583	11.82371	0.57401	19.73271	4.16611	6.3234	12.25277	0.70797	1.42314	9.7032	4.24378	5.29542	20.12037	5.85739	10.38241	6.31379	3.30584	3.16331
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__Bacteroides_uniformis_unclassified	2.15415	2.29715	0.28215	12.92109	4.71144	4.46386	0	8.19848	1.74433	2.45565	2.05017	0.9543	5.57702	2.70552	3.32943	3.13182	10.14585	4.71405	8.92216	1.83168	6.50346	1.36217	0.49869	7.11574	2.28319	0	1.22089	12.5348	1.66245	3.89411	9.24003	4.72173	2.13939	2.61877	0.47025	1.19206	8.13771	0.81829	3.65639	0.10507	26.0484	4.33331	2.24653	7.01687	0	22.45285	7.90513	0.89227	2.034	0.69294	7.12521	4.2934	0	0.26538	3.21148	0.49511	1.21163	0.82456	2.39917	1.3086	3.33142	9.97927	8.16741	6.23509	1.22924	0.97598	0	0.52319	2.66539	7.38005	3.44129	3.63759	17.08052	13.74464	11.03692	24.73175	2.91609	3.19745	0.42759	4.21685	2.04043	2.93255	0	2.69257	2.52678	1.24526	0.46129	2.67431	17.62918	1.94168	1.14834	1.23819	0.87938	3.77542	9.00605	4.98628	0.34841	0	2.46638	0.65923	3.84308	1.3085	0.58717	4.52533	5.79726	17.29457	1.64609	0.14285	6.78946	26.76872	1.18547	0	0.68616	3.27068	0.77291	0	5.34183	2.47465	3.83529	0.26548	0.94675	21.02472	5.69957	1.48177	0.22426	0.46523	0.31823	2.02775	6.96111	0.90811	15.0905	11.2607	0	11.36412	5.66738	0.18217	5.57134	0	16.58568	5.68689	5.3424	0.61868	6.61247	7.219	10.42801	2.48094	3.78121	8.79568	3.88876	9.53339	1.98626	0.77767	0.0663	3.0854	4.40659	7.29952	16.48539	22.24668	4.50257	7.79787	0.88488	4.79336	0.05264	0.42898	7.88345	4.843	3.13088	7.53947	0.79563	17.79892	7.75703	8.16242	1.75993	5.72187	1.95732	0.11665	0.94215	0	3.83758	2.28555	11.00493	6.87583	11.82371	0.57401	19.73271	4.16611	6.3234	12.25277	0.70797	1.42314	9.7032	4.24378	5.29542	20.12037	5.85739	10.38241	6.31379	3.30584	3.16331
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	4.04127	4.89568	1.72593	6.86263	5.37947	2.1362	0.75202	12.1998	0	1.61731	10.57459	8.95756	4.89242	1.72994	13.51918	2.42446	0.80818	0.18983	3.63975	1.59689	0.08641	3.45556	7.75258	8.03774	0	0	0.27425	6.28663	5.68739	2.52814	3.87686	5.61207	2.031	0	3.12012	1.93802	2.82522	3.19594	2.53532	0.17099	0.09351	7.43606	1.15351	2.82976	0	0.35388	5.09211	1.02925	1.71111	1.79062	1.11628	0.57948	0.0848	1.73447	2.44168	0.73571	0.23743	2.95968	8.45969	3.24448	7.09673	0.87953	2.64809	12.18957	2.59579	0.39437	19.27637	1.46015	19.06432	0.13169	6.34138	2.04777	7.36367	21.38564	5.13649	0	4.70401	16.93278	0.5106	5.73297	3.26716	9.45161	0	5.02406	1.50982	2.81597	0.98147	0.38465	11.968	9.09834	2.74269	2.94836	0.25038	1.39344	5.50366	4.95966	0.14082	0	8.07591	3.71996	3.92237	18.67439	0	2.26854	7.29739	0.69321	0.15618	7.18702	5.69659	5.66069	2.55082	0	5.15354	2.04797	1.67727	3.06053	1.33528	1.90893	3.55822	0.34808	8.75949	7.62157	4.89887	0	0.63359	5.34775	1.40219	10.82197	0	2.09653	11.58229	4.34653	0.71176	0	4.49152	0	5.99878	6.54081	3.48726	11.5976	1.21079	0.0528	7.09953	4.15746	0	10.04251	0.41364	5.49264	1.13227	1.18136	3.07254	0.25195	1.30101	18.27239	1.45936	3.72381	1.31771	0	3.64451	3.83282	3.21088	1.41262	0.86997	2.12183	1.577	1.58041	0	1.25522	0.41228	3.13085	5.20319	1.35463	8.82166	1.14952	1.68062	0.76552	1.4083	1.95161	0	12.12305	7.44123	2.12804	9.909	15.2386	17.1424	5.65483	2.73811	5.06806	0	20.97562	4.24556	0	3.33671	13.69782	4.48982	0.9429	1.19212	2.64599	26.2759
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus|t__Bacteroides_vulgatus_unclassified	4.04127	4.89568	1.72593	6.86263	5.37947	2.1362	0.75202	12.1998	0	1.61731	10.57459	8.95756	4.89242	1.72994	13.51918	2.42446	0.80818	0.18983	3.63975	1.59689	0.08641	3.45556	7.75258	8.03774	0	0	0.27425	6.28663	5.68739	2.52814	3.87686	5.61207	2.031	0	3.12012	1.93802	2.82522	3.19594	2.53532	0.17099	0.09351	7.43606	1.15351	2.82976	0	0.35388	5.09211	1.02925	1.71111	1.79062	1.11628	0.57948	0.0848	1.73447	2.44168	0.73571	0.23743	2.95968	8.45969	3.24448	7.09673	0.87953	2.64809	12.18957	2.59579	0.39437	19.27637	1.46015	19.06432	0.13169	6.34138	2.04777	7.36367	21.38564	5.13649	0	4.70401	16.93278	0.5106	5.73297	3.26716	9.45161	0	5.02406	1.50982	2.81597	0.98147	0.38465	11.968	9.09834	2.74269	2.94836	0.25038	1.39344	5.50366	4.95966	0.14082	0	8.07591	3.71996	3.92237	18.67439	0	2.26854	7.29739	0.69321	0.15618	7.18702	5.69659	5.66069	2.55082	0	5.15354	2.04797	1.67727	3.06053	1.33528	1.90893	3.55822	0.34808	8.75949	7.62157	4.89887	0	0.63359	5.34775	1.40219	10.82197	0	2.09653	11.58229	4.34653	0.71176	0	4.49152	0	5.99878	6.54081	3.48726	11.5976	1.21079	0.0528	7.09953	4.15746	0	10.04251	0.41364	5.49264	1.13227	1.18136	3.07254	0.25195	1.30101	18.27239	1.45936	3.72381	1.31771	0	3.64451	3.83282	3.21088	1.41262	0.86997	2.12183	1.577	1.58041	0	1.25522	0.41228	3.13085	5.20319	1.35463	8.82166	1.14952	1.68062	0.76552	1.4083	1.95161	0	12.12305	7.44123	2.12804	9.909	15.2386	17.1424	5.65483	2.73811	5.06806	0	20.97562	4.24556	0	3.33671	13.69782	4.48982	0.9429	1.19212	2.64599	26.2759
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	0	0.16799	0	0.02407	0.22786	0	0.32106	0	0	0	0	0.30414	0.0429	0.00951	0	0	0	0	0	0	0	0.16271	0	0.51794	0	0	0	0	0	0	0	0.15727	0.03027	0.36862	0	0	0	0.60895	0	0	0.20555	0	0	0.21359	0	0	2.23701	0.02789	0	0	0.23632	0.0647	0	0.06943	0.25786	0.1005	0	0.05398	0.13654	0.02519	1.46744	0	0	0	0.04097	0	0	0	0	0	0	0	0	1.14896	0	0	0	0	0	0	0	0	0	0.11397	0	0	0	0.09982	2.3355	0	0	0	0.01372	0	0	0.10412	0	0	0.02242	0	0	0	0	0	0	0	0	0	0.72212	0	0	0	0	0	0.18092	0	0.4348	0	0.35508	0	0	0.16984	0	0	0.19134	0	0	0.38181	0.00591	0	0	0.69493	0	0.04194	0	0	0.03303	0	0	0.007	0	0	0	1.20106	0.5878	0.07089	1.87157	0	0	0.40142	0.05803	0	0	0.87476	0.13316	0	1.95944	0.39034	0	0.68063	0	0.18945	0	0.02782	0	0	0.18559	1.74819	0.04058	0	4.26731	0	0	0	0.51236	0	0.0275	0.48425	0	0.10148	0.00966	0	0	0	0	0.92815	0	0.22094	0.08594	1.13379	0.90732	0.10104	0.2265	6.87961	0	0	1.34483	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__Bacteroides_xylanisolvens_unclassified	0	0.16799	0	0.02407	0.22786	0	0.32106	0	0	0	0	0.30414	0.0429	0.00951	0	0	0	0	0	0	0	0.16271	0	0.51794	0	0	0	0	0	0	0	0.15727	0.03027	0.36862	0	0	0	0.60895	0	0	0.20555	0	0	0.21359	0	0	2.23701	0.02789	0	0	0.23632	0.0647	0	0.06943	0.25786	0.1005	0	0.05398	0.13654	0.02519	1.46744	0	0	0	0.04097	0	0	0	0	0	0	0	0	1.14896	0	0	0	0	0	0	0	0	0	0.11397	0	0	0	0.09982	2.3355	0	0	0	0.01372	0	0	0.10412	0	0	0.02242	0	0	0	0	0	0	0	0	0	0.72212	0	0	0	0	0	0.18092	0	0.4348	0	0.35508	0	0	0.16984	0	0	0.19134	0	0	0.38181	0.00591	0	0	0.69493	0	0.04194	0	0	0.03303	0	0	0.007	0	0	0	1.20106	0.5878	0.07089	1.87157	0	0	0.40142	0.05803	0	0	0.87476	0.13316	0	1.95944	0.39034	0	0.68063	0	0.18945	0	0.02782	0	0	0.18559	1.74819	0.04058	0	4.26731	0	0	0	0.51236	0	0.0275	0.48425	0	0.10148	0.00966	0	0	0	0	0.92815	0	0.22094	0.08594	1.13379	0.90732	0.10104	0.2265	6.87961	0	0	1.34483	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8	0.21962	0	0.19824	0	0	0	0	0.14792	0	0	0	0.31151	0.18163	0.46017	0	0	0.86352	0.08942	0.04479	0	0	0	0.32446	0	0	0	0	0.03992	0	0	0	0	0.5662	0	0	0	0.02592	0	0	0	0	0	0.11642	0	0	0.08098	0	0	0	0	0	0	0	0.30037	0.26641	0	0	0	0.29573	0	0	0.17802	0	1.9936	0.09306	0	0	0	0	0	0	0.15891	0	0	1.82414	0	0	0	0	0	0	0	0	0.08678	0	0.03686	0	0	0.04859	2.4402	0.50295	0.07437	0	0	0	0.06672	0	0	0	0	0.48208	0	0	0	0.21013	0.09415	0	0	0.32037	0	0.20469	0	0	0	0.09288	0	0.07299	0	0.02525	0.53737	0	0	0.10567	0.0484	0	0	0	0	0	0.35581	0	0.29264	0.14848	0.06266	0.12773	1.29874	0.27299	0	0	0.33078	0.15839	0	1.11996	0	0	0.30282	0	0	0	0.45396	0	0	0	0	0	0.08688	0	0	0.10619	0.44988	0.11284	0.11345	0	0.33029	0.20574	0.48499	0	0	0	0.5299	0	0	0.34991	0.44482	0	0	0.06574	0	0.10541	0.15331	0.3819	0	0.27037	0	0	0.26552	0	0	0	0.02956	0	0.08934	0	0	0	1.44448	0	1.29238	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8|t__GCF_000311925	0.21962	0	0.19824	0	0	0	0	0.14792	0	0	0	0.31151	0.18163	0.46017	0	0	0.86352	0.08942	0.04479	0	0	0	0.32446	0	0	0	0	0.03992	0	0	0	0	0.5662	0	0	0	0.02592	0	0	0	0	0	0.11642	0	0	0.08098	0	0	0	0	0	0	0	0.30037	0.26641	0	0	0	0.29573	0	0	0.17802	0	1.9936	0.09306	0	0	0	0	0	0	0.15891	0	0	1.82414	0	0	0	0	0	0	0	0	0.08678	0	0.03686	0	0	0.04859	2.4402	0.50295	0.07437	0	0	0	0.06672	0	0	0	0	0.48208	0	0	0	0.21013	0.09415	0	0	0.32037	0	0.20469	0	0	0	0.09288	0	0.07299	0	0.02525	0.53737	0	0	0.10567	0.0484	0	0	0	0	0	0.35581	0	0.29264	0.14848	0.06266	0.12773	1.29874	0.27299	0	0	0.33078	0.15839	0	1.11996	0	0	0.30282	0	0	0	0.45396	0	0	0	0	0	0.08688	0	0	0.10619	0.44988	0.11284	0.11345	0	0.33029	0.20574	0.48499	0	0	0	0.5299	0	0	0.34991	0.44482	0	0	0.06574	0	0.10541	0.15331	0.3819	0	0.27037	0	0	0.26552	0	0	0	0.02956	0	0.08934	0	0	0	1.44448	0	1.29238	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0	0.10945	0.17233	2.98059	1.84936	1.68267	0.18324	0.75729	0.85371	1.16116	0.93652	0.14638	0.97492	3.74827	0	0.4843	1.41684	0	3.07437	2.53477	1.50461	0	4.20681	0	0	0	4.26626	0	0	3.55227	0.85716	0	0	0	0.10278	0	2.85774	0	0.11346	0.08109	3.07114	0	0.1479	0.27826	0.02358	0.01171	0.4139	0	1.39869	1.06493	1.18038	0.29378	0.02183	0.89251	2.90159	0.79831	0.42172	0.31487	1.53034	0.8597	0.04395	0	0	0.78496	1.68464	0.33306	0	0.30919	0	0	0	0.85662	0	0	0	0.96469	0.4137	0	0	1.12345	0.35298	0.51766	0	0.47075	1.2189	1.22953	0.7514	0	1.97927	1.36469	6.34157	0.69414	0.06938	1.46208	1.64757	2.93864	0	0	0	0.29251	1.6736	0.89435	0	3.22992	1.31824	0	0	0	1.47022	2.23268	2.32811	0	0.76867	0.51678	0.79629	0	1.24017	0.44648	0.18356	0	2.48906	2.1759	0	1.96773	1.52318	0.99302	0	1.98089	0.46188	0.89166	3.11767	0.85656	0	0	3.41533	0	0	0	1.75657	0	0	0.17958	0.31424	0.84287	0	0	0	0	0.03535	1.41782	0	0.12233	0.68917	0.17775	0.6904	1.66617	0	0	0.98457	0	2.84951	1.31509	0.41808	0	7.35595	1.75194	0	3.35731	0.26254	0	0	1.19019	4.18377	0.50122	1.30115	0.22131	3.84771	0	0	0.21026	0	1.38136	2.10041	0	0	5.56255	0.08217	0	0.66735	0	7.31808	2.74862	3.3456	0	0	0.49735	1.27517	1.11702	1.21294
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis|t__GCF_000296465	0	0.10945	0.17233	2.98059	1.84936	1.68267	0.18324	0.75729	0.85371	1.16116	0.93652	0.14638	0.97492	3.74827	0	0.4843	1.41684	0	3.07437	2.53477	1.50461	0	4.20681	0	0	0	4.26626	0	0	3.55227	0.85716	0	0	0	0.10278	0	2.85774	0	0.11346	0.08109	3.07114	0	0.1479	0.27826	0.02358	0.01171	0.4139	0	1.39869	1.06493	1.18038	0.29378	0.02183	0.89251	2.90159	0.79831	0.42172	0.31487	1.53034	0.8597	0.04395	0	0	0.78496	1.68464	0.33306	0	0.30919	0	0	0	0.85662	0	0	0	0.96469	0.4137	0	0	1.12345	0.35298	0.51766	0	0.47075	1.2189	1.22953	0.7514	0	1.97927	1.36469	6.34157	0.69414	0.06938	1.46208	1.64757	2.93864	0	0	0	0.29251	1.6736	0.89435	0	3.22992	1.31824	0	0	0	1.47022	2.23268	2.32811	0	0.76867	0.51678	0.79629	0	1.24017	0.44648	0.18356	0	2.48906	2.1759	0	1.96773	1.52318	0.99302	0	1.98089	0.46188	0.89166	3.11767	0.85656	0	0	3.41533	0	0	0	1.75657	0	0	0.17958	0.31424	0.84287	0	0	0	0	0.03535	1.41782	0	0.12233	0.68917	0.17775	0.6904	1.66617	0	0	0.98457	0	2.84951	1.31509	0.41808	0	7.35595	1.75194	0	3.35731	0.26254	0	0	1.19019	4.18377	0.50122	1.30115	0.22131	3.84771	0	0	0.21026	0	1.38136	2.10041	0	0	5.56255	0.08217	0	0.66735	0	7.31808	2.74862	3.3456	0	0	0.49735	1.27517	1.11702	1.21294
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Coprobacter|s__Coprobacter_fastidiosus	0.33613	0.06879	0	0	0	0	0	0.72595	0.41804	0	0.87149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12263	0	0	0.21536	0	0.01766	0	0	0	0	0	0	0	0	0	0	0	0.00802	0	0	0.03149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3343	0	0	0	0	0	0	0	0	0	0	0.13454	0	0	0	0	0	0.19421	0	0	0	0	0.04336	0	0.15647	0	0	0.05055	0	0	0	0	0	0	0	0.12511	0	0.046	0.10653	0	0	0	0	0.14292	0	0	0	0	0	0.34616	0	0.41228	0	0	0.02119	0	0.04966	0	0.05578	0.34352	0	0	0	0	0.12563	0	0	0	0	0	0	0	0.01585	0	0	0	0	0	0	0.3954	0	0	0	0.05641	0	0	0	0	0.72951	0	0	1.08853	0	3.79757	0	0	0	0	0.15651	0.00976	0	0	0	0	2.17491	0	0.28167	0	0	0	0	0.87107	0	0	0.60307	0	0	0	0	0	0	0	0	0	0	0	0.21813	0.55245	0	0	0	0	0.41752
