order	CCIS00146684ST-4-0	CCIS00281083ST-3-0	CCIS02124300ST-4-0	CCIS02379307ST-4-0	CCIS02856720ST-4-0	CCIS03473770ST-4-0	CCIS03857607ST-4-0	CCIS05314658ST-4-0	CCIS06260551ST-3-0	CCIS07277498ST-4-0	CCIS07539127ST-4-0	CCIS07648107ST-4-0	CCIS08668806ST-3-0	CCIS09568613ST-4-0	CCIS10706551ST-3-0	CCIS10793554ST-4-0	CCIS11015875ST-4-0	CCIS11019776ST-4-0	CCIS11354283ST-4-0	CCIS11362406ST-4-0	CCIS11558985ST-4-0	CCIS12370844ST-4-0	CCIS12656533ST-4-0	CCIS13047523ST-4-0	CCIS14449628ST-4-0	CCIS15704761ST-4-0	CCIS15794887ST-4-0	CCIS16326685ST-4-0	CCIS16383318ST-4-0	CCIS16561622ST-4-0	CCIS17669415ST-4-0	CCIS19142497ST-3-0	CCIS20795251ST-4-0	CCIS21126322ST-4-0	CCIS21278152ST-4-0	CCIS22275061ST-4-0	CCIS22416007ST-4-0	CCIS22906510ST-20-0	CCIS22958137ST-20-0	CCIS23164343ST-4-0	CCIS24254057ST-4-0	CCIS24898163ST-4-0	CCIS25399172ST-4-0	CCIS27304052ST-3-0	CCIS27927933ST-4-0	CCIS28384594ST-4-0	CCIS29210128ST-4-0	CCIS29688262ST-20-0	CCIS31434951ST-20-0	CCIS32105356ST-4-0	CCIS32452666ST-4-0	CCIS33816588ST-4-0	CCIS34055159ST-4-0	CCIS34604008ST-4-0	CCIS35092938ST-4-0	CCIS35100175ST-4-0	CCIS36699628ST-4-0	CCIS36797902ST-4-0	CCIS37250421ST-4-0	CCIS38765456ST-20-0	CCIS40244499ST-3-0	CCIS41222843ST-4-0	CCIS41288781ST-4-0	CCIS41548810ST-4-0	CCIS41692898ST-4-0	CCIS41806458ST-4-0	CCIS44093303ST-4-0	CCIS44676181ST-4-0	CCIS44743950ST-4-0	CCIS44757994ST-4-0	CCIS45571137ST-3-0	CCIS45793747ST-4-0	CCIS46047672ST-4-0	CCIS46467422ST-4-0	CCIS47284573ST-4-0	CCIS47745468ST-4-0	CCIS48174381ST-4-0	CCIS48507077ST-4-0	CCIS48579360ST-4-0	CCIS48725289ST-4-0	CCIS50003399ST-4-0	CCIS50148151ST-4-0	CCIS50369211ST-20-0	CCIS50471204ST-4-0	CCIS50561855ST-4-0	CCIS51595129ST-4-0	CCIS51667829ST-4-0	CCIS52234160ST-4-0	CCIS52370277ST-4-0	CCIS53043478ST-4-0	CCIS53355328ST-4-0	CCIS53557295ST-4-0	CCIS54027808ST-4-0	CCIS55230578ST-4-0	CCIS55531770ST-4-0	CCIS56503244ST-3-0	CCIS58234805ST-4-0	CCIS59132091ST-4-0	CCIS59903910ST-4-0	CCIS61287323ST-4-0	CCIS62605362ST-3-0	CCIS62794166ST-4-0	CCIS63448910ST-4-0	CCIS63468405ST-4-0	CCIS63910149ST-4-0	CCIS64773582ST-4-0	CCIS64785924ST-20-0	CCIS65479369ST-4-0	CCIS70398272ST-4-0	CCIS71301801ST-4-0	CCIS71578391ST-4-0	CCIS72607085ST-4-0	CCIS74239020ST-4-0	CCIS74726977ST-3-0	CCIS76563044ST-4-0	CCIS76845094ST-20-0	CCIS77100899ST-4-0	CCIS77252613ST-4-0	CCIS78100604ST-4-0	CCIS78318719ST-4-0	CCIS79210440ST-3-0	CCIS80834637ST-4-0	CCIS81139242ST-4-0	CCIS81710917ST-20-0	CCIS81735969ST-20-0	CCIS81887263ST-4-0	CCIS82146115ST-4-0	CCIS82507866ST-3-0	CCIS82944710ST-20-0	CCIS83445808ST-4-0	CCIS83574003ST-4-0	CCIS83870198ST-4-0	CCIS84543192ST-4-0	CCIS85214191ST-3-0	CCIS87116798ST-4-0	CCIS87167916ST-4-0	CCIS87252800ST-4-0	CCIS87290971ST-4-0	CCIS87605453ST-4-0	CCIS88007743ST-4-0	CCIS88317640ST-4-0	CCIS90164298ST-4-0	CCIS90166425ST-4-0	CCIS90443472ST-4-0	CCIS90903952ST-3-0	CCIS91228662ST-4-0	CCIS93040568ST-20-0	CCIS94417875ST-3-0	CCIS94496512ST-4-0	CCIS94603952ST-4-0	CCIS95097901ST-4-0	CCIS95409808ST-4-0	CCIS96387239ST-4-0	CCIS98482370ST-3-0	CCIS98512455ST-4-0	CCIS98832363ST-4-0	CCMD11006829ST-21-0	CCMD12232071ST-21-0	CCMD13071240ST-21-0	CCMD13934959ST-21-0	CCMD14479708ST-21-0	CCMD18872694ST-21-0	CCMD19497912ST-21-0	CCMD23101338ST-21-0	CCMD25511638ST-21-0	CCMD25963797ST-21-0	CCMD26709089ST-21-0	CCMD26925580ST-21-0	CCMD34381688ST-21-0	CCMD35802077ST-21-0	CCMD40701343ST-21-0	CCMD42428553ST-21-0	CCMD45988061ST-21-0	CCMD46222674ST-21-0	CCMD46947453ST-21-0	CCMD48236717ST-21-0	CCMD50071957ST-21-0	CCMD51864103ST-21-0	CCMD60079086ST-21-0	CCMD63399960ST-21-0	CCMD64503764ST-21-0	CCMD64776337ST-21-0	CCMD72895164ST-21-0	CCMD74930188ST-21-0	CCMD79987997ST-21-0	CCMD82866709ST-21-0	CCMD86114146ST-21-0	CCMD86707194ST-21-0	CCMD87156761ST-21-0	CCMD88272491ST-21-0	CCMD90311071ST-21-0	CCMD93344354ST-21-0	CCMD95433940ST-21-0	CCMD96553385ST-21-0	MMPU29365221ST	MMPU68403337ST	MMPU72854103ST	MMPU84450604ST	MMPU99077057ST
Chromulinales	0	0	0	0	0	0	0.0690905959622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155997133409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0560942985674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0482881296641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chroococcales	0	0.001457086541857	0.00077008598554	0	0	0.001119030573679	0.00725490924761	0.00112220209633	0.00106331000175	0.000916734094759	0.000600211442115	0.000734358837888	0	0	0.00052105703439	0.000151396047577	0.003591238698008	0.001985028569495	0.000909002500409	0.001174582670025	0.000679234387588	0.002910198174498	0.000818097556551	0.000230486156078	0	0.000748387835319	0.001164627279102	0.000146903139339	0.001674376902326	0.00218221478227	0	0	0.000606379523925	0.000605160010864	0.001078540576156	0.00304015359022	0.000494787185337	0	0.00133221128017	0.00149321840186	0.000764142128869	0.001023003782649	0	0	0.000693276581587	0.003152752828158	0.000491869640872	0.000436375585803	0.00116975301225	0.00134987188183	0.00036799333095	0.00313675248365	0	0	0.000429035374509	0.00064159979643	0	0.000774708181694	0.000889948780513	0.003304748640515	0	0.001522736937986	0.000490676765903	0.002093023642133	0.000322744243627	0	0	0	0.000512608773107	0.001149017771864	0.001503371607019	0.001242902695251	0.000547676107843	0	0.00171653020896	0	0	0.000456747839723	0.000379019665996	0.00175694186403	0.000304136425212	0.000644491406749	0	0.000319000683208	0	0.000561209879053	0.001059582649315	0.000461446283813	0.000648683353572	0.00215416061783	0.003365105234084	0.001905573687334	0	0.000441821218364	0	0	0.000358462547918	0.000200110920436	0.000265224364944	0	0	0.000987132329727	0	0	0.00187298240664	0.000429306851791	0	0	0.002958275783562	0.000770211358264	0.004031522766405	0.000255221085809	0.000545671134989	0.001195071687164	0	0	0.000409181143219	0.001676541414688	0.000907132086799	0.003165217252781	0	0	0.000476108961129	0	0.000348009443687	0	0.001272844288322	0	0	0.00173278960463	0.000401809129361	0.005125608103666	0	0	0.001479640918791	0.018790538672168	0.000549856699209	0.00096515523166	0	0	0.000436025721499	0.001173812204111	0.004261083297399	0.002321226157247	0	0.000384247798749	0	0.000413712763867	0.00160380266858	0	0	0.003415527327884	0.002623072904003	0	0.00175166789436	0.00240718273522	0.000764695709758	0.000954750522168	0.001832003991499	0.00057561177046	0.000949684694162	0	0.00159373815842	0.001219866070769	0.000580930593568	0	0	0.000923316091766	0.00194493345939	0	0	0.00186352527933	0.00151434457951	0.000468686128655	0.000585480360421	0.001149125372944	0.002292693216407	0.000289504408213	0.001653440297308	0	0.00146654989078	0.000652763211467	0.00181806192358	0.00037248619208	0.0001169363466275	0.003725104129245	0.006981261154213	0.000418220806865	0.000834316386417	0.001554113229719	0.000413882494724	0.002761522429195	0.000407129649673	0.000473944291048	0.000566829559743	0.000495572496517	0.001369370051272	0.002568244224942	0.000523576901554
Chrysiogenales	0.00241867860876	0	0	0.000367844063948	0.000186319808842	0.000380145076082	0	0	0	0	0.000382282567159	0.000367729741006	0	0.000377901163467	0	0	0	0	0	0	0	0	0.000384526185273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000365557209629	0	0	0	0	0	0	0.000565766608696	0	0	0	0	0	0	0	0	0	0.000363966150613	0	0	0	0.000280022066488	0	0	0	0	0	0	0.000504771992411	0	0	0	0	0.000505573153971	0	0	0.00088364868003	0	0	0	0	0	0	0	0	0.000390493050686	0	0.000324827794393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000358243488132	0	0	0	0.00105054801748	0	0	0	0.000558724498778	0	0	0	0	0	0.000642776154917	0	0	0.000343769917887	0.000224405495232	0.000226820473803	0	0	0	0	0.000438569217562	0	0	0	0	0	0	0	0	0	0	0.000436400677107	0.000451777959693	0	0.000691693056421	0	0	0.000606348732434	0	0	0.000920905809478	0	0	0.000973924245746	0	0	0.00180263759351	0.000488288603477	0	0	0	0	0	0.000670936660724	0.000441952233886	0	0	0	0	0	0	0.00136592239877	0	0	0	0	0	0.000407739848439	0	0.00117945839401	0.00103118676648	0.000286926268852	0	0.000274136022356
Clostridiales	56.8021185335491	48.5236944448343	58.6132671425837	29.6910425110823	21.4368016989166	50.4649591531774	71.4043665618232	36.4520682493137	16.0624508011713	49.7769301614177	30.7476895426167	39.8506897905566	54.5036270933143	23.3758248483684	66.0617639686121	52.7544788443166	33.5946274518293	37.9121542997463	56.4762533639912	40.8588860397958	22.9446801843214	25.2793391939486	14.7658035429654	48.7040809301776	19.9847169785285	25.9229496183242	50.403766477673	19.7665674432429	10.8332973746307	36.9150294929657	28.7736176710723	62.6166110498534	15.4442383608955	71.3789367281592	38.3339330276512	73.3930417035628	55.8217266271759	51.1284160699493	35.5687894128319	54.0352499105518	4.45787692851824	14.8328538527899	33.0437086028489	46.0974054240456	10.9821601319585	64.9206908532417	19.3601162893701	43.622703799111	61.3531863089769	56.0464363601386	53.9842295592596	24.132120622939	23.5578218100365	65.7868834792907	58.7810315264286	37.9900706024204	50.1848543867668	12.2636646845366	65.7144755248127	41.1463153088843	20.4864638469007	58.2444950764927	23.1712644053536	32.3864697397893	43.4665899913983	10.1802893268551	18.4241005295382	22.7819429715075	31.4906299754349	3.24871214351282	59.3669497207319	44.7818867748355	15.4161898356251	11.3028558032281	43.8720790571575	30.155869903784	49.5037907138138	20.0709280119548	64.6350711498956	66.9919881906543	49.2144215662606	27.7295255507443	38.7512492535511	50.5205023264339	36.8911639959895	48.8850413592128	59.3289980328484	55.2506863536611	32.54899030786	26.5130817474034	31.8261696849115	51.6149261753959	27.3166172216923	34.7702717056191	49.3422830933215	53.0756274809685	30.6078224272986	73.4254668047859	45.7249975260973	30.3833400907197	59.3352733996673	23.0771352482223	21.0699951855447	29.0119558336315	52.0796835840011	42.2011241728027	28.2607472556325	31.1425188180461	37.5378720979772	30.8175683952954	64.1961754029848	2.77259981875433	55.1248021064548	35.289711253756	46.9223414641058	43.0052377989632	54.0590152253484	39.3004377777144	43.8648360050255	52.2131218778653	23.8570610296785	61.8530697140104	61.5194411151509	17.2040933386279	57.2754918987149	44.7027786890362	77.8285039085748	35.868053064388	54.748455275506	60.5848646638103	23.8209025052969	34.7066718160249	39.1877779066623	3.7746355062558	24.7424268879483	10.0766536071601	8.2970471407095	42.1146635419999	16.5028467084546	15.7218693991771	25.8828240354497	43.0913078657003	22.0760926713476	38.684604284816	30.1726106410732	19.1871951330362	21.8413450046643	34.8605634856552	56.7825467620588	42.7311092522172	39.3074533512969	62.1444827323518	27.433061357606	53.5321039754216	33.4359380344378	48.7865850310822	22.8395313149785	40.6953388832753	62.5980796515846	45.1007606702344	22.4155674214289	46.3308935228755	23.3393668222663	60.3469616673899	21.1788723051931	61.3416809469767	46.0787902185702	23.1782199314046	65.9074174339476	41.0724511120628	17.6059548259032	45.8792495499849	39.2275825798118	36.6786463548342	49.6064362462406	32.1516564509773	24.670061794498	61.2056805542882	32.6551583494073	35.0803616104131	22.4256858959426	27.2189668005988	42.465088677927	30.0188272320041	1.45221984526802	39.1165180721834	27.5984480813688	44.828840761366	58.1221240483732	14.069930883643	43.6534818025642	37.4986812463207	56.9916323188237	18.1867148420236	41.250316829393	43.7946185663985	33.7253957420544	36.4643318571185	25.4321601552153
Coriobacteriales	0.051908627113879	0.03139854123153	2.26683508437943	0.11587291174079	0.03175322856359	0.10474597378631	5.23358150231204	1.04361361472116	0.08518946836332	1.65771921578229	1.84691667278287	4.83829893365219	0.13146932429136	0.613898099010326	0.093685703997532	0.103253120179596	2.07091667545295	3.7947607654128	0.19056393738508	5.59201741600055	0.27322827154585	0.75558633218874	0.5061233396092	0.01964166160534	0.79177942340701	0.006034150990786	5.78792497561747	1.6148190232687	1.46976981674132	1.1992865177747	0.67284887659756	0.001982483130669	2.78857105686047	0.03655592865468	1.91754048268035	0.091403890394495	0.248423744984118	2.16053933776124	1.10246420891568	0.16996565348608	0.0293157121478	0.09264600421023	0.64646690371439	0.004779700745221	0.056599767859961	0.95835217766058	2.20014555866418	3.13530532839572	1.35554154046714	2.15558741929765	0.02737506393615	1.5838352030248	0.526628537807237	1.70670714831585	0.39814557842931	0.692121228334703	0.06300816804937	4.65078710254645	0.364695041473329	1.9019427842633	0.07537736954491	0.431479253678052	0.2720722622351	0.08387171607246	1.12031641628968	0.351761419185888	0.01161561547801	0.025100198752977	1.07527319478547	0.56587812848006	0.12032961218519	1.67290493316798	0.895090883603358	0.909182114309409	0.09544572584189	0.016790724325089	0.967503192856747	0.897297938250859	0.98537049563164	0.7879039666684	0.031356539855114	0.03180521470478	42.3855915528167	2.06087446335808	0.89559067825231	0.43126756217159	2.98052480961694	0.06635958142592	0.053180180010913	2.65059414783548	0.11399005214028	0.18697638452819	4.03893004147158	3.25643374291421	0.553076968225972	0.01609059194759	1.85714828697393	2.79573107868103	0.011655610722962	2.38280901596421	0.898746235072597	0.03766415136603	0.0184693853053	1.10059120805152	1.91028296035595	0.023567222439525	1.50569171404999	3.17200837673015	0.261615480770364	0.062391061799561	0.2221897938967	0.013601640050425	4.09188725148386	0.650898501775881	9.87239447783095	0.078214921585948	2.56722899840473	5.63220658828944	1.27272069581631	0.93410007357591	0.022497123821191	0.030770578179923	0.04649170645266	2.4872243245035	1.34344971240028	0.034889350672088	3.50108930998619	0.0206995141754	1.52465378753398	1.56541305216492	0.015376842331924	0.624306565782412	4.78308499911899	0.003115508669876	1.00337165701141	2.82436558307496	0.02697011019457	0.92326789473669	2.22475832522743	3.30352954721913	1.92471232147292	1.50611137139053	4.68775099877609	0.77294576543466	0.006345736500968	0.334031964853839	0.024143135985171	0.27447800682868	4.43879906899005	0.0571154842924	6.4563261878147	3.96793659880918	4.69021927412587	0.08127216575135	0.37354132341127	5.04388048035139	0.94780169721591	0.575917807358048	1.42972468834411	0.818029708542647	1.38510484269963	0.634530576917888	1.57762309015806	2.15553412373989	2.35569973168302	1.78662267019911	0.019363796439459	0.20686462947634	1.6423419120429	3.11268424804698	0.02498260204614	4.28822966997631	2.33787471513759	7.62740515603747	2.01582904701253	5.2066846108696	0.5154658660478	0.01491002211889	0.18218308504175	0.388614146876782	2.47613148668559	0.19619862813012	0.380840384942569	0.65532297867519	0.00222796111582	0.62158209858352	2.5308546291785	1.530361127012	0.56903786406602	0.310473018550183	3.14821064952865	0.38148325302971	0.87488763634037	0.03612762384464	1.93708598421906	0.07920206240498	0.040377328540748	2.1215719441531	0.172131991303858
Corynebacteriales	0.036919843014325	0	0.004967432894802	0.005272613313208	0.0012190961548322	0.008162290770058	0.009374064708839	0.023112926608671	0.009054206694013	0.003481327987265	0.01438490573482	0.004757029237829	0.002059775789619	0.004206655877359	0.001151864990148	0.010858303907976	0.041893406802793	0.013718059666747	0.061399077713762	0.004044697978858	0.002081563362591	0.002239193794412	0.003716586420659	0.001580321081825	0.002623975993589	0.001005972908802	0.038923277392398	0.005823115842536	0.001683314211472	0.001806185973456	0.00288760497643	0.000887877648059	0.003542247215584	0.023196178273744	0.004462370652666	0.068448854837959	0.004219780891808	0.001762848544021	0.091817232193215	0.222144423076521	0.000890877120765	0.061203105692976	0.019412075257765	0.000986740607279	0.002102386617042	0.011104974161135	0.002626966866731	0.021587815163568	0.005076026650421	0.010297009246026	0.01285429326919	0.006489226315094	0.002441865891139	0.02879875020658	0.009750336994257	0.013121240398325	0.00180606396367	0.014761530514135	0.005039231272045	0.006353021554926	0.000436101005581	0.005972581653693	0.009120799846553	0.009225099825955	0.060219817255652	0.000298680895824	0.000742866447761	0.002544929487479	0.004784825802813	0.01359511813518	0	0.001568159656373	0.001512735827695	0.012312582242778	0.003222049058241	0.007268602845337	0.004078301758724	0.001485273896481	0.002846520137768	0.001468536185749	0.003556653613549	0.004068128343866	0.00744272436199	0.001708015372084	0.009197161945644	0.011686550900523	0.003380647468146	0.008639599629501	0.0040653879422612	0.006581633450349	0.004554563444851	0.009888915751264	0.0048029749501725	0.005699094100961	0.003693418789819	0.000873642051059	0.002851800728122	0.001359498147831	0.004248516919776	0.001851910522016	0.008740637945524	0.009078208227449	0.0015805408536274	0.010387008271981	0.00158538040644	0.001116838371311	0.007119098027577	0.000531420078407	0.028220351697792	0.000732035683192	0.008062631069248	0.002027778192525	0.014123968490084	0.002695447197073	0.002585592535626	0.002216400312896	0.004154090514697	0.007619948771211	0.005750051258408	0.027721710872311	0.000935013596661	0.001574700965412	0.013457770452989	0.16583118254356	0.001418211376922	0.003848221998404	0.001450403167471	0.000813011610843	0.000380198138147	0.011172552696771	0.002494039567878	0.010746735409736	0.011011829124775	0	0.005469762882263	0.036896353387291	0.003585264742212	0.006129096770893	0.002688294631723	0.00073474806484	0.023219553404813	0.003170936753212	0.003854121575257	0.004910643461709	0.000303419224294	0.004468667838376	0.002440419744037	0.000550734112986	0.001274734921285	0.003712650033646	0.001812432990609	0.010328640334442	0.005903552213462	0	0.005392228821389	0.014990943263115	0.004121231028273	0.001716837731705	0.004555687335264	0.005174840501572	0.002174053870206	0.000423186103217	0.005528350595485	0.004153302054434	0.030621296513011	0.00411247944297	0.000591433915842	0.011051914331519	0.021610496785316	0.001751200804949	0.003140179289253	0.004946158469556	0.005181605921046	0.004434107240952	0.004917376258713	0.003930970410664	0.004174601763872	0.003024173926359	0.008637959267869	0.003598569763088	0.002377083100816	0.003981298068883	0.006852205834602	0.00732050986668	0.0007759313812221	0.00371507254446	0.006106005069931	0.001980782282678	0.006526001369302	0.10474998395979	0.002260682096995	0.00342586191636	0.003259677868998	0.007771363323012	0.002912763626084	0.00155833773843	0.0358644947806989	0.0061054016432603	0
Cryptomonadales	0.0364543294686	0.0345868523634	0	0	0	0.028647737238	0.21888126963	0	0.0323845942065	0.0117344235633	0.0144044092949	0.013856058723	0.0212249753432	0.014239317979	0	0.0972175624448	0.0209776760765	0	0.0171512772438	0	0	0	0	0	0	0.0818336776745	0	0	0.00885991539933	0.0159078535381	0	0	0	0.222173833695	0	0	0.0180344348796	0	0.0348171281914	0	0	0	0.0563198381234	0	0	0	0.0140814448596	0	0.106590445094	0.0264590138881	0	0.297998047409	0.00664407129925	0.0748852581393	0	0	0.0118539022365	0	0	0.0292316389534	0	0.0327073659781	0	0	0	0	0	0.00865127809811	0	0	0.0523844435339	0	0	0.0186783954752	0.0190499993039	0	0.0326778005745	0.0332958872664	0.0608459874558	0.0320192747238	0	0.059746773032	0.0594853876807	0.137561023131	0.444271435152	0	0.0147137803607	0.0180897369541	0.0122395131318	0.0216491320179	0.136246218505	0.0342424586328	0.0454595882948	0	0.0982634222891	0	0.0673714577456	0	0	0	0.045029310575	0.0783624818536	0	0.0539040853038	0	0	0	0	0	0	0.0227236844742	0	0.0469352022705	0.0213078706661	0	0.0523744955974	0.0160408253508	0	0.0290905830121	0	0.00982122798677	0	0	0	0	0.0197923276233	0	0	0.072956215201	0.0210527422772	0.0292909792018	0.179715274178	0.0226017270458	0	0	0	0.0344477152886	0.0125040591037	0	0	0.00854659673706	0.180557704969	0.0402775113804	0.0192170838794	0.13130841047	0.0165252906007	0	0.0313039765653	0.0178426632462	0	0	0.0208555959349	0.059592745338	0.020712938627	0.194003640544	0.113027578622	0	0.034045992158	0	0.013031499141	0	0	0	0.0458475184096	0	0.0173498680575	0.0184303300514	0.0546472418276	0.0733949421873	0.0178692998557	0	0	0	0.020156717883	0.0586223991368	0	0.0733589054746	0	0.0252808971746	0	0.0178180298431	0.0561465897688	0.0293967002891	0.0340337648235	0.00429272359555	0	0.231605836734	0.0139583999309	0.157420817281	0	0	0	0.0153636397976	0.0459325179749	0	0	0.0432455337392	0.0364422268782	0.0103294468744
Ctenocladales	0	0	0	0	0	0	0	0	0	0	0.00573847518297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073340486874	0	0	0	0.00863634425898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172326208075	0	0.00378858703005	0	0	0	0	0	0	0	0	0.0121200106804	0	0	0	0	0	0.0117993527904	0	0	0.0072066479404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0064180406791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00518401050537	0	0	0	0	0.0159101227619	0	0	0	0	0	0.0049814075249	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00830851979061	0	0	0.00702616345946	0	0	0	0	0	0	0	0.00910195089239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00559196502615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyanidiales	0	0	0.035918400767	0	0	0.0202498426058	0	0	0	0	0	0	0.0100020095	0	0	0	0.0197709455028	0	0.0146318380395	0	0.0517012972365	0.0133732040276	0	0.00409870157236	0	0	0	0	0	0	0	0	0.013779294256	0.0689227556966	0	0	0.00769263205711	0	0	0	0	0	0	0.0144760026196	0	0.0905120743024	0.00663570830975	0.00310622473316	0.00909328271591	0.0338584701645	0	0.00907941370318	0	0.0079856222445	0.00762947325785	0	0	0	0.0387760238259	0	0	0.00697570325065	0.00450065411802	0	0	0	0	0	0	0	0	0.00594771631783	0	0	0	0	0	0.01494636024617	0	0	0	0	0	0	0	0	0	0	0	0.0306056644036	0	0	0.0290863469153	0.00686915136169	0	0	0	0.00645868050788	0	0	0.00960368096783	0.0111419024033	0	0.00574822966986	0.00687185256545	0.00667458606103	0.00370672985532	0.0289486347566	0.0389633520047	0	0	0	0	0	0	0	0.02951938012107	0	0.0274171614282	0	0	0.00575786776499	0.00581401273966	0	0	0	0	0	0	0	0	0	0.03094239537121	0	0.0425975587788	0	0.00734687836607	0	0	0	0.00364557162325	0	0	0.0163941877282	0	0	0	0	0	0	0.00587256441771	0	0.0169462869678	0	0	0	0.0070140490325	0	0	0	0	0	0.00974553882061	0	0	0	0	0	0.0156533955421	0	0	0.0640161346121	0	0	0	0	0	0	0	0	0.00839652818814	0	0	0.00534599818658	0	0.0684327733476	0	0	0.014836526163	0	0	0	0	0	0	0.0331474945901	0	0	0
Cytophagales	0	0.001050574761576	0.000514702020117	0	0.0001341441785076	0.000538451392065	0.004208530275382	0.000608760014854	0.000845837179136	0.00017469370338	0.000160663205574	0.00026525698521	0.000643063821379	0	0.000530116103968	0.00013554256982	0.000469584690458	0.000211603577205	0.000382602177608	0.00095428965201	0.000384669991033	0.00262775200066	0.000132611403028	0.0004680638316293	0.000482072490599	0	0.00268879520773	0.000271968972144	0.0001799124669033	0.001225549813848	0.0009529958028	0.002391492137505	0.000120103115185	0.00022527925358	0.000243475817389	0	0.001225625998971	0.001168288476561	0.000259166248431	0	0.000680771061124	0.001295549627888	0.005587274152251	0.000228662043489	0	0.00059169115723	0.000613551685724	0	0	0.000297167010781	0	0.000760458028823	0	0	0	0.004978843312108	0	0.000197116605246	0.0010158998943	0.013943527390964	0	0.000182404920479	0.000353874890075	0.000383014085645	0.000543376504978	0	0.00110286246944	0.000320427098613	0.001266953533356	0.001285581464173	0	0	0.000411209719321	0.0021761021382114	0.000878124449134	0.001884563606252	0	0.000318704144256	0.000341687341159	0.000359615524496	0.000148941699269	0.000819546664649	0	0.000139483773121	0.000790305454317	0	0.00032822770729	0.000434875001679	0	0.00165534550807	0.000623502863976	0.000479219762165	0.000502485314769	0.000903917155382	0.000687042599903	0.000346510903227	0	0	0.000324458802946	0.000811607321773	0.000394695560872	0.000119536606594	0	0	0.000180937402855	0.000174531125529	0	0	0.001362939835333	0	0.002461268491733	0	0.000261751797547	0.000373539894622	0.000285430943653	0.000648379613387	0.000178915384044	0.001717477970508	0.000484778181492	0	0.00018801517653	0.000258969330299	0.000463851286676	0	0.000261173580085	0	0.0004982208841	0.00197917005503	0.000360802689083	0.000469634122601	0.002625475538837	0.00149327052469	0.002375157731921	0.00022500614102	0.003106574219742	0.000463658078217	0.000579000507753	0.000253911693088	0.00272771272056	0.000188623334202	0.00035248808543	0	0.003042991115937	0.000543074798936	0.000839788882649	0.000737275956719	0.00123854794385	0.00239710255702	0.000200394879554	0.000157371515252	0	0.00119776321962	0.001005207400483	0.000356415590707	0.000198081600282	0	0.000485684146994	0.000696722647792	0	0.000394821925605	0.000195409480515	0.000150156014711	0.018858248255072	0.002008492535475	0	0	0.000273439869033	0.000406347846602	0.00264488861292	0.000883480710419	0.00099921887269	0.000852728765604	0.001711835343287	0.000902415128656	0.000552933191563	0.00140513239586	0.001538649661447	0.000340734938145	0	0.001430554695085	0.001342154347923	0.000717929579229	0.000163941748845	0.001080778630037	2.7340944401e-05	0.000251862393977	0.001515106350145	0	0	0.00110411383542	0.00181863553392	0.000571317118104	0.000493091003672	0.001397629054243	0.000796306975807	0.001023492088773	0	0.000316331118615	0
Deferribacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272527812225	0	0.000566270567044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000770003109685	0	0	0	0.000381731306113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00621362742406	0	0	0	0	0	0.00030015591266	0	0	0	0	0.00121760976327	0	0	0	0.0019302387891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000956710674928	0	0	0	0	0	0	0.000425399825589	0	0	0	0	0	0.000535433778332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000401667234151	0.00042977366007	0	0	0	0	0	0	0	0	0	0	0	0	0.00036929983356	0	0	0	0	0
